# jd flux flux_err mag mag_err
2.457512848236873746e+06 3.870427734375000000e+03 6.220220184326171875e+01 -8.969397407646610532e+00 1.744908399386731895e-02
2.457512848258702084e+06 4.068562988281250000e+03 6.313083267211914062e+01 -9.023602610003971236e+00 1.684714491648626328e-02
2.457512848280530423e+06 3.791700195312500000e+03 6.190341567993164062e+01 -8.947084977342283807e+00 1.772582511228571953e-02
2.457512848302359227e+06 3.686105712890625000e+03 6.135667037963867188e+01 -8.916419465207319206e+00 1.807256668332169955e-02
2.457512848324187566e+06 3.913765625000000000e+03 6.243004608154296875e+01 -8.981487036176121208e+00 1.731907444830053239e-02
2.457512848346015904e+06 4.232446777343750000e+03 6.390473175048828125e+01 -9.066478763998356172e+00 1.639333631368660588e-02
2.457512848367844243e+06 4.295177734375000000e+03 6.433042907714843750e+01 -9.082452849091751546e+00 1.626152033412572862e-02
2.457512848389673047e+06 4.064208007812500000e+03 6.315736389160156250e+01 -9.022439818030571601e+00 1.687228511430831010e-02
2.457512848411501385e+06 3.793619628906250000e+03 6.181537246704101562e+01 -8.947634459404515184e+00 1.769165838107901109e-02
2.457512848433329724e+06 3.990551025390625000e+03 6.280178833007812500e+01 -9.002582170773072434e+00 1.708696699469578265e-02
2.457512848455158062e+06 4.277132324218750000e+03 6.423610687255859375e+01 -9.077881716236520404e+00 1.630618493631734445e-02
2.457512848476986401e+06 4.581980957031250000e+03 6.573119354248046875e+01 -9.152633199762520988e+00 1.557557457049160710e-02
2.457512848498815205e+06 4.525271972656250000e+03 6.538545227050781250e+01 -9.139111714474228876e+00 1.568780868357629379e-02
2.457512848520643543e+06 4.446523437500000000e+03 6.498099517822265625e+01 -9.120051464529293384e+00 1.586688267732839705e-02
2.457512848542471882e+06 4.286200195312500000e+03 6.419465637207031250e+01 -9.080181129368964932e+00 1.626118777317865985e-02
2.457512848564300220e+06 4.133303710937500000e+03 6.352070617675781250e+01 -9.040743294923478501e+00 1.668567720824710651e-02
2.457512848586128559e+06 4.046833740234375000e+03 6.308882141113281250e+01 -9.017788405603329949e+00 1.692633336474955175e-02
2.457512848607957363e+06 4.268495605468750000e+03 6.421071624755859375e+01 -9.075687096600123738e+00 1.633271988597216964e-02
2.457512848629785702e+06 4.389471679687500000e+03 6.471401977539062500e+01 -9.106030628393440907e+00 1.600707441765174613e-02
2.457512848651614040e+06 4.603615234375000000e+03 6.586342620849609375e+01 -9.157747546424218399e+00 1.553356497685693706e-02
2.457512848673442379e+06 4.285498535156250000e+03 6.418419647216796875e+01 -9.080003377476199233e+00 1.626120016283025618e-02
2.457512848695270717e+06 4.062845703125000000e+03 6.318671798706054688e+01 -9.022075823011565632e+00 1.688578700749157960e-02
2.457512848717099521e+06 4.044399414062500000e+03 6.311362838745117188e+01 -9.017135096994286059e+00 1.694318089532101043e-02
2.457512848738927860e+06 3.906748535156250000e+03 6.245365524291992188e+01 -8.979538644961948535e+00 1.735674334635307903e-02
2.457512848760756198e+06 3.838781982421875000e+03 6.205437088012695312e+01 -8.960483619366319985e+00 1.755111724185035027e-02
2.457512848782584537e+06 3.926103027343750000e+03 6.249826431274414062e+01 -8.984904230021781402e+00 1.728351625576880421e-02
2.457512848804413341e+06 4.290375488281250000e+03 6.421858978271484375e+01 -9.081238256890953764e+00 1.625141945294325194e-02
2.457512848826241679e+06 4.272440429687500000e+03 6.429016113281250000e+01 -9.076690040250008806e+00 1.633782862443453748e-02
2.457512848848070018e+06 4.106906250000000000e+03 6.334863281250000000e+01 -9.033786972880182731e+00 1.674743478496587210e-02
2.457512848869898356e+06 4.292876953125000000e+03 6.436567687988281250e+01 -9.081871101151614667e+00 1.627915050411394074e-02
2.457512848891726695e+06 4.362465820312500000e+03 6.460626983642578125e+01 -9.099330093266042141e+00 1.607934922620806242e-02
2.457512848913555499e+06 4.192579589843750000e+03 6.386303710937500000e+01 -9.056203289466546735e+00 1.653842280754816429e-02
2.457512848935383838e+06 4.825993164062500000e+03 6.663996887207031250e+01 -9.208966756006079279e+00 1.499249529443067060e-02
2.457512848957212176e+06 4.640725097656250000e+03 6.601949310302734375e+01 -9.166464607264451558e+00 1.544586307813883459e-02
2.457512848979040515e+06 4.247397460937500000e+03 6.453361511230468750e+01 -9.070307257736429207e+00 1.649639053477428008e-02
2.457512849000869319e+06 3.029821289062500000e+03 6.364028167724609375e+01 -8.703542532094925122e+00 2.280556931779741461e-02
2.457512849022697657e+06 3.442661865234375000e+03 6.346970367431640625e+01 -8.842235922086729261e+00 2.001695163944334013e-02
2.457512849044525996e+06 4.241786132812500000e+03 6.441182708740234375e+01 -9.068871919951092764e+00 1.648703988183072844e-02
2.457512849066354334e+06 4.055181396484375000e+03 6.305294418334960938e+01 -9.020025714635625746e+00 1.688188441507952955e-02
2.457512849088182673e+06 3.930798828125000000e+03 6.255649185180664062e+01 -8.986202044763361485e+00 1.727895230282710040e-02
2.457512849110011477e+06 3.893010498046875000e+03 6.239238357543945312e+01 -8.975713937138765530e+00 1.740090518049816973e-02
2.457512849131839816e+06 4.093531250000000000e+03 6.332722473144531250e+01 -9.030245275351111545e+00 1.679647638696282752e-02
2.457512849153668154e+06 3.962042968750000000e+03 6.261271667480468750e+01 -8.994797952987282130e+00 1.715810038878757063e-02
