# jd flux flux_err mag mag_err
2.457336984886976890e+06 1.139895507812500000e+03 6.650008392333984375e+01 -7.642162605401842335e+00 6.334071906071883640e-02
2.457337019281412009e+06 1.043397460937500000e+03 6.611357879638671875e+01 -7.546124438877106044e+00 6.879656097484858346e-02
2.457337053675847128e+06 9.867480468750000000e+02 6.609749603271484375e+01 -7.485515688613272545e+00 7.272848988131908055e-02
2.457337088070282247e+06 1.059943359375000000e+03 6.615000915527343750e+01 -7.563206645784276816e+00 6.775995179836452609e-02
2.457337122464717366e+06 1.004101562500000000e+03 6.611459350585937500e+01 -7.504444107228007255e+00 7.149003789450009139e-02
2.457337156859152485e+06 9.357631835937500000e+02 6.567560577392578125e+01 -7.427914886077648937e+00 7.620157905671470777e-02
2.457337191253587604e+06 8.239140625000000000e+02 6.519804382324218750e+01 -7.289704788561975235e+00 8.591687813393399098e-02
2.457337225648022722e+06 8.004541015625000000e+02 6.543597412109375000e+01 -7.258341085767527900e+00 8.875768692240121327e-02
2.457337260042457376e+06 9.361005859375000000e+02 6.587605285644531250e+01 -7.428306292706816194e+00 7.640660277626654118e-02
2.457337294436892495e+06 1.036806152343750000e+03 6.610959625244140625e+01 -7.539243914027072613e+00 6.922975222790536676e-02
2.457337328831327613e+06 9.690688476562500000e+02 6.626240539550781250e+01 -7.465886581675018618e+00 7.424007510727316517e-02
2.457337363225762732e+06 1.071242675781250000e+03 6.649305725097656250e+01 -7.574719664040712175e+00 6.739292002815755467e-02
2.457337397620197851e+06 1.117009765625000000e+03 6.662475585937500000e+01 -7.620142425041731116e+00 6.475965085791621223e-02
2.457337432014632970e+06 9.735615234375000000e+02 6.618193817138671875e+01 -7.470908504034436071e+00 7.380774180196368606e-02
2.457337466409068089e+06 1.054047851562500000e+03 6.648050689697265625e+01 -7.557150818457484043e+00 6.847938208053841458e-02
2.457337500803503208e+06 9.960952148437500000e+02 6.628759002685546875e+01 -7.495752134474979123e+00 7.225322130178853108e-02
2.457337535197938327e+06 1.044354003906250000e+03 6.621703338623046875e+01 -7.547119340255683539e+00 6.884110326561233839e-02
2.457337569592373446e+06 1.046722656250000000e+03 6.608487701416015625e+01 -7.549579061369723121e+00 6.854823858156480765e-02
2.457337603986808565e+06 8.651176757812500000e+02 6.552086639404296875e+01 -7.342687963651933991e+00 8.222999884313543506e-02
2.457337638381243683e+06 8.313305664062500000e+02 6.564017486572265625e+01 -7.299434372394872028e+00 8.572782757982072566e-02
2.457337672775678802e+06 9.816914062500000000e+02 6.586741638183593750e+01 -7.479937472967410628e+00 7.284864490725957709e-02
2.457337707170113921e+06 1.067135253906250000e+03 6.619724273681640625e+01 -7.570548668763810163e+00 6.735134470160164533e-02
2.457337741564548574e+06 9.626088867187500000e+02 6.575678253173828125e+01 -7.458624666818703730e+00 7.416799289000254591e-02
2.457337775958983693e+06 1.092086425781250000e+03 6.641798400878906250e+01 -7.595642522557911391e+00 6.603201015534564122e-02
2.457337810353418812e+06 1.013776367187500000e+03 6.603506469726562500e+01 -7.514855407197520876e+00 7.072261049378820996e-02
2.457337844747853931e+06 1.006686035156250000e+03 6.619155120849609375e+01 -7.507235110197766126e+00 7.138950208836256084e-02
2.457337879142289050e+06 8.779907226562500000e+02 6.573162078857421875e+01 -7.358724817326520728e+00 8.128497045968022250e-02
2.457337913536724169e+06 8.447656250000000000e+02 6.513929748535156250e+01 -7.316840583356230887e+00 8.372066613357473375e-02
2.457337947931159288e+06 9.832485351562500000e+02 6.591441345214843750e+01 -7.481658270175777226e+00 7.278517353719012040e-02
2.457337982325594407e+06 1.005869628906250000e+03 6.633981323242187500e+01 -7.506354238291597092e+00 7.160747948746638836e-02
