# jd flux flux_err mag mag_err
2.457577815484159626e+06 8.183380278413707174e+02 3.253888997838802055e+01 -7.282331832840434060e+00 4.317137075778574445e-02
2.457577815507979132e+06 8.456722152193904094e+02 3.289173444876065844e+01 -7.318005154918726163e+00 4.222897609463586305e-02
2.457577815531799104e+06 9.431687694917584395e+02 3.570050232998291051e+01 -7.436473529565681417e+00 4.109705988318811121e-02
2.457577815555618610e+06 9.887846282023871254e+02 3.922297510193804726e+01 -7.487754265471347814e+00 4.306898769714854330e-02
2.457577815579438116e+06 9.981292483736755230e+02 4.037099991892046802e+01 -7.497966954974567777e+00 4.391456269154324354e-02
2.457577815603257623e+06 1.073354582021237320e+03 4.168890989820889104e+01 -7.576858036454149570e+00 4.216995743163067661e-02
2.457577815627077594e+06 1.325170967027409461e+03 5.059509783406637240e+01 -7.805679781053195043e+00 4.145361080886327682e-02
2.457577815650897101e+06 1.544318997457993873e+03 5.566775283250017736e+01 -7.971842534892978449e+00 3.913744897255448663e-02
2.457577815674716607e+06 1.757595510755607847e+03 5.789697673044556581e+01 -8.112297336601006492e+00 3.576537555463450702e-02
2.457577815698536579e+06 1.746009609548984599e+03 5.724527190975084068e+01 -8.105116574028993881e+00 3.559744527371064976e-02
2.457577815722356085e+06 1.497218212418160419e+03 4.733616243136754775e+01 -7.938212753266999044e+00 3.432683664408890667e-02
2.457577815746175591e+06 9.940752064200852374e+02 2.996574535319306420e+01 -7.493548105102210144e+00 3.272892045758044738e-02
2.457577815769995563e+06 7.410442800005864683e+02 2.210362964766762062e+01 -7.174610398441421566e+00 3.238510234994276815e-02
2.457577815793815069e+06 7.436389415937306921e+02 2.073397707234589760e+01 -7.178405310187971899e+00 3.027236338414827921e-02
2.457577815817634575e+06 7.402814089236417203e+02 1.942761609684681190e+01 -7.173492107133548679e+00 2.849367773757801453e-02
2.457577815841454081e+06 8.267450375286555300e+02 1.967755681090679687e+01 -7.293428991938679218e+00 2.584195799437553551e-02
2.457577815865274053e+06 1.117862834738265747e+03 2.249099080330088540e+01 -7.620971293824915449e+00 2.184469113376812793e-02
2.457577815889093559e+06 1.710233414329583866e+03 2.860962868781924229e+01 -8.082638468432788770e+00 1.816279461694969566e-02
2.457577815912913065e+06 1.939028960538476440e+03 2.949046182589114196e+01 -8.218960738926941900e+00 1.651289107819784233e-02
2.457577815936733037e+06 2.162488346860618094e+03 3.137671185404184726e+01 -8.337384439581706275e+00 1.575358830389256282e-02
2.457577815960552543e+06 2.257351936525555629e+03 3.184208555793907536e+01 -8.383998184552726940e+00 1.531539030944782318e-02
2.457577815984372050e+06 2.287318302132644021e+03 3.246395115624909522e+01 -8.398316512567211234e+00 1.540992799101113288e-02
2.457577816008192021e+06 2.360269964383796832e+03 3.287427509448975371e+01 -8.432404199519368149e+00 1.512238683696920383e-02
2.457577816032011528e+06 2.670904321716512641e+03 3.654622074288248257e+01 -8.566645827040698435e+00 1.485627672498438315e-02
2.457577816055831034e+06 2.947443272152869667e+03 4.164819619423055741e+01 -8.673613638041175022e+00 1.534180927692459576e-02
2.457577816079650540e+06 3.853680584476716376e+03 6.167336053776539728e+01 -8.964689287378751814e+00 1.737591712712379180e-02
2.457577816103470512e+06 4.897939438429592883e+03 9.741097936425965997e+01 -9.225033527248152510e+00 2.159336554983245018e-02
2.457577816127290018e+06 4.626176324962410945e+03 1.109805209467235301e+02 -9.163055454300309322e+00 2.604656250616963972e-02
2.457577816151109524e+06 3.540477687868455178e+03 9.680126690974371684e+01 -8.872654654506176186e+00 2.968554438140272658e-02
2.457577816174929496e+06 2.640144782406974628e+03 8.338512532204065053e+01 -8.554069359292297392e+00 3.429151559052515119e-02
2.457577816198749002e+06 1.917404126002209068e+03 6.915603694652841682e+01 -8.206784143952596366e+00 3.915996348191714410e-02
2.457577816222568508e+06 1.732062782275015252e+03 6.492817093310578969e+01 -8.096409074719252530e+00 4.070009068396294311e-02
2.457577816246388480e+06 1.455355300208917924e+03 5.442117801987581771e+01 -7.907422579667633400e+00 4.059987950352599018e-02
2.457577816270207986e+06 1.333388210401845981e+03 4.918495569937976342e+01 -7.812391527116247403e+00 4.004990698466629612e-02
2.457577816294027492e+06 1.159820490398396942e+03 4.537078914133090279e+01 -7.660976942760849617e+00 4.247284904010236589e-02
2.457577816317846999e+06 1.060779881722407254e+03 4.275153640632061069e+01 -7.564063186258936256e+00 4.375747875462187436e-02
2.457577816341666970e+06 1.042909726028270597e+03 3.992903232822511228e+01 -7.545616794113928272e+00 4.156884002333290085e-02
2.457577816365486477e+06 9.766133778400246683e+02 3.805717603401993898e+01 -7.474306672597861301e+00 4.230967877847902070e-02
