# jd flux flux_err
2.457368831603900064e+06 3.833141576591039484e+04 1.806250241311519176e+02
2.457368831623762380e+06 3.777634720587185438e+04 1.794853169668332384e+02
2.457368831643624231e+06 4.318080625267550931e+04 1.880633789959849196e+02
2.457368831663486548e+06 4.188183717566827545e+04 1.859152740242314792e+02
2.457368831683348399e+06 4.115616713934076688e+04 1.847236543750087492e+02
2.457368831703210715e+06 4.291549754447296436e+04 1.875415844832487267e+02
2.457368831723072566e+06 4.187411563867482619e+04 1.860934241539989671e+02
2.457368831742934883e+06 4.205735596520644322e+04 1.867931809137297705e+02
2.457368831762796734e+06 4.538808066673803842e+04 1.922390702908137996e+02
2.457368831782659050e+06 4.408218808266743872e+04 1.901117752252096977e+02
2.457368831802520901e+06 4.293499273152105889e+04 1.882142601445328580e+02
2.457368831822383218e+06 4.222949708963567537e+04 1.870489393883194111e+02
2.457368831842245534e+06 4.215140562719988520e+04 1.869740257184779182e+02
2.457368831862107385e+06 4.234065451537522313e+04 1.872608794462600486e+02
2.457368831881969701e+06 4.324805998798992368e+04 1.887232078635228163e+02
2.457368831901831552e+06 4.515542989856831264e+04 1.918893715293135926e+02
2.457368831921693869e+06 4.273209682609757874e+04 1.879488893750895215e+02
2.457368831941555720e+06 4.240455481607332331e+04 1.873756906798733439e+02
2.457368831961418036e+06 4.413318223221082008e+04 1.903038045508569098e+02
2.457368831981279887e+06 4.194187695015223289e+04 1.866083102765865078e+02
2.457368832001142204e+06 4.265547024382834206e+04 1.878321347155507794e+02
2.457368832021004055e+06 4.267130917790383683e+04 1.877719713306832432e+02
2.457368832040866371e+06 4.175732186281156464e+04 1.863537509367528742e+02
2.457368832060728222e+06 4.391241314985257486e+04 1.898438293968513619e+02
2.457368832080590539e+06 4.166594664505447872e+04 1.863022376008553636e+02
2.457368832100452855e+06 4.144726478147000307e+04 1.858646111239197865e+02
2.457368832120314706e+06 4.218055472020073648e+04 1.869806338399096148e+02
2.457368832140177023e+06 4.373039974998797697e+04 1.894876261830243322e+02
2.457368832160038874e+06 4.232296569248242304e+04 1.872090915010462027e+02
2.457368832179901190e+06 4.125307346217420127e+04 1.855358443921194009e+02
2.457368832199763041e+06 4.168059623451176594e+04 1.861578268963223479e+02
2.457368832219625358e+06 4.156041869039551239e+04 1.859790406481417619e+02
2.457368832239487208e+06 4.280995378050072759e+04 1.880559339161184766e+02
2.457368832259349525e+06 4.169488144650178583e+04 1.862864832920104732e+02
2.457368832279211376e+06 4.167914231428948551e+04 1.861816041245899385e+02
2.457368832299073692e+06 4.310373112648061942e+04 1.885729541814702088e+02
