# jd flux flux_err
2.457463928134900052e+06 1.085016882333807916e+04 1.166479105090406279e+02
2.457463928145432845e+06 1.085676892981637684e+04 1.167127580985500117e+02
2.457463928155965637e+06 1.080259937156323758e+04 1.166723200186271328e+02
2.457463928166498430e+06 1.082229413172623208e+04 1.165444335704691241e+02
2.457463928177031223e+06 1.103197330831451109e+04 1.172087870455657708e+02
2.457463928187564015e+06 1.101287826492538079e+04 1.170893081898550605e+02
2.457463928198096808e+06 1.118778621182737334e+04 1.174191974943268661e+02
2.457463928208629135e+06 1.102297902193391383e+04 1.175470071308238005e+02
2.457463928219161928e+06 1.106903058719560613e+04 1.173088443449897085e+02
2.457463928229694720e+06 1.099338665737921110e+04 1.172549644566427247e+02
2.457463928240227513e+06 1.110285840534171621e+04 1.174113441900665720e+02
2.457463928250760306e+06 1.129165254167076637e+04 1.177796224411014805e+02
2.457463928261293098e+06 1.139558184406911641e+04 1.180446153837879990e+02
2.457463928271825891e+06 1.147257015600452360e+04 1.182535191539257085e+02
2.457463928282358684e+06 1.130922606693097441e+04 1.178056209897303148e+02
2.457463928292891476e+06 1.123077607030635045e+04 1.174979563461334493e+02
2.457463928303424269e+06 1.113302813083021283e+04 1.173053444717849629e+02
2.457463928313957062e+06 1.106414685413396001e+04 1.172220997227356349e+02
2.457463928324489854e+06 1.113498636648172214e+04 1.172697714031364598e+02
2.457463928335022647e+06 1.108784384205615424e+04 1.171969399608634035e+02
2.457463928345554974e+06 1.109808160012030930e+04 1.171178541954735408e+02
2.457463928356087767e+06 1.088693335133541586e+04 1.168487407429943232e+02
2.457463928366620559e+06 1.061426917913515354e+04 1.160101820003269211e+02
2.457463928377153352e+06 1.058566966104921448e+04 1.158020030321167582e+02
2.457463928387686145e+06 1.054829599739786863e+04 1.157189980082758325e+02
2.457463928398218937e+06 1.061042011442580406e+04 1.159805658862483710e+02
2.457463928408751730e+06 1.073546914123869647e+04 1.162024592206651050e+02
2.457463928419284523e+06 1.108667016198818601e+04 1.171297552622687164e+02
2.457463928429817315e+06 1.141647983969955385e+04 1.177617944574003133e+02
2.457463928440350108e+06 1.123747765336555858e+04 1.176120383067787287e+02
2.457463928450882901e+06 1.144718418597799428e+04 1.181376192699323582e+02
2.457463928461415693e+06 1.123280937009032459e+04 1.176757229227520156e+02
2.457463928471948486e+06 1.111075511525431102e+04 1.173474060341946483e+02
2.457463928482481278e+06 1.081196874999998909e+04 1.165541844925829338e+02
2.457463928493013605e+06 1.076202143067555880e+04 1.163820572538688225e+02
2.457463928503546398e+06 1.059072946533783943e+04 1.160393782078100173e+02
2.457463928514079191e+06 1.052037292413343312e+04 1.159735520181595092e+02
2.457463928524611983e+06 1.111825431743419904e+04 1.171762474191666143e+02
2.457463928535144776e+06 1.115518271307932810e+04 1.174359695056403154e+02
2.457463928545677569e+06 1.130514325166927301e+04 1.176654371227923974e+02
2.457463928556210361e+06 1.135291036797916968e+04 1.178915216766919372e+02
2.457463928566743154e+06 1.155762503221972111e+04 1.185218055997935949e+02
2.457463928577275947e+06 1.168521062450902173e+04 1.187378861896820297e+02
2.457463928587808739e+06 1.173429091282893387e+04 1.188348453169157040e+02
2.457463928598341532e+06 1.160599834759180339e+04 1.183297272698282967e+02
2.457463928608874325e+06 1.122171371145914054e+04 1.173931097906637859e+02
2.457463928619407117e+06 1.125378377080468272e+04 1.176783158414253165e+02
2.457463928629939444e+06 1.116479148664577588e+04 1.173899540150594731e+02
2.457463928640472237e+06 1.110059766545560706e+04 1.172194898138946684e+02
2.457463928651005030e+06 1.119996268656715802e+04 1.175226269407542503e+02
2.457463928661537822e+06 1.109031287896453796e+04 1.171108890462209331e+02
2.457463928672070615e+06 1.111695109669578596e+04 1.172905978093287587e+02
2.457463928682603408e+06 1.091330797927507774e+04 1.167890528613986021e+02
2.457463928693136200e+06 1.093636135574183936e+04 1.169014529374837537e+02
2.457463928703668993e+06 1.072533424520086191e+04 1.161748021661964572e+02
2.457463928714201786e+06 1.066858117742904506e+04 1.162213316267801702e+02
2.457463928724734578e+06 1.061393097628631949e+04 1.160212794889177133e+02
2.457463928735267371e+06 1.050978137581014744e+04 1.157930330008585713e+02
2.457463928745800164e+06 1.037031739125090462e+04 1.154928568364444175e+02
2.457463928756332956e+06 1.063378615352519409e+04 1.159947385557108248e+02
2.457463928766865283e+06 1.056351347318703120e+04 1.159381103611841155e+02
2.457463928777398076e+06 1.035929119053176873e+04 1.154674393639483156e+02
2.457463928787930869e+06 1.052933660337285983e+04 1.160685304419828725e+02
2.457463928798463661e+06 1.065517224322472248e+04 1.161677236681212548e+02
2.457463928808996454e+06 1.059845238241364495e+04 1.159811839376682485e+02
2.457463928819529247e+06 1.072324514250287029e+04 1.162954517669643053e+02
2.457463928830062039e+06 1.061475971039135766e+04 1.160485356488672863e+02
