# jd flux flux_err mag mag_err
2.457482998750704806e+06 -3.692656250000000000e+02 5.100944519042968750e+01 nan -1.499814531099587789e-01
2.457482998851964716e+06 -3.062395019531250000e+02 5.114891052246093750e+01 nan -1.813430917842767109e-01
2.457482998953224625e+06 -5.082226562500000000e+01 5.045708465576171875e+01 nan -1.077938466938362261e+00
2.457482999054485001e+06 1.319980468750000000e+02 5.119934082031250000e+01 -5.301418762906946469e+00 4.211363245009839273e-01
2.457482999155744910e+06 1.115410156250000000e+02 5.095729446411132812e+01 -5.118586486490816156e+00 4.960181918862121009e-01
2.457482999257004820e+06 1.428945312500000000e+02 5.072678756713867188e+01 -5.387539020308508064e+00 3.854318415922242669e-01
2.457482999358264729e+06 8.778051757812500000e+01 5.056001281738281250e+01 -4.858495343091164820e+00 6.253668790171853509e-01
2.457482999459524639e+06 7.326635742187500000e+01 5.028601074218750000e+01 -4.662261500721957219e+00 7.451924078720688627e-01
2.457482999560784549e+06 5.147973632812500000e+01 5.044097900390625000e+01 -4.279090784608960973e+00 1.063831955055700274e+00
2.457482999662044924e+06 1.201203613281250000e+02 5.033364105224609375e+01 -5.199041574771713137e+00 4.549540713317026253e-01
2.457482999763304833e+06 1.184694824218750000e+02 5.028376770019531250e+01 -5.184016227707271440e+00 4.608368064645925188e-01
2.457482999864564743e+06 6.369140625000000000e+01 5.025312042236328125e+01 -4.510202094575315179e+00 8.566591033209712824e-01
