2.457340034459799994e+06 2.457340075543363113e+06 2.457340116626925766e+06 2.457340157710488886e+06 2.457340198794052005e+06 2.457340239877615124e+06 2.457340280961177777e+06 2.457340322044740897e+06 2.457340363128304016e+06 2.457340404211866669e+06 2.457340445295429789e+06 2.457340486378992908e+06 2.457340527462556027e+06 2.457340568546118680e+06 2.457340609629681800e+06 2.457340650713244919e+06 2.457340691796807572e+06 2.457340732880370691e+06 2.457340773963933811e+06 2.457340815047496930e+06 2.457340856131059583e+06 2.457340897214622702e+06 2.457340938298185822e+06 2.457340979381748475e+06 2.457341020465311594e+06 2.457341061548874713e+06 2.457341102632437367e+06 2.457341143716000486e+06 2.457341184799563605e+06 2.457341225883126725e+06 2.457341266966689378e+06 2.457341308050252497e+06 2.457341349133815616e+06 2.457341390217378270e+06 2.457341431300941389e+06 2.457341472384504508e+06 2.457341513468067627e+06 2.457341554551630281e+06 2.457341595635193400e+06
1.196093750000000000e+02 1.016972656250000000e+02 2.668095703125000000e+02 2.102636718750000000e+02 4.253964843750000000e+02 6.479482421875000000e+02 4.345283203125000000e+02 7.360332031250000000e+02 9.169130859375000000e+02 6.883906250000000000e+02 7.810595703125000000e+02 7.769023437500000000e+02 7.271562500000000000e+02 6.134658203125000000e+02 5.643886718750000000e+02 6.120800781250000000e+02 7.342578125000000000e+02 8.197646484375000000e+02 7.884882812500000000e+02 6.352333984375000000e+02 9.319716796875000000e+02 8.644296875000000000e+02 7.848046875000000000e+02 8.909677734375000000e+02 1.056883789062500000e+03 9.632802734375000000e+02 7.781894531250000000e+02 8.678115234375000000e+02 1.039732421875000000e+03 8.654785156250000000e+02 8.541660156250000000e+02 8.348339843750000000e+02 9.749394531250000000e+02 9.553925781250000000e+02 7.242470703125000000e+02 6.661562500000000000e+02 4.076152343750000000e+02 4.617861328125000000e+02 4.505869140625000000e+02
1.082844390869140625e+02 1.075558700561523438e+02 1.084282226562500000e+02 1.082727584838867188e+02 1.087542953491210938e+02 1.095848083496093750e+02 1.086880264282226562e+02 1.094460372924804688e+02 1.102661590576171875e+02 1.102616271972656250e+02 1.107071075439453125e+02 1.111988754272460938e+02 1.110981826782226562e+02 1.109096984863281250e+02 1.112140655517578125e+02 1.109500503540039062e+02 1.105109558105468750e+02 1.103036117553710938e+02 1.103957901000976562e+02 1.106179122924804688e+02 1.106372680664062500e+02 1.103933868408203125e+02 1.102491073608398438e+02 1.103738937377929688e+02 1.107552871704101562e+02 1.102042770385742188e+02 1.099112014770507812e+02 1.102123413085937500e+02 1.106700134277343750e+02 1.103578796386718750e+02 1.096168518066406250e+02 1.095748138427734375e+02 1.102340850830078125e+02 1.097372817993164062e+02 1.098487548828125000e+02 1.091391601562500000e+02 1.089296646118164062e+02 1.086567993164062500e+02 1.084939346313476562e+02
