# jd flux flux_err mag mag_err
2.457368855091522913e+06 -1.000495312500000000e+04 1.242864685058593750e+02 nan -1.348759845544521274e-02
2.457368855188895483e+06 -1.006302246093750000e+04 1.243329544067382812e+02 nan -1.341478292844788464e-02
2.457368855286268517e+06 -9.746116210937500000e+03 1.239697418212890625e+02 nan -1.381051739707288110e-02
2.457368855383641087e+06 -9.756630859375000000e+03 1.240102844238281250e+02 nan -1.380014557801485103e-02
2.457368855481014121e+06 -9.934763671875000000e+03 1.241653213500976562e+02 nan -1.356964900778680899e-02
2.457368855578386690e+06 -9.804498046875000000e+03 1.241623992919921875e+02 nan -1.374961601937950764e-02
2.457368855675759725e+06 -9.746478515625000000e+03 1.240847473144531250e+02 nan -1.382281542335653257e-02
2.457368855773132294e+06 -9.770476562500000000e+03 1.245396652221679688e+02 nan -1.383941666031877731e-02
2.457368855870504864e+06 -9.773398437500000000e+03 1.244212188720703125e+02 nan -1.382212083565856515e-02
2.457368855967877898e+06 -9.831708984375000000e+03 1.243768310546875000e+02 nan -1.373524183475421760e-02
2.457368856065250468e+06 -9.809671875000000000e+03 1.245219955444335938e+02 nan -1.378216449695605396e-02
2.457368856162623502e+06 -9.886832031250000000e+03 1.248518600463867188e+02 nan -1.371082851395679682e-02
2.457368856259996071e+06 -1.000287304687500000e+04 1.246536865234375000e+02 nan -1.353026205288480541e-02
