# jd flux flux_err mag mag_err
2.457373942540192045e+06 2.116084472656250000e+03 6.421797943115234375e+01 -8.313832501125533625e+00 3.294954898471378485e-02
2.457373942555589136e+06 2.213004150390625000e+03 6.466480255126953125e+01 -8.362455571069901339e+00 3.172572573333064944e-02
2.457373942570985761e+06 2.206445312500000000e+03 6.459333801269531250e+01 -8.359232919449180343e+00 3.178486700603589538e-02
2.457373942586382851e+06 2.111521972656250000e+03 6.421542358398437500e+01 -8.311489012713600744e+00 3.301943096257119181e-02
2.457373942601779941e+06 2.133787597656250000e+03 6.414364624023437500e+01 -8.322877966309652820e+00 3.263835751288845372e-02
2.457373942617176566e+06 2.188652343750000000e+03 6.469334411621093750e+01 -8.350441953963281705e+00 3.209287744639542639e-02
2.457373942632573657e+06 2.218622070312500000e+03 6.492134094238281250e+01 -8.365208322325651480e+00 3.177093460755769927e-02
2.457373942647970747e+06 2.216458251953125000e+03 6.473495483398437500e+01 -8.364148888922423808e+00 3.171064909502144952e-02
2.457373942663367372e+06 2.159138183593750000e+03 6.460600280761718750e+01 -8.335701094547754764e+00 3.248764809095719408e-02
2.457373942678764462e+06 2.320726806640625000e+03 6.513588714599609375e+01 -8.414060047012636545e+00 3.047348697293054964e-02
2.457373942694161087e+06 2.101228027343750000e+03 6.424642181396484375e+01 -8.306182962575384465e+00 3.319721092264045492e-02
2.457373942709558178e+06 2.252513183593750000e+03 6.473621368408203125e+01 -8.381668353783979342e+00 3.120367825471147966e-02
2.457373942724955268e+06 2.050440185546875000e+03 6.376312637329101562e+01 -8.279617761947296373e+00 3.376356809456138031e-02
2.457373942740351893e+06 2.178741699218750000e+03 6.446884918212890625e+01 -8.345514363759999554e+00 3.212698794726508156e-02
2.457373942755748983e+06 2.214562255859375000e+03 6.446316528320312500e+01 -8.363219734238951375e+00 3.160454707895524878e-02
2.457373942771146074e+06 2.193029296875000000e+03 6.452558135986328125e+01 -8.352611083737995656e+00 3.194576780414583317e-02
2.457373942786542699e+06 2.322579101562500000e+03 6.519072723388671875e+01 -8.414926284906501408e+00 3.047482005642057970e-02
2.457373942801939789e+06 2.245784912109375000e+03 6.489347076416015625e+01 -8.378420399451757206e+00 3.137319008938457138e-02
2.457373942817336880e+06 2.277970947265625000e+03 6.484898376464843750e+01 -8.393870452208139099e+00 3.090870659133971091e-02
2.457373942832733504e+06 2.208884765625000000e+03 6.462764739990234375e+01 -8.360432649843174246e+00 3.176662856295078136e-02
2.457373942848130595e+06 2.171427734375000000e+03 6.459418487548828125e+01 -8.341863451290974396e+00 3.229786981923154360e-02
2.457373942863527685e+06 2.160747802734375000e+03 6.450880432128906250e+01 -8.336510200095101908e+00 3.241460623732334706e-02
2.457373942878924310e+06 2.111801513671875000e+03 6.409132385253906250e+01 -8.311632742078781888e+00 3.295125678675306369e-02
2.457373942894321401e+06 2.096428466796875000e+03 6.398762893676757812e+01 -8.303700120574937671e+00 3.313918377952335820e-02
2.457373942909718491e+06 2.214055175781250000e+03 6.454938507080078125e+01 -8.362971098988587926e+00 3.165406630936443838e-02
2.457373942925115116e+06 2.135930664062500000e+03 6.429750823974609375e+01 -8.323967876621873430e+00 3.268382151667970775e-02
2.457373942940512206e+06 2.053276855468750000e+03 6.395101165771484375e+01 -8.281118779534466512e+00 3.381627334488019471e-02
2.457373942955909297e+06 2.205228027343750000e+03 6.469380187988281250e+01 -8.358633758769146382e+00 3.185187544422356243e-02
2.457373942971305922e+06 2.196040771484375000e+03 6.470880889892578125e+01 -8.354100997307510212e+00 3.199254908479259862e-02
2.457373942986703012e+06 2.106220703125000000e+03 6.411333465576171875e+01 -8.308759693390594947e+00 3.304991346152174464e-02
2.457373943002100103e+06 2.209677246093750000e+03 6.458942413330078125e+01 -8.360822109012664427e+00 3.173645449011185116e-02
2.457373943017496727e+06 2.056768066406250000e+03 6.374768829345703125e+01 -8.282963301965249769e+00 3.365154108439327024e-02
2.457373943032893818e+06 2.083163818359375000e+03 6.389527511596679688e+01 -8.296808559665366900e+00 3.330206457744930293e-02
2.457373943048290443e+06 2.110223144531250000e+03 6.410652160644531250e+01 -8.310820954967613972e+00 3.298372257425082055e-02
2.457373943063687533e+06 2.282579589843750000e+03 6.482804107666015625e+01 -8.396064824034274565e+00 3.083633868968011296e-02
2.457373943079084624e+06 2.119558105468750000e+03 6.414842224121093750e+01 -8.315613316991136372e+00 3.285991914280135540e-02
2.457373943094481248e+06 2.338337890625000000e+03 6.504602050781250000e+01 -8.422268167653873761e+00 3.020225032032301110e-02
2.457373943109878339e+06 2.280702880859375000e+03 6.485876464843750000e+01 -8.395171777847416195e+00 3.087633892182403694e-02
2.457373943125275429e+06 2.148773681640625000e+03 6.440810394287109375e+01 -8.330476690205394164e+00 3.254435558869083617e-02
2.457373943140672054e+06 2.117267089843750000e+03 6.425792694091796875e+01 -8.314439117567038906e+00 3.295162992496188104e-02
2.457373943156069145e+06 2.046092773437500000e+03 6.387061309814453125e+01 -8.277313303741584249e+00 3.389234367348578636e-02
2.457373943171466235e+06 2.026532714843750000e+03 6.386823272705078125e+01 -8.266884047657189427e+00 3.421819667313621277e-02
