2.457369916854599956e+06 2.457369916860983707e+06 2.457369916867367458e+06 2.457369916873751208e+06 2.457369916880134959e+06 2.457369916886518709e+06 2.457369916892902926e+06 2.457369916899286676e+06 2.457369916905670427e+06 2.457369916912054177e+06 2.457369916918437928e+06 2.457369916924821679e+06 2.457369916931205429e+06 2.457369916937589180e+06 2.457369916943972930e+06 2.457369916950356681e+06 2.457369916956740431e+06 2.457369916963124648e+06 2.457369916969508398e+06 2.457369916975892149e+06 2.457369916982275899e+06 2.457369916988659650e+06 2.457369916995043401e+06 2.457369917001427151e+06 2.457369917007810902e+06 2.457369917014194652e+06 2.457369917020578403e+06 2.457369917026962154e+06 2.457369917033346370e+06 2.457369917039730120e+06 2.457369917046113871e+06 2.457369917052497622e+06 2.457369917058881372e+06 2.457369917065265123e+06 2.457369917071648873e+06 2.457369917078032624e+06 2.457369917084416375e+06 2.457369917090800125e+06 2.457369917097183876e+06 2.457369917103568092e+06 2.457369917109951843e+06 2.457369917116335593e+06 2.457369917122719344e+06 2.457369917129103094e+06 2.457369917135486845e+06 2.457369917141870596e+06 2.457369917148254346e+06 2.457369917154638097e+06 2.457369917161021847e+06 2.457369917167405598e+06 2.457369917173789814e+06 2.457369917180173565e+06 2.457369917186557315e+06 2.457369917192941066e+06 2.457369917199324816e+06 2.457369917205708567e+06 2.457369917212092318e+06 2.457369917218476068e+06 2.457369917224859819e+06 2.457369917231243569e+06 2.457369917237627786e+06 2.457369917244011536e+06 2.457369917250395287e+06 2.457369917256779037e+06 2.457369917263162788e+06 2.457369917269546539e+06 2.457369917275930289e+06 2.457369917282314040e+06 2.457369917288697790e+06 2.457369917295081541e+06 2.457369917301465292e+06 2.457369917307849508e+06 2.457369917314233258e+06 2.457369917320617009e+06 2.457369917327000760e+06 2.457369917333384510e+06 2.457369917339768261e+06 2.457369917346152011e+06 2.457369917352535762e+06 2.457369917358919512e+06 2.457369917365303263e+06 2.457369917371687014e+06 2.457369917378071230e+06 2.457369917384454980e+06 2.457369917390838731e+06 2.457369917397222482e+06 2.457369917403606232e+06 2.457369917409989983e+06 2.457369917416373733e+06 2.457369917422757484e+06 2.457369917429141235e+06 2.457369917435524985e+06 2.457369917441908736e+06 2.457369917448292952e+06 2.457369917454676703e+06 2.457369917461060453e+06 2.457369917467444204e+06 2.457369917473827954e+06 2.457369917480211705e+06 2.457369917486595456e+06 2.457369917492979206e+06 2.457369917499362957e+06 2.457369917505746707e+06 2.457369917512130458e+06 2.457369917518514674e+06 2.457369917524898425e+06 2.457369917531282175e+06 2.457369917537665926e+06 2.457369917544049677e+06 2.457369917550433427e+06
7.430029296875000000e+01 -2.985839843750000000e+01 1.843261718750000000e+01 -2.708593750000000000e+01 2.698271484375000000e+02 4.641074218750000000e+02 5.578925781250000000e+02 6.941718750000000000e+02 7.602216796875000000e+02 6.326098632812500000e+02 3.491821289062500000e+02 6.304101562500000000e+02 7.342119140625000000e+02 6.198134765625000000e+02 5.992875976562500000e+02 5.981816406250000000e+02 4.778164062500000000e+02 4.672900390625000000e+02 7.662275390625000000e+02 6.656308593750000000e+02 5.592534179687500000e+02 6.800131835937500000e+02 6.794003906250000000e+02 7.642285156250000000e+02 5.111904296875000000e+02 4.886196289062500000e+02 5.992856445312500000e+02 6.528486328125000000e+02 6.173730468750000000e+02 5.649072265625000000e+02 6.800585937500000000e+02 5.596572265625000000e+02 6.572460937500000000e+02 5.334228515625000000e+02 5.124306640625000000e+02 1.003492675781250000e+03 9.737641601562500000e+02 5.845571289062500000e+02 7.939692382812500000e+02 8.029438476562500000e+02 7.849208984375000000e+02 6.858505859375000000e+02 6.673334960937500000e+02 5.950649414062500000e+02 6.755380859375000000e+02 6.019072265625000000e+02 7.105791015625000000e+02 6.008027343750000000e+02 6.553603515625000000e+02 6.814443359375000000e+02 6.524428710937500000e+02 7.968369140625000000e+02 5.619633789062500000e+02 6.646386718750000000e+02 7.049091796875000000e+02 5.581318359375000000e+02 5.743291015625000000e+02 7.256406250000000000e+02 7.055463867187500000e+02 6.693300781250000000e+02 5.938334960937500000e+02 7.800913085937500000e+02 7.873427734375000000e+02 7.534179687500000000e+02 7.628906250000000000e+02 6.821416015625000000e+02 4.634926757812500000e+02 5.554833984375000000e+02 6.548984375000000000e+02 8.409912109375000000e+02 6.092280273437500000e+02 7.420585937500000000e+02 6.881997070312500000e+02 7.145019531250000000e+02 6.832524414062500000e+02 6.882246093750000000e+02 7.193710937500000000e+02 6.640351562500000000e+02 7.676796875000000000e+02 6.993144531250000000e+02 6.565468750000000000e+02 5.094643554687500000e+02 5.985097656250000000e+02 6.392597656250000000e+02 7.575991210937500000e+02 7.091840820312500000e+02 5.764741210937500000e+02 7.355083007812500000e+02 8.530507812500000000e+02 6.137353515625000000e+02 6.209711914062500000e+02 8.554228515625000000e+02 9.754721679687500000e+02 7.423154296875000000e+02 5.761796875000000000e+02 5.294023437500000000e+02 5.619975585937500000e+02 6.305317382812500000e+02 7.955830078125000000e+02 5.613017578125000000e+02 5.987343750000000000e+02 7.018173828125000000e+02 6.333588867187500000e+02 6.036215820312500000e+02 7.521987304687500000e+02 6.252265625000000000e+02 4.842929687500000000e+02 5.196347656250000000e+02 3.323251953125000000e+02 2.115615234375000000e+02
9.673374938964843750e+01 9.647188568115234375e+01 9.649157714843750000e+01 9.664413452148437500e+01 9.695149993896484375e+01 9.767871093750000000e+01 9.794309997558593750e+01 9.821187591552734375e+01 9.838364410400390625e+01 9.764636230468750000e+01 9.793276214599609375e+01 9.850038909912109375e+01 9.804950714111328125e+01 9.786531829833984375e+01 9.787369537353515625e+01 9.780181884765625000e+01 9.810298156738281250e+01 9.791377258300781250e+01 9.821689605712890625e+01 9.851006317138671875e+01 9.855127716064453125e+01 9.900402832031250000e+01 9.852471923828125000e+01 9.832588195800781250e+01 9.789128875732421875e+01 9.801793670654296875e+01 9.840378570556640625e+01 9.814723968505859375e+01 9.809823608398437500e+01 9.800869750976562500e+01 9.859256744384765625e+01 9.774302673339843750e+01 9.822201538085937500e+01 9.814124298095703125e+01 9.798459625244140625e+01 9.851646423339843750e+01 9.881533813476562500e+01 9.868077087402343750e+01 9.851757812500000000e+01 9.852736663818359375e+01 9.884336090087890625e+01 9.852171325683593750e+01 9.829730987548828125e+01 9.786826324462890625e+01 9.840130615234375000e+01 9.818338012695312500e+01 9.864997100830078125e+01 9.800194549560546875e+01 9.781090545654296875e+01 9.804899597167968750e+01 9.773408508300781250e+01 9.785861206054687500e+01 9.758874511718750000e+01 9.832167816162109375e+01 9.817861938476562500e+01 9.742485046386718750e+01 9.756629180908203125e+01 9.798616790771484375e+01 9.852360534667968750e+01 9.772262573242187500e+01 9.776422119140625000e+01 9.796636962890625000e+01 9.816082763671875000e+01 9.813037109375000000e+01 9.848822784423828125e+01 9.825193023681640625e+01 9.765702056884765625e+01 9.799082946777343750e+01 9.831576538085937500e+01 9.873067474365234375e+01 9.799942016601562500e+01 9.840000152587890625e+01 9.807464599609375000e+01 9.801673126220703125e+01 9.805891418457031250e+01 9.824354553222656250e+01 9.839257812500000000e+01 9.797262573242187500e+01 9.879951477050781250e+01 9.786050415039062500e+01 9.776675415039062500e+01 9.766411590576171875e+01 9.804090118408203125e+01 9.846516418457031250e+01 9.853056335449218750e+01 9.839457702636718750e+01 9.820792388916015625e+01 9.861397552490234375e+01 9.870579528808593750e+01 9.795944213867187500e+01 9.805175781250000000e+01 9.859209442138671875e+01 9.874285125732421875e+01 9.843155670166015625e+01 9.779543304443359375e+01 9.769087219238281250e+01 9.812813568115234375e+01 9.801020812988281250e+01 9.821218109130859375e+01 9.802491760253906250e+01 9.759956359863281250e+01 9.800019073486328125e+01 9.818997955322265625e+01 9.800520324707031250e+01 9.815545654296875000e+01 9.797598266601562500e+01 9.767459106445312500e+01 9.737389373779296875e+01 9.694727325439453125e+01 9.623934173583984375e+01
