# jd flux flux_err
2.457373939018699806e+06 -2.023954707427919377e+06 1.034551591177377077e+03
2.457373939025790896e+06 -8.384111197114932584e+05 6.659409216275231529e+02
2.457373939032881986e+06 -8.392139238377793226e+05 6.661707076150787543e+02
2.457373939039972611e+06 -2.034754676328612026e+06 1.036897790201487169e+03
2.457373939047063701e+06 -8.139163212011237629e+05 6.564153596793142924e+02
2.457373939054154791e+06 -8.124131424996302230e+05 6.558179878545070096e+02
2.457373939061245881e+06 -1.997309114182886668e+06 1.027600427317050389e+03
2.457373939068336971e+06 -8.055635969401458278e+05 6.531261550459753380e+02
2.457373939075428061e+06 -8.140393501605143538e+05 6.564286769382379134e+02
2.457373939082518686e+06 -8.199477222134079784e+05 6.587250017305084384e+02
2.457373939089609776e+06 -1.899740787754539633e+06 1.003195949486028667e+03
2.457373939096700866e+06 -7.866341246641948819e+05 6.457367448047207290e+02
2.457373939103791956e+06 -7.962823559015190694e+05 6.495527926779033123e+02
2.457373939110883046e+06 -1.985693107952867402e+06 1.024909800196224069e+03
2.457373939117974136e+06 -8.080251552761644125e+05 6.541133420488887396e+02
2.457373939125064760e+06 -7.860187503106199438e+05 6.453686758288522469e+02
2.457373939132155851e+06 -7.630060034134569578e+05 6.360905598550625655e+02
2.457373939139246941e+06 -1.976950394841868198e+06 1.022250389732820963e+03
2.457373939146338031e+06 -8.328226952004258055e+05 6.635107247354609399e+02
2.457373939153429121e+06 -8.328326775232383516e+05 6.635193294760650815e+02
2.457373939160520211e+06 -1.926096473729984602e+06 1.009466145156455696e+03
2.457373939167610835e+06 -8.036143967223772779e+05 6.521499447151576305e+02
2.457373939174701925e+06 -8.056219582502222620e+05 6.528874202488682386e+02
2.457373939181793015e+06 -1.946715468930074247e+06 1.014462441590786511e+03
2.457373939188884106e+06 -7.734298676647651009e+05 6.401469013504212171e+02
2.457373939195975196e+06 -7.770766125240088440e+05 6.415237799411958122e+02
2.457373939203065820e+06 -7.816420358366731089e+05 6.432713738713152907e+02
2.457373939210156910e+06 -1.891261422080682823e+06 1.000257361517873164e+03
2.457373939217248000e+06 -7.631669857106624404e+05 6.358763344952550369e+02
2.457373939224339090e+06 -7.601670901484915521e+05 6.346794539798457890e+02
