# jd flux flux_err
2.457463924753299914e+06 4.362152891203185732e+02 1.630074984167229104e+02
2.457463924760939553e+06 7.549266674736936693e+02 1.639945177602080832e+02
2.457463924768579658e+06 9.519586862569412915e+02 1.641747559825320479e+02
2.457463924776219297e+06 1.132055139194031653e+03 1.644474254752687159e+02
2.457463924783858936e+06 1.381211660210450646e+03 1.646432222026635941e+02
2.457463924791498575e+06 1.322792168348172709e+03 1.649039276318437999e+02
2.457463924799138680e+06 1.641335412631531653e+03 1.654220044895820365e+02
2.457463924806778319e+06 1.398920829780003260e+03 1.651905643070101348e+02
2.457463924814417958e+06 1.594603692689059244e+03 1.650909782525572780e+02
2.457463924822058063e+06 1.782465879032719386e+03 1.657675216502103126e+02
2.457463924829697702e+06 1.868214504076091544e+03 1.658538332851741757e+02
2.457463924837337341e+06 1.652304011765729229e+03 1.660747893777216859e+02
2.457463924844977446e+06 1.706445565448658954e+03 1.656041269412201871e+02
2.457463924852617085e+06 1.504248337765959150e+03 1.654337498341055550e+02
2.457463924860256724e+06 1.491438508181083307e+03 1.653303839837089129e+02
2.457463924867896363e+06 1.804486226945537055e+03 1.655016665561514628e+02
2.457463924875536468e+06 1.577225699764396268e+03 1.652042384224141927e+02
2.457463924883176107e+06 1.435819948434600519e+03 1.652298874559381829e+02
2.457463924890815746e+06 1.315252251243065984e+03 1.652397093411196920e+02
2.457463924898455851e+06 1.568320950291978079e+03 1.654379078952257487e+02
2.457463924906095490e+06 1.833646728289779276e+03 1.655799917626674755e+02
2.457463924913735129e+06 1.576622732495954551e+03 1.654444419648635574e+02
2.457463924921375234e+06 1.716405749523008126e+03 1.654711395554286639e+02
2.457463924929014873e+06 1.670850765711726126e+03 1.658752954483343558e+02
2.457463924936654512e+06 1.543592208819954976e+03 1.652475698955445012e+02
2.457463924944294151e+06 1.770598185635408299e+03 1.656220650848381410e+02
2.457463924951934256e+06 1.703910951231497165e+03 1.656816063936295222e+02
2.457463924959573895e+06 1.675137215613442095e+03 1.655770343363874133e+02
2.457463924967213534e+06 1.925000211392802157e+03 1.659711995875084085e+02
2.457463924974853639e+06 1.796598427743410639e+03 1.655429560397244870e+02
2.457463924982493278e+06 1.689062273249590362e+03 1.655961361659402655e+02
2.457463924990132917e+06 1.377060990438541921e+03 1.653654376635951735e+02
2.457463924997772556e+06 1.380205739405068016e+03 1.655022242606582097e+02
2.457463925005412661e+06 1.574911883527973259e+03 1.652942935409245138e+02
2.457463925013052300e+06 1.857754507906458230e+03 1.661266648041365102e+02
2.457463925020691939e+06 1.776116690636554495e+03 1.657653657779333400e+02
2.457463925028332043e+06 1.857069357618816866e+03 1.659227245657226888e+02
2.457463925035971683e+06 1.868072761585041007e+03 1.658801969690750582e+02
2.457463925043611322e+06 1.703576180908886954e+03 1.657581152481865274e+02
2.457463925051251426e+06 1.477433105920437811e+03 1.653201239318189550e+02
2.457463925058891065e+06 1.736737923508331505e+03 1.658275369896164761e+02
2.457463925066530704e+06 1.648587064928309701e+03 1.656228367295586565e+02
2.457463925074170344e+06 1.779710279833478126e+03 1.656396487131758306e+02
2.457463925081810448e+06 1.679373814754861087e+03 1.654389666385791315e+02
2.457463925089450087e+06 2.000337343171824614e+03 1.659935696971739389e+02
2.457463925097089726e+06 1.935366902029374614e+03 1.655652716515676559e+02
2.457463925104729831e+06 1.739345191807347874e+03 1.656758325156284855e+02
2.457463925112369470e+06 1.920384192876972293e+03 1.658857129906324417e+02
2.457463925120009109e+06 1.964182558467280614e+03 1.660228528481949013e+02
2.457463925127649214e+06 1.708795207345621748e+03 1.655938324247955222e+02
2.457463925135288853e+06 1.803762543543311040e+03 1.657039353753661146e+02
2.457463925142928492e+06 1.709041094219752267e+03 1.656935627340002952e+02
2.457463925150568131e+06 1.755303079469245858e+03 1.661453588427368970e+02
2.457463925158208236e+06 1.686700732828394393e+03 1.654873568321413870e+02
2.457463925165847875e+06 1.856552219443809008e+03 1.654771309337365892e+02
2.457463925173487514e+06 1.484708957273360284e+03 1.655128049934599801e+02
2.457463925181127619e+06 1.709803269180742063e+03 1.654710593010807145e+02
2.457463925188767258e+06 1.823382339124640339e+03 1.651067482918953999e+02
2.457463925196406897e+06 1.622885502789664315e+03 1.653513661003600248e+02
2.457463925204047002e+06 1.814235928827481985e+03 1.657029848180565068e+02
2.457463925211686641e+06 1.934121117238097213e+03 1.658241340599312537e+02
2.457463925219326280e+06 1.773789626214136888e+03 1.655900727844299354e+02
2.457463925226965919e+06 1.913279145105807629e+03 1.660049570212156311e+02
2.457463925234606024e+06 1.973962511202014866e+03 1.656521129625243987e+02
2.457463925242245663e+06 1.874905234591820545e+03 1.657462516638977661e+02
2.457463925249885302e+06 1.980326226078293985e+03 1.658285014731407614e+02
2.457463925257525407e+06 1.868236979467779747e+03 1.663497155920825605e+02
2.457463925265165046e+06 2.001499590765208495e+03 1.662307179488636564e+02
2.457463925272804685e+06 1.888063873149865913e+03 1.656989198844861164e+02
2.457463925280444324e+06 1.910998424491215701e+03 1.655931196785541886e+02
2.457463925288084429e+06 1.681285935873882408e+03 1.656343998269650797e+02
2.457463925295724068e+06 1.794393193332278315e+03 1.655137366942343533e+02
2.457463925303363707e+06 1.676850519990177418e+03 1.652041297772354369e+02
2.457463925311003812e+06 1.614581288665012835e+03 1.654303918252254562e+02
2.457463925318643451e+06 1.279758775511683780e+03 1.650862260487841127e+02
2.457463925326283090e+06 1.668866004061619606e+03 1.654755940168200539e+02
2.457463925333923195e+06 1.553190912096732063e+03 1.651625263619542636e+02
2.457463925341562834e+06 1.731707772931607678e+03 1.655866849476393838e+02
2.457463925349202473e+06 1.660695383867659984e+03 1.657071928615720822e+02
2.457463925356842112e+06 1.505236366970671952e+03 1.655905159651996428e+02
2.457463925364482217e+06 1.737633432224221906e+03 1.653394847490349946e+02
2.457463925372121856e+06 1.682082340208722599e+03 1.653966149794822513e+02
2.457463925379761495e+06 1.750942805598122504e+03 1.657605554475886720e+02
2.457463925387401599e+06 1.771144073232251685e+03 1.654069672348392999e+02
2.457463925395041239e+06 1.594641790370587842e+03 1.656666081297401831e+02
2.457463925402680878e+06 1.650093218807822268e+03 1.656203552719912011e+02
2.457463925410320982e+06 1.437345750101183512e+03 1.654442011816283582e+02
2.457463925417960621e+06 1.573649091552961181e+03 1.653426181915876327e+02
2.457463925425600260e+06 1.085304048804635386e+03 1.647010893590964997e+02
2.457463925433239900e+06 8.300921609403885668e+02 1.640358570865502656e+02
2.457463925440880004e+06 6.924788571056924411e+02 1.636072568255689248e+02
2.457463925448519643e+06 5.490753100427864410e+02 1.632658889654745451e+02
