5.742236609989999852e+04 2.832937221038441749e+03 4.400299708588317316e+01
5.742236610103401472e+04 2.903106655634077470e+03 4.450050552449901886e+01
5.742236610216802364e+04 2.910895853045533386e+03 4.454866590491710099e+01
5.742236610330203985e+04 2.878600135718988440e+03 4.431895998453278196e+01
5.742236610443605605e+04 2.878216179100281352e+03 4.431879477425253810e+01
5.742236610557007225e+04 2.880470330750806625e+03 4.433442867415513433e+01
5.742236610670408118e+04 2.874534974971109932e+03 4.429260975364879016e+01
5.742236610783809738e+04 2.845153277359409458e+03 4.408828163904453135e+01
5.742236610897211358e+04 2.874160132509720825e+03 4.429370153746108230e+01
5.742236611010612978e+04 2.905266775541200332e+03 4.450902130202420892e+01
5.742236611124013871e+04 2.889730143655554002e+03 4.440062208961534651e+01
5.742236611237415491e+04 2.900147962809307046e+03 4.447698345561024524e+01
5.742236611350817111e+04 2.888354153591405066e+03 4.438572995721646208e+01
5.742236611464218004e+04 2.848658564703745469e+03 4.410684048140203828e+01
5.742236611577619624e+04 2.890159054292503697e+03 4.440234267587974415e+01
5.742236611691021244e+04 3.007869393521244547e+03 4.522354524195182535e+01
5.742236611804422864e+04 2.996753223200707453e+03 4.514534040356850397e+01
5.742236611917823757e+04 3.157213030674686252e+03 4.624425600427402827e+01
5.742236612031225377e+04 3.402023126006458369e+03 4.787570550457920149e+01
5.742236612144626997e+04 4.070578215124347025e+03 5.205851819036359274e+01
5.742236612258028617e+04 5.307004210673581838e+03 5.901651045604051404e+01
5.742236612371429510e+04 6.455885294520561729e+03 6.481606396587346808e+01
5.742236612484831130e+04 7.085705560443189825e+03 6.778698505312277689e+01
5.742236612598232750e+04 7.445062761100990429e+03 6.942200135752776191e+01
5.742236612711633643e+04 7.721501831748832046e+03 7.065429241542013017e+01
5.742236612825035263e+04 7.907118596455523402e+03 7.146934134460427401e+01
5.742236612938436883e+04 8.062206910165069530e+03 7.214372099529346372e+01
5.742236613051838503e+04 7.863292142675707510e+03 7.127983152567863101e+01
5.742236613165239396e+04 7.641683110856103667e+03 7.030493409460187593e+01
5.742236613278641016e+04 7.856563344605815473e+03 7.125262978242062673e+01
5.742236613392042636e+04 7.871517406877549547e+03 7.131792061117825199e+01
5.742236613505444257e+04 7.783889651408394457e+03 7.092671309054061624e+01
5.742236613618845149e+04 7.565243159968395958e+03 6.996162757453367931e+01
5.742236613732246769e+04 7.741003526519277329e+03 7.073834936956437502e+01
5.742236613845648390e+04 7.965247337497137778e+03 7.172674876361855922e+01
5.742236613959049282e+04 7.763052763140855859e+03 7.084217978221374779e+01
5.742236614072450902e+04 7.377163814790433207e+03 6.911703530283512009e+01
5.742236614185852522e+04 7.206111476959595166e+03 6.833726405110880364e+01
5.742236614299254143e+04 7.456701519676019416e+03 6.947407591892213929e+01
5.742236614412655035e+04 7.821939837013606848e+03 7.110179827033732636e+01
5.742236614526056655e+04 7.863943027427415473e+03 7.128473619664798377e+01
5.742236614639458276e+04 7.663377114041843015e+03 7.039821733350362365e+01
5.742236614752859896e+04 7.557075825195320249e+03 6.992640712569806283e+01
5.742236614866260788e+04 7.279020327653806817e+03 6.866791797827187338e+01
5.742236614979662409e+04 6.919889339014455800e+03 6.702083876160921250e+01
5.742236615093064029e+04 6.863439002769605395e+03 6.675361484546363045e+01
5.742236615206464921e+04 7.030944149210966316e+03 6.753227993283547903e+01
5.742236615319866542e+04 7.650038861105991600e+03 7.033827879547887107e+01
5.742236615433268162e+04 8.001842582314623542e+03 7.188586322314169763e+01
5.742236615546669782e+04 7.969224278457260880e+03 7.174366692863965511e+01
