# jd flux flux_err mag mag_err
2.457429882142094430e+06 3.055177978515625000e+03 5.147996520996093750e+01 -8.712591287539549256e+00 1.829479585808592434e-02
2.457429882156817243e+06 3.069563476562500000e+03 5.163394546508789062e+01 -8.717691546836631389e+00 1.826352195591191344e-02
2.457429882171540521e+06 3.166771728515625000e+03 5.216527557373046875e+01 -8.751541897757993738e+00 1.788506755678605925e-02
2.457429882186263334e+06 3.057468505859375000e+03 5.149748229980468750e+01 -8.713404980458927085e+00 1.828731067058833940e-02
2.457429882200986613e+06 3.044732910156250000e+03 5.150847625732421875e+01 -8.708873003725317474e+00 1.836772375832376042e-02
2.457429882215709426e+06 3.251975341796875000e+03 5.255291366577148438e+01 -8.780368109708096114e+00 1.754588964747406596e-02
2.457429882230432704e+06 3.447955810546875000e+03 5.378118133544921875e+01 -8.843904228033494519e+00 1.693536200334571848e-02
2.457429882245155517e+06 3.737658691406250000e+03 5.537169265747070312e+01 -8.931499101885718161e+00 1.608473821436677900e-02
2.457429882259878796e+06 3.920300048828125000e+03 5.605089569091796875e+01 -8.983298269951312420e+00 1.552348002180314011e-02
2.457429882274601609e+06 3.927332519531250000e+03 5.608632659912109375e+01 -8.985244184220009700e+00 1.550547806657276081e-02
2.457429882289324421e+06 4.027917968750000000e+03 5.661335754394531250e+01 -9.012701543183354147e+00 1.526033729997698998e-02
2.457429882304047700e+06 3.946691650390625000e+03 5.658905029296875000e+01 -8.990582992220740977e+00 1.556772124799938282e-02
2.457429882318770513e+06 3.859724609375000000e+03 5.593081283569335938e+01 -8.966390797368866572e+00 1.573332993258786880e-02
2.457429882333493792e+06 4.020427978515625000e+03 5.662015533447265625e+01 -9.010680716550979241e+00 1.529060283665305796e-02
2.457429882348216604e+06 4.098646972656250000e+03 5.708209991455078125e+01 -9.031601282477033976e+00 1.512116549063476957e-02
2.457429882362939883e+06 3.749122070312500000e+03 5.526437759399414062e+01 -8.934823952881060904e+00 1.600447896963295979e-02
2.457429882377662696e+06 3.492851074218750000e+03 5.400854492187500000e+01 -8.857950172207607054e+00 1.678835894158254780e-02
2.457429882392385509e+06 3.363887695312500000e+03 5.333484649658203125e+01 -8.817103720697993197e+00 1.721453909293467824e-02
2.457429882407108787e+06 3.222937988281250000e+03 5.254386520385742188e+01 -8.770629873611463623e+00 1.770092270278511223e-02
2.457429882421831600e+06 3.342917724609375000e+03 5.326103591918945312e+01 -8.810314219833310645e+00 1.729855231350571274e-02
2.457429882436554879e+06 3.476355468750000000e+03 5.391931533813476562e+01 -8.852810445206467094e+00 1.684015284440305849e-02
2.457429882451277692e+06 3.807983642578125000e+03 5.577347564697265625e+01 -8.951737685446193638e+00 1.590224621026630966e-02
2.457429882466000970e+06 3.727639160156250000e+03 5.524542999267578125e+01 -8.928584663753117212e+00 1.609119621914626222e-02
2.457429882480723783e+06 3.499592773437500000e+03 5.391421508789062500e+01 -8.860043777633954676e+00 1.672675184776660495e-02
2.457429882495447062e+06 3.381660888671875000e+03 5.329953002929687500e+01 -8.822825136508388510e+00 1.711272467557698254e-02
2.457429882510169875e+06 3.590962646484375000e+03 5.457925033569335938e+01 -8.888027218948510111e+00 1.650222547357637834e-02
2.457429882524892688e+06 4.006770019531250000e+03 5.687283325195312500e+01 -9.006986038815153250e+00 1.541119397269513809e-02
2.457429882539615966e+06 4.033395996093750000e+03 5.701975250244140625e+01 -9.014177157099203086e+00 1.534900767044886961e-02
2.457429882554338779e+06 3.725505615234375000e+03 5.527174377441406250e+01 -8.927963055801239278e+00 1.610808015970658855e-02
2.457429882569062058e+06 3.464615234375000000e+03 5.389769744873046875e+01 -8.849137526759015770e+00 1.689044296964800976e-02
2.457429882583784871e+06 3.272764404296875000e+03 5.267486953735351562e+01 -8.787286857452331290e+00 1.747489454981811588e-02
2.457429882598508149e+06 3.126810058593750000e+03 5.167814636230468750e+01 -8.737753750908694883e+00 1.794449601350045845e-02
2.457429882613230962e+06 2.993600585937500000e+03 5.095135116577148438e+01 -8.690484637901025877e+00 1.847939243284197133e-02
2.457429882627954241e+06 2.907287109375000000e+03 5.045862960815429688e+01 -8.658719806688001341e+00 1.884401177100632208e-02
2.457429882642677054e+06 3.051453369140625000e+03 5.135116195678710938e+01 -8.711266844153904287e+00 1.827129693240697392e-02
2.457429882657399867e+06 2.995508789062500000e+03 5.097236633300781250e+01 -8.691176495457543894e+00 1.847523773739967456e-02
2.457429882672123145e+06 2.973032714843750000e+03 5.090429687500000000e+01 -8.682999220370186677e+00 1.859005150300446427e-02
2.457429882686845958e+06 2.909394042968750000e+03 5.053756713867187500e+01 -8.659506363187796651e+00 1.885982350096224863e-02
2.457429882701569237e+06 3.046905761718750000e+03 5.135686874389648438e+01 -8.709647555151001086e+00 1.830060101318788449e-02
2.457429882716292050e+06 3.241469482421875000e+03 5.236035156250000000e+01 -8.776854842976128168e+00 1.753825800728911477e-02
2.457429882731015328e+06 3.288351806640625000e+03 5.267779159545898438e+01 -8.792445686638842517e+00 1.739302508063555672e-02
2.457429882745738141e+06 3.390297363281250000e+03 5.314154434204101562e+01 -8.825594479702704831e+00 1.701853677462838652e-02
2.457429882760461420e+06 3.384459716796875000e+03 5.314331817626953125e+01 -8.823723373290354388e+00 1.704846005119872721e-02
2.457429882775184233e+06 3.608065185546875000e+03 5.424723434448242188e+01 -8.893185937936662455e+00 1.632409316026564583e-02
2.457429882789907046e+06 3.493454833984375000e+03 5.362266159057617188e+01 -8.858137831851133015e+00 1.666552778326618744e-02
2.457429882804630324e+06 3.238894287109375000e+03 5.215807342529296875e+01 -8.775991933722352201e+00 1.748439486468032072e-02
2.457429882819353137e+06 3.100298828125000000e+03 5.129688644409179688e+01 -8.728508890352625116e+00 1.796442361702646484e-02
2.457429882834076416e+06 3.090465332031250000e+03 5.113740158081054688e+01 -8.725059690405297275e+00 1.796555418916694416e-02
2.457429882848799229e+06 3.017493408203125000e+03 5.072701263427734375e+01 -8.699115825105623756e+00 1.825235029439135556e-02
2.457429882863522507e+06 3.079631103515625000e+03 5.107008743286132812e+01 -8.721246743115875333e+00 1.800502555843650626e-02
2.457429882878245320e+06 3.034196777343750000e+03 5.085616683959960938e+01 -8.705109356867829717e+00 1.819808622721085997e-02
2.457429882892968133e+06 3.117187011718750000e+03 5.125485992431640625e+01 -8.734407145025725683e+00 1.785245845212968946e-02
2.457429882907691412e+06 3.263927246093750000e+03 5.213599777221679688e+01 -8.784351174092297043e+00 1.734295342794560726e-02
2.457429882922414225e+06 3.305782226562500000e+03 5.230371093750000000e+01 -8.798185600918751348e+00 1.717845496807942837e-02
2.457429882937137503e+06 3.277297851562500000e+03 5.216521453857421875e+01 -8.788789783202449968e+00 1.728187750957961913e-02
2.457429882951860316e+06 3.237666748046875000e+03 5.194296264648437500e+01 -8.775580362330796191e+00 1.741888731995509115e-02
2.457429882966583595e+06 3.223096923828125000e+03 5.192767715454101562e+01 -8.770683414146025925e+00 1.749247929125505654e-02
2.457429882981306408e+06 3.092534423828125000e+03 5.108063888549804688e+01 -8.725786356440361047e+00 1.793360566537802875e-02
2.457429882996029686e+06 2.968690917968750000e+03 5.044322204589843750e+01 -8.681412459628267797e+00 1.844861099301893861e-02
2.457429883010752499e+06 2.963797363281250000e+03 5.028409194946289062e+01 -8.679621268327975869e+00 1.842077689574791316e-02
