# jd flux flux_err
2.457308729930100031e+06 3.531359257656250265e+05 4.978781710625953565e+02
2.457308729966679122e+06 3.897673227187499870e+05 5.188905818491414266e+02
2.457308730003257748e+06 4.028308528124999139e+05 5.261152254212497610e+02
2.457308730039836839e+06 4.004250229062499711e+05 5.248117620251242670e+02
2.457308730076415930e+06 4.038157119374999893e+05 5.267834466727983909e+02
2.457308730112994555e+06 4.002886904062500107e+05 5.247292946765498982e+02
2.457308730149573646e+06 4.065495144687499851e+05 5.282031376603619037e+02
2.457308730186152738e+06 3.986902772499999846e+05 5.238463224429151524e+02
2.457308730222731363e+06 4.040877660937500186e+05 5.268181194948836037e+02
2.457308730259310454e+06 4.005385450624999939e+05 5.249037440738106852e+02
2.457308730295889545e+06 4.032849726093750214e+05 5.264341585324608559e+02
2.457308730332468636e+06 4.018637173281250289e+05 5.256904224048415699e+02
2.457308730369047262e+06 4.085454213437500293e+05 5.292912826235079820e+02
2.457308730405626353e+06 4.009620674531250261e+05 5.251480355615709641e+02
2.457308730442205444e+06 4.009270243125000270e+05 5.251210322713282039e+02
2.457308730478784069e+06 4.042655496562499320e+05 5.271531185767402121e+02
2.457308730515363161e+06 3.955693731406250154e+05 5.221954141064981059e+02
2.457308730551942252e+06 4.050342298281249823e+05 5.274697883978833488e+02
2.457308730588520877e+06 4.066051968515624758e+05 5.283098766787252316e+02
2.457308730625099968e+06 4.070737696796875098e+05 5.284916984859156628e+02
