# jd flux flux_err mag mag_err
2.457507986314881593e+06 1.449575195312500000e+02 7.434046173095703125e+01 -5.403101872204853606e+00 5.568142527602291114e-01
2.457507986364532262e+06 -3.139550781250000000e+01 7.356016540527343750e+01 nan -2.543905786270567848e+00
2.457507986414182466e+06 -2.018408203125000000e+01 7.337966918945312500e+01 nan -3.947231382750319817e+00
2.457507986463833135e+06 4.908496093750000000e+01 7.395658111572265625e+01 -4.227371124282758075e+00 1.635890440716207594e+00
2.457507986513483338e+06 1.599946289062500000e+02 7.397737884521484375e+01 -5.510263508584642977e+00 5.020180980854536124e-01
2.457507986563134007e+06 2.407163085937500000e+02 7.430928802490234375e+01 -5.953763787095336824e+00 3.351686757390408000e-01
2.457507986612784211e+06 2.748613281250000000e+02 7.457258605957031250e+01 -6.097784101669830648e+00 2.945719579419930900e-01
2.457507986662434880e+06 2.502470703125000000e+02 7.446201324462890625e+01 -5.995922504543598208e+00 3.230662647089740935e-01
2.457507986712085549e+06 2.335971679687500000e+02 7.447167205810546875e+01 -5.921168933183524885e+00 3.461380714649085477e-01
2.457507986761735752e+06 1.741328125000000000e+02 7.434085845947265625e+01 -5.602201536423216943e+00 4.635246080562089865e-01
2.457507986811386421e+06 1.400375976562500000e+02 7.410100555419921875e+01 -5.365611629597252019e+00 5.745201797013653744e-01
2.457507986861036625e+06 6.897119140625000000e+01 7.401956176757812500e+01 -4.596669320108322410e+00 1.165211117206360170e+00
2.457507986910687294e+06 1.931640625000000000e+01 7.360681152343750000e+01 -3.214815826553371725e+00 4.137304760995955455e+00
2.457507986960337497e+06 -7.836425781250000000e+00 7.352879333496093750e+01 nan -1.018744441713658055e+01
2.457507987009988166e+06 5.604589843750000000e+01 7.368750762939453125e+01 -4.371359588663850992e+00 1.427499188415322084e+00
2.457507987059638835e+06 -5.858398437500000000e+01 7.311754608154296875e+01 nan -1.355091247710555669e+00
2.457507987109289039e+06 -1.374902343750000000e+02 7.288855743408203125e+01 nan -5.755901334245595580e-01
2.457507987158939708e+06 -3.078076171875000000e+01 7.330562591552734375e+01 nan -2.585733615326424761e+00
2.457507987208589911e+06 -7.432568359375000000e+01 7.317555999755859375e+01 nan -1.068939142840660272e+00
2.457507987258240581e+06 -8.615039062500000000e+01 7.315091705322265625e+01 nan -9.219096524713634722e-01
2.457507987307890784e+06 -6.794335937500000000e+01 7.335395812988281250e+01 nan -1.172201775604931440e+00
2.457507987357541453e+06 -6.669726562500000000e+01 7.342035675048828125e+01 nan -1.195182701888689802e+00
