# jd flux flux_err mag mag_err
2.457424072308215778e+06 2.659429931640625000e+03 4.349015808105468750e+01 -8.561971380979997548e+00 1.775531051716579961e-02
2.457424072313223500e+06 2.813855468750000000e+03 4.460013961791992188e+01 -8.623254466278844177e+00 1.720918367220610964e-02
2.457424072318231687e+06 2.729538818359375000e+03 4.400563812255859375e+01 -8.590223187600914301e+00 1.750430556759942358e-02
2.457424072323239408e+06 2.661105712890625000e+03 4.352738189697265625e+01 -8.562655318296126694e+00 1.775931688541736511e-02
2.457424072328247596e+06 2.516858642578125000e+03 4.246297073364257812e+01 -8.502147061047857335e+00 1.831797188145579264e-02
2.457424072333255317e+06 2.635757080078125000e+03 4.332712936401367188e+01 -8.552263454445466095e+00 1.784762252608266056e-02
2.457424072338263504e+06 2.624195800781250000e+03 4.324886322021484375e+01 -8.547490590503700858e+00 1.789387085321014412e-02
2.457424072343271226e+06 2.671977050781250000e+03 4.361537933349609375e+01 -8.567081809319896379e+00 1.772281762064688987e-02
2.457424072348279413e+06 2.651073242187500000e+03 4.345306015014648438e+01 -8.558554315785464439e+00 1.779608528977913440e-02
2.457424072353287134e+06 2.759464111328125000e+03 4.419057083129882812e+01 -8.602061875371285637e+00 1.738724202913512554e-02
2.457424072358294856e+06 2.578177246093750000e+03 4.293347167968750000e+01 -8.528281927960803088e+00 1.808044331014503972e-02
2.457424072363303043e+06 2.691903808593750000e+03 4.375402450561523438e+01 -8.575148842312867004e+00 1.764754535993005857e-02
2.457424072368310764e+06 2.744086669921875000e+03 4.412913131713867188e+01 -8.595994560293044984e+00 1.746036798379776642e-02
2.457424072373318952e+06 2.756382080078125000e+03 4.417712783813476562e+01 -8.600848544489876346e+00 1.740138826385671106e-02
2.457424072378326673e+06 2.681314208984375000e+03 4.367014312744140625e+01 -8.570869274077208999e+00 1.768327674552838333e-02
2.457424072383334860e+06 2.713057861328125000e+03 4.393144226074218750e+01 -8.583647640124187461e+00 1.758094613464252637e-02
2.457424072388342582e+06 2.817230712890625000e+03 4.461513900756835938e+01 -8.624556035846076441e+00 1.719434649225971834e-02
2.457424072393350769e+06 2.874275634765625000e+03 4.500882339477539062e+01 -8.646321033467147643e+00 1.700180710630705763e-02
2.457424072398358490e+06 2.815598388671875000e+03 4.463374710083007812e+01 -8.623926769976348439e+00 1.721149037882290303e-02
2.457424072403366212e+06 2.688133056640625000e+03 4.372146606445312500e+01 -8.573626903825234180e+00 1.765914988752195422e-02
2.457424072408374399e+06 2.742255371093750000e+03 4.407659530639648438e+01 -8.595269739456718128e+00 1.745122758894611381e-02
2.457424072413382120e+06 2.675508789062500000e+03 4.364806365966796875e+01 -8.568515954931520184e+00 1.771268658566191312e-02
2.457424072418390308e+06 2.747405029296875000e+03 4.414011764526367188e+01 -8.597306722288253766e+00 1.744362073342845335e-02
2.457424072423398029e+06 2.853600585937500000e+03 4.490106582641601562e+01 -8.638482963762907474e+00 1.708398976738949651e-02
2.457424072428406216e+06 2.784504150390625000e+03 4.440681457519531250e+01 -8.611869673889460230e+00 1.731520308565846766e-02
2.457424072433413938e+06 2.809242675781250000e+03 4.456147384643554688e+01 -8.621473143127113659e+00 1.722249737665467254e-02
2.457424072438421659e+06 2.932521728515625000e+03 4.542529296875000000e+01 -8.668103096759603332e+00 1.681830934390221924e-02
2.457424072443429846e+06 2.794718750000000000e+03 4.443979644775390625e+01 -8.615845271639331671e+00 1.726472998228688327e-02
2.457424072448437568e+06 2.779197509765625000e+03 4.433538055419921875e+01 -8.609798529909678422e+00 1.732035809393615844e-02
2.457424072453445755e+06 2.749997802734375000e+03 4.417974853515625000e+01 -8.598330867065913097e+00 1.744282127311713726e-02
2.457424072458453476e+06 2.710843994140625000e+03 4.387652969360351562e+01 -8.582761312917119412e+00 1.757331054553552124e-02
2.457424072463461664e+06 2.621102294921875000e+03 4.322397232055664062e+01 -8.546209926701838100e+00 1.790467918716616424e-02
2.457424072468469385e+06 2.662469726562500000e+03 4.351959228515625000e+01 -8.563211695894825226e+00 1.774704202503402800e-02
2.457424072473477572e+06 2.610685058593750000e+03 4.316646957397460938e+01 -8.541886209081845038e+00 1.795220856723809058e-02
2.457424072478485294e+06 2.764296630859375000e+03 4.428358459472656250e+01 -8.603961611076281102e+00 1.739337906110711984e-02
