# jd flux flux_err
2.457429878864500206e+06 2.757363017046787354e+04 1.380294170428957443e+02
2.457429878873528447e+06 2.594325791296562602e+04 1.342717643884813015e+02
2.457429878882556688e+06 2.727121291383287462e+04 1.373705039002570629e+02
2.457429878891584929e+06 2.571278576942619839e+04 1.336429194433192720e+02
2.457429878900613170e+06 2.649995700101869807e+04 1.355976729378403434e+02
2.457429878909641411e+06 2.554003872323768155e+04 1.333112203376474270e+02
2.457429878918669652e+06 2.637183722797939481e+04 1.352238609334382318e+02
2.457429878927697893e+06 2.670291414983485083e+04 1.360038356005507580e+02
2.457429878936726134e+06 2.759500220047196490e+04 1.380999166068785371e+02
2.457429878945754375e+06 2.711684801413969035e+04 1.370571111781931961e+02
2.457429878954782616e+06 2.765444134029079578e+04 1.382447031142627907e+02
2.457429878963810857e+06 2.711147100299507656e+04 1.369948834201155705e+02
2.457429878972839098e+06 2.572530078735732604e+04 1.337276613243388113e+02
2.457429878981867339e+06 2.668653505731120458e+04 1.359813611264381450e+02
2.457429878990895581e+06 2.718177804762008600e+04 1.372181289928995795e+02
2.457429878999923822e+06 2.612881439693753418e+04 1.347059284371996455e+02
2.457429879008952063e+06 2.668733870045731237e+04 1.360239490470478643e+02
2.457429879017980304e+06 2.626274705596026615e+04 1.349834076142026618e+02
2.457429879027008545e+06 2.687140428527106269e+04 1.364776185967554909e+02
2.457429879036036786e+06 2.662885321880862466e+04 1.358861405252771704e+02
2.457429879045064561e+06 2.645637079021556201e+04 1.354112142920764370e+02
2.457429879054092802e+06 2.725043429884155557e+04 1.373476954280513382e+02
2.457429879063121043e+06 2.639766115663109304e+04 1.353889009099987106e+02
2.457429879072149284e+06 2.777790407456817775e+04 1.385412823893139773e+02
2.457429879081177525e+06 2.568592161910275172e+04 1.336632060241234115e+02
2.457429879090205766e+06 2.700547552394807281e+04 1.368027625597341057e+02
2.457429879099234007e+06 2.667796001498739861e+04 1.360969207291383896e+02
2.457429879108262248e+06 2.673386826941398613e+04 1.362041028866763099e+02
