# jd flux flux_err
2.457430072130000219e+06 4.560228414197637903e+04 1.748727945780867401e+02
2.457430072145130020e+06 4.556549469655720895e+04 1.748242866741910291e+02
2.457430072160259355e+06 4.558916703407054592e+04 1.747476260610839631e+02
2.457430072175389156e+06 4.588018999555975461e+04 1.751868251282235462e+02
2.457430072190518491e+06 4.623749471848038957e+04 1.756987694785111103e+02
2.457430072205648292e+06 4.558725491766046616e+04 1.745956394517285446e+02
2.457430072220777627e+06 4.566027230264898390e+04 1.746667514282569016e+02
2.457430072235907428e+06 4.512090359451568656e+04 1.736721503527251969e+02
2.457430072251036763e+06 4.591535739749776258e+04 1.750200336836944359e+02
2.457430072266166564e+06 4.589310294292321487e+04 1.748927187723983536e+02
2.457430072281295899e+06 4.586820795357715542e+04 1.748460149604813125e+02
2.457430072296425700e+06 4.661836798655024904e+04 1.760291054028236317e+02
2.457430072311555035e+06 4.612567589773734653e+04 1.751638866612974823e+02
2.457430072326684836e+06 4.477680018719760119e+04 1.728135502659526708e+02
2.457430072341814172e+06 4.636439753128802113e+04 1.754950149213866837e+02
2.457430072356943972e+06 4.634393299397140800e+04 1.753818170652277502e+02
2.457430072372073308e+06 4.590307502123597078e+04 1.745577955082246149e+02
2.457430072387203109e+06 4.546271256333184283e+04 1.737855411766419138e+02
2.457430072402332444e+06 4.633833260370633070e+04 1.752850391854771033e+02
2.457430072417462245e+06 4.628559894677194097e+04 1.751259801900275477e+02
2.457430072432591580e+06 4.663801023648218688e+04 1.756758196560299154e+02
2.457430072447721381e+06 4.554558160800197220e+04 1.737352979474994186e+02
2.457430072462850716e+06 4.592380147976466105e+04 1.743563993490172095e+02
2.457430072477980517e+06 4.607463680251595360e+04 1.745237337876530432e+02
2.457430072493110318e+06 4.640702326661390543e+04 1.750278175539927190e+02
2.457430072508239653e+06 4.591333546189827030e+04 1.741353874965948023e+02
2.457430072523369454e+06 4.655932666097435140e+04 1.751763491463952107e+02
2.457430072538498789e+06 4.656552973779221065e+04 1.751727033818670236e+02
2.457430072553628590e+06 4.611404465487055131e+04 1.743725803895641207e+02
2.457430072568757925e+06 4.650415104668398999e+04 1.749384032139840315e+02
2.457430072583887726e+06 4.625582367975080706e+04 1.744617218224915121e+02
2.457430072599017061e+06 4.624202394500499940e+04 1.744047991785500926e+02
2.457430072614146862e+06 4.675144723396736663e+04 1.752671349361944522e+02
2.457430072629276197e+06 4.612522124204204738e+04 1.741548456965622336e+02
2.457430072644405998e+06 4.708706917167743086e+04 1.757058255668667073e+02
2.457430072659535334e+06 4.697364692611049395e+04 1.754423883401889555e+02
2.457430072674665134e+06 4.644985816243607405e+04 1.744673720186140429e+02
2.457430072689794470e+06 4.681638557637318445e+04 1.751225958231305242e+02
2.457430072704924271e+06 4.674807508144299936e+04 1.749695034689968054e+02
2.457430072720053606e+06 4.554938232724553382e+04 1.728825657500550790e+02
2.457430072735183407e+06 4.627212576330228330e+04 1.740415065074309382e+02
2.457430072750312742e+06 4.653088262157220743e+04 1.744918329301575852e+02
2.457430072765442543e+06 4.718643210501988506e+04 1.755032673684171982e+02
2.457430072780571878e+06 4.591801611254485033e+04 1.732732879240938360e+02
2.457430072795701679e+06 4.701561383849113190e+04 1.750984355699884532e+02
2.457430072810831014e+06 4.658011733180031297e+04 1.743279468227430584e+02
2.457430072825960815e+06 4.666780738944817131e+04 1.743603087902416178e+02
