# jd flux flux_err mag mag_err
2.457432993934568483e+06 7.394840873579541949e+03 1.532339353798419097e+02 -9.672322082590266490e+00 2.249841691573486319e-02
2.457432994051956106e+06 8.010920543323863967e+03 1.539962411809496530e+02 -9.759206060471225186e+00 2.087149385586469300e-02
2.457432994169343263e+06 7.449650470525572018e+03 1.531301142163453619e+02 -9.680339741507285822e+00 2.231775717089787281e-02
2.457432994286730886e+06 7.546383549360791221e+03 1.533870292828192419e+02 -9.694347186742934497e+00 2.206864150015733217e-02
2.457432994404118508e+06 7.050149405184660282e+03 1.524440456146921292e+02 -9.620495801400389624e+00 2.347675043084573865e-02
2.457432994521506131e+06 7.582288565340910282e+03 1.531221418287750851e+02 -9.699500771760742879e+00 2.192620774539189368e-02
2.457432994638893288e+06 7.714693963068180892e+03 1.536608109507541542e+02 -9.718296756397482028e+00 2.162570410185399652e-02
2.457432994756280910e+06 7.297173073508518428e+03 1.527779809487279294e+02 -9.657886617303017118e+00 2.273170217621236361e-02
2.457432994873668533e+06 7.411726917613636033e+03 1.529327331239563534e+02 -9.674798523797962346e+00 2.240303609505707103e-02
2.457432994991055690e+06 7.623480149147722841e+03 1.534814338868176833e+02 -9.705383184430463217e+00 2.185890548254438084e-02
2.457432995108443312e+06 7.641920321377838263e+03 1.532432592350558878e+02 -9.708006262991570878e+00 2.177232021334014889e-02
