# jd flux flux_err
2.457432994173299987e+06 3.835400439589643065e+04 2.418015040686267412e+02
2.457432994192644954e+06 5.871100278861835977e+04 2.667979403541291958e+02
2.457432994211989455e+06 5.542442715189597220e+04 2.632348461459197324e+02
2.457432994231334422e+06 6.453620331066517974e+04 2.735142634739303844e+02
2.457432994250678923e+06 6.627131165904591035e+04 2.769567895463956688e+02
2.457432994270023890e+06 5.301741241335621453e+04 2.605750968758068780e+02
2.457432994289368391e+06 5.624619493752910785e+04 2.641591895343150895e+02
2.457432994308713358e+06 6.013950300704802794e+04 2.685754519981753106e+02
2.457432994328058325e+06 5.014899485962257313e+04 2.570109004308978911e+02
2.457432994347402826e+06 5.857933164535767719e+04 2.671045553196628930e+02
2.457432994366747793e+06 5.659976369007740868e+04 2.646851336618695996e+02
2.457432994386092294e+06 4.780264760109651979e+04 2.538222001601283182e+02
2.457432994405437261e+06 6.429941211483577354e+04 2.730995839217331991e+02
2.457432994424782228e+06 5.438890957832153072e+04 2.617655301282310347e+02
2.457432994444126729e+06 5.729870070225137169e+04 2.650548766749042215e+02
2.457432994463471696e+06 5.477133978186154854e+04 2.625114545197328084e+02
2.457432994482816197e+06 5.901642771617248218e+04 2.673638806515826332e+02
2.457432994502161164e+06 5.630122778206557268e+04 2.640210091214448198e+02
2.457432994521506131e+06 5.960028358719704556e+04 2.679980203748052077e+02
2.457432994540850632e+06 5.847437394061636587e+04 2.664328826612242551e+02
2.457432994560195599e+06 5.782856871978382696e+04 2.655139893199356607e+02
2.457432994579540100e+06 5.790401503523991414e+04 2.659806029123586768e+02
2.457432994598885067e+06 6.313104519309190800e+04 2.718780482338118532e+02
2.457432994618229568e+06 5.736938197882680834e+04 2.651671985197355639e+02
2.457432994637574535e+06 5.570941441198752727e+04 2.631790735822550573e+02
2.457432994656919502e+06 6.182199899340335105e+04 2.703104889789025833e+02
2.457432994676264003e+06 5.527998150265021832e+04 2.627812108607899404e+02
2.457432994695608970e+06 5.280389161430415697e+04 2.598802587687968071e+02
2.457432994714953471e+06 5.351626466390955466e+04 2.607174539862263600e+02
2.457432994734298438e+06 5.573028581517965358e+04 2.634710739528648560e+02
2.457432994753642939e+06 6.297777806456774852e+04 2.716606812937437212e+02
2.457432994772987906e+06 5.800411920069307962e+04 2.662761936748790390e+02
2.457432994792332873e+06 4.863540930255411513e+04 2.547336286180386651e+02
2.457432994811677374e+06 5.515665840517236211e+04 2.626246800794182832e+02
2.457432994831022341e+06 5.927787136314683448e+04 2.675042638733130502e+02
2.457432994850366842e+06 5.741855741787037550e+04 2.643589924326435607e+02
2.457432994869711809e+06 4.224816560424913041e+04 2.462891950686217797e+02
