# jd flux flux_err
2.457418905864099972e+06 1.485708605342771989e+04 9.996210595838812196e+01
2.457418905867109075e+06 1.555576119850807663e+04 1.021269957415812968e+02
2.457418905870117713e+06 1.634703585765727075e+04 1.045138265400041462e+02
2.457418905873126816e+06 1.691187020707775810e+04 1.061786406365864792e+02
2.457418905876135919e+06 1.604013523264026298e+04 1.036019980968386420e+02
2.457418905879144557e+06 1.521553845820876995e+04 1.010874157702819645e+02
2.457418905882153660e+06 1.447946203747649270e+04 9.878686195621696697e+01
2.457418905885162763e+06 1.534755127796361194e+04 1.014876650893204726e+02
2.457418905888171867e+06 1.575236906463784908e+04 1.027215304075303521e+02
2.457418905891180504e+06 1.593856259910413064e+04 1.032922981315386153e+02
2.457418905894189607e+06 1.599354205492969959e+04 1.034465068223085211e+02
2.457418905897198711e+06 1.554311180063844222e+04 1.020753955959787902e+02
2.457418905900207348e+06 1.487094300251505047e+04 1.000127491110304589e+02
2.457418905903216451e+06 1.626220700386883254e+04 1.042796367966344064e+02
2.457418905906225555e+06 1.593015142817469678e+04 1.032598746053887169e+02
2.457418905909234192e+06 1.548348252821861752e+04 1.018775091505633696e+02
2.457418905912243295e+06 1.563256560000731406e+04 1.023533397579386559e+02
2.457418905915252399e+06 1.644299518903392163e+04 1.047891276389618866e+02
2.457418905918261036e+06 1.567204551283899127e+04 1.024638810331180565e+02
2.457418905921270140e+06 1.517550689578662968e+04 1.009464978308124188e+02
2.457418905924279243e+06 1.516918677158180799e+04 1.009432477358573266e+02
2.457418905927287880e+06 1.488033359220885359e+04 1.000262501806787867e+02
2.457418905930296984e+06 1.447400851168605004e+04 9.878178919822137516e+01
2.457418905933306087e+06 1.474604710586826513e+04 9.961378692748746744e+01
2.457418905936315190e+06 1.489097763408067476e+04 1.000524160406858840e+02
2.457418905939323828e+06 1.520765575313560112e+04 1.010630184482874938e+02
2.457418905942332931e+06 1.567559895694396801e+04 1.024767448953320894e+02
2.457418905945342034e+06 1.596475880721599788e+04 1.033774639882122841e+02
2.457418905948350672e+06 1.589671377208703234e+04 1.031681265465346655e+02
2.457418905951359775e+06 1.598257291514933240e+04 1.034040881472249964e+02
2.457418905954368878e+06 1.609019156597105575e+04 1.037208043155678610e+02
2.457418905957377516e+06 1.626905051024927525e+04 1.042744792021040325e+02
2.457418905960386619e+06 1.607510550597578549e+04 1.036971356073182733e+02
2.457418905963395722e+06 1.569895181428316391e+04 1.025495917650758031e+02
2.457418905966404360e+06 1.479176802998948187e+04 9.975412750154046648e+01
2.457418905969413463e+06 1.474714222509049978e+04 9.961261357108979553e+01
2.457418905972422566e+06 1.538151921102618508e+04 1.015660347122462639e+02
2.457418905975431204e+06 1.591865356027125381e+04 1.032426865280689725e+02
2.457418905978440307e+06 1.582334887890013488e+04 1.029276732828462144e+02
2.457418905981449410e+06 1.559074474679460945e+04 1.022439801059409206e+02
2.457418905984458514e+06 1.627831302317614245e+04 1.043175697146654812e+02
2.457418905987467151e+06 1.622704471671518149e+04 1.041682229841076008e+02
2.457418905990476254e+06 1.537764209429981747e+04 1.015814323581429619e+02
2.457418905993485358e+06 1.503285954771930665e+04 1.005228610151756072e+02
2.457418905996493995e+06 1.597231185334135807e+04 1.033756320390217098e+02
2.457418905999503098e+06 1.593911827831740811e+04 1.032671153281010987e+02
2.457418906002512202e+06 1.535140872085781484e+04 1.014914115005630322e+02
2.457418906005520839e+06 1.528734500223878422e+04 1.013045564811078663e+02
2.457418906008529942e+06 1.503203355528204338e+04 1.004992142350028104e+02
2.457418906011539046e+06 1.510198906703551256e+04 1.007302486023628916e+02
2.457418906014547683e+06 1.520419490629368374e+04 1.010360200182125396e+02
2.457418906017556787e+06 1.490744814648374449e+04 1.001055895556969659e+02
2.457418906020565890e+06 1.513433177853993948e+04 1.008359192371866868e+02
2.457418906023574527e+06 1.572936464168342172e+04 1.026732329653466280e+02
2.457418906026583631e+06 1.610995183376678142e+04 1.038058992760443004e+02
2.457418906029592734e+06 1.556880230379010391e+04 1.021589425361117804e+02
2.457418906032601837e+06 1.519007547946227169e+04 1.009745264159279827e+02
2.457418906035610475e+06 1.521708918506668306e+04 1.010815018559192850e+02
2.457418906038619578e+06 1.565793419819208975e+04 1.024368507595858517e+02
2.457418906041628681e+06 1.584990762489867666e+04 1.030289505204940639e+02
2.457418906044637319e+06 1.605191065074242761e+04 1.036236013245423067e+02
2.457418906047646422e+06 1.589304206997067558e+04 1.031322110636179445e+02
2.457418906050655525e+06 1.543230348120731651e+04 1.017526699414525950e+02
2.457418906053664163e+06 1.531125260222428187e+04 1.013568196704136710e+02
2.457418906056673266e+06 1.521745018667450859e+04 1.010917090754234522e+02
2.457418906059682369e+06 1.537611315458648278e+04 1.015775516942035068e+02
2.457418906062691007e+06 1.536607921243066812e+04 1.015388957320598706e+02
2.457418906065700110e+06 1.636417260138899837e+04 1.045811726369490060e+02
2.457418906068709213e+06 1.607435446716469050e+04 1.036954880751417249e+02
2.457418906071717851e+06 1.598930675320722730e+04 1.034334399691223894e+02
2.457418906074726954e+06 1.551655401303515646e+04 1.019777680855370932e+02
2.457418906077736057e+06 1.572656178939258643e+04 1.026494871468716212e+02
2.457418906080745161e+06 1.586355067348026751e+04 1.030632423058365958e+02
2.457418906083753798e+06 1.545177243477666707e+04 1.017826403726313913e+02
2.457418906086762901e+06 1.520148128049087063e+04 1.010307985507770354e+02
2.457418906089772005e+06 1.545014026759164517e+04 1.018025437165861860e+02
2.457418906092780642e+06 1.527198671317507797e+04 1.012584993282182779e+02
2.457418906095789745e+06 1.551065069776835844e+04 1.019931201302147912e+02
2.457418906098798849e+06 1.511721336688144220e+04 1.007556957184626185e+02
2.457418906101807486e+06 1.489351747837645598e+04 1.000715649914990308e+02
2.457418906104816590e+06 1.535112121281759937e+04 1.014763855577280083e+02
2.457418906107825693e+06 1.567296489042276335e+04 1.024662027346669504e+02
2.457418906110834330e+06 1.584201729482538030e+04 1.029856608973945384e+02
2.457418906113843434e+06 1.590362435763294889e+04 1.031776323424691952e+02
2.457418906116852537e+06 1.615598968646384128e+04 1.039392788848809204e+02
2.457418906119861640e+06 1.535446510789521381e+04 1.014964187567361336e+02
2.457418906122870278e+06 1.519178851029742691e+04 1.010032474996261698e+02
2.457418906125879381e+06 1.514906753086545723e+04 1.008549549610218179e+02
2.457418906128888484e+06 1.553651334304066950e+04 1.020499473393125527e+02
2.457418906131897122e+06 1.572753009103818295e+04 1.026559966336382388e+02
2.457418906134906225e+06 1.544377119774340463e+04 1.017524882476115522e+02
2.457418906137915328e+06 1.510525126415376872e+04 1.007165720512517453e+02
2.457418906140923966e+06 1.476072816257678824e+04 9.966083913353183732e+01
2.457418906143933069e+06 1.539378629132706192e+04 1.016272027570555849e+02
2.457418906146942172e+06 1.552346093582727190e+04 1.020255125779531653e+02
2.457418906149950810e+06 1.590247343194427231e+04 1.031771331346232188e+02
2.457418906152959913e+06 1.576381666691241298e+04 1.027603326387480820e+02
2.457418906155969016e+06 1.601297982590322499e+04 1.034992488458775881e+02
2.457418906158977654e+06 1.584591620516770854e+04 1.030007613308563776e+02
2.457418906161986757e+06 1.527615772359132643e+04 1.012445648009109789e+02
2.457418906164995860e+06 1.511551927829329907e+04 1.007553563427087653e+02
2.457418906168004964e+06 1.598346712351543647e+04 1.034178886707179714e+02
2.457418906171013601e+06 1.607385141610632127e+04 1.036665339290345855e+02
2.457418906174022704e+06 1.638175154276403919e+04 1.046057446287428689e+02
2.457418906177031808e+06 1.563349809958050173e+04 1.023589274114561363e+02
2.457418906180040445e+06 1.562471344910749758e+04 1.023118505856430289e+02
2.457418906183049548e+06 1.551907114306610674e+04 1.019934823429822615e+02
2.457418906186058652e+06 1.525353746454865723e+04 1.011770344452220201e+02
2.457418906189067289e+06 1.489659148161453959e+04 1.000719828392552131e+02
2.457418906192076392e+06 1.478025869597773453e+04 9.971380578567601560e+01
2.457418906195085496e+06 1.536054794599101479e+04 1.015135833604336852e+02
2.457418906198094133e+06 1.653024575967783312e+04 1.050589174851045300e+02
2.457418906201103237e+06 1.617140324653304015e+04 1.039905546852346276e+02
2.457418906204112340e+06 1.518520262049833400e+04 1.009729626825332502e+02
2.457418906207120977e+06 1.543025638606136090e+04 1.017461166656637204e+02
2.457418906210130081e+06 1.585951780127372513e+04 1.030601587685059712e+02
2.457418906213139184e+06 1.591443817971610042e+04 1.032001144380995044e+02
2.457418906216148287e+06 1.500648367902253631e+04 1.003982166550311206e+02
2.457418906219156925e+06 1.495079652430994429e+04 1.002357150353564066e+02
2.457418906222166028e+06 1.533749815918317108e+04 1.014534322810794720e+02
2.457418906225175131e+06 1.548629311081102423e+04 1.019069789079595552e+02
2.457418906228183769e+06 1.557577981739134520e+04 1.021727068705973380e+02
2.457418906231192872e+06 1.519102548978385130e+04 1.009900767641112651e+02
2.457418906234201975e+06 1.524547687034246519e+04 1.011664455430556870e+02
2.457418906237210613e+06 1.502145019780811708e+04 1.004789475252443935e+02
2.457418906240219716e+06 1.494903361029098960e+04 1.002546645499451330e+02
2.457418906243228819e+06 1.550292632522610984e+04 1.019534958667416475e+02
2.457418906246237457e+06 1.543379074090838913e+04 1.017704245820367106e+02
2.457418906249246560e+06 1.559410324672190836e+04 1.022466866850094647e+02
2.457418906252255663e+06 1.623370960562712389e+04 1.041857773287565152e+02
2.457418906255264301e+06 1.589663516067033197e+04 1.031473511215438066e+02
2.457418906258273404e+06 1.540902699491127714e+04 1.016739275664746884e+02
