# jd flux flux_err
2.457368856649199966e+06 1.496609931704675546e+03 1.421982500027371259e+02
2.457368856665744912e+06 3.133905966406717198e+03 1.456641109703976724e+02
2.457368856682290323e+06 5.109430014767815010e+03 1.496701654116865541e+02
2.457368856698835269e+06 5.963465655513937236e+03 1.516042145783249282e+02
2.457368856715380680e+06 7.204801403175308224e+03 1.537471625963221413e+02
2.457368856731925625e+06 8.450445882015883399e+03 1.565536781131966677e+02
2.457368856748470571e+06 8.302412320759725844e+03 1.561474774882029806e+02
2.457368856765015982e+06 6.932772622242096077e+03 1.531897836267660580e+02
2.457368856781560928e+06 5.212282940495490038e+03 1.500786328425670035e+02
2.457368856798106339e+06 4.732830772841192811e+03 1.486962534386725565e+02
2.457368856814651284e+06 5.268748270488595153e+03 1.501215305210359645e+02
2.457368856831196230e+06 6.765762207904754177e+03 1.536030716977281259e+02
2.457368856847741641e+06 8.279193992946853541e+03 1.562309283285110268e+02
2.457368856864286587e+06 8.316668729269156756e+03 1.561771673550975379e+02
2.457368856880831998e+06 7.369229890499213070e+03 1.543236518634652725e+02
2.457368856897376943e+06 7.188248918618628522e+03 1.537580222592701773e+02
2.457368856913921889e+06 6.781849632668084269e+03 1.536184886329812969e+02
2.457368856930467300e+06 6.947743766771017363e+03 1.535421586761963511e+02
2.457368856947012246e+06 6.845487195792348757e+03 1.532267524739482951e+02
2.457368856963557657e+06 6.929069094271749236e+03 1.533214837220218385e+02
2.457368856980102602e+06 7.403164836412692239e+03 1.541203203280440448e+02
2.457368856996648014e+06 7.404534189587047877e+03 1.545580502008600376e+02
2.457368857013192959e+06 7.367356554789999791e+03 1.547445619582835832e+02
2.457368857029737905e+06 7.639160942391566095e+03 1.550211204447901139e+02
2.457368857046283316e+06 6.944229532368049149e+03 1.540166039309384303e+02
2.457368857062828261e+06 6.082394391491514398e+03 1.524128157761949183e+02
2.457368857079373673e+06 6.518621374431633740e+03 1.528261854071490120e+02
2.457368857095918618e+06 5.949637003507952613e+03 1.515646346266272246e+02
2.457368857112463564e+06 5.659817169098449085e+03 1.511706560435490303e+02
2.457368857129008975e+06 6.214070862799097085e+03 1.517693068861345296e+02
2.457368857145553920e+06 5.028747830249318213e+03 1.497529236496032468e+02
2.457368857162099332e+06 5.947159894785156212e+03 1.515850547147403802e+02
2.457368857178644277e+06 6.448842845646067872e+03 1.523088573599295330e+02
2.457368857195189223e+06 6.170660893476058845e+03 1.521834211505056089e+02
2.457368857211734634e+06 6.764424056979551096e+03 1.535820976842271364e+02
2.457368857228279579e+06 7.373041684136463118e+03 1.541941510692773534e+02
2.457368857244824991e+06 6.750748628037403250e+03 1.532603773664584992e+02
2.457368857261369936e+06 6.642227894282048510e+03 1.532761401638962866e+02
2.457368857277914882e+06 6.889984202631175322e+03 1.531581393442343426e+02
2.457368857294460293e+06 5.667980595697288663e+03 1.512244370768840156e+02
2.457368857311005238e+06 4.574303252646117471e+03 1.486886155537875140e+02
2.457368857327550650e+06 3.589457394039756764e+03 1.470679522910798767e+02
2.457368857344095595e+06 2.643036109519413003e+03 1.452589312472558163e+02
