2.457340040751900058e+06 2.457340115393369924e+06 2.457340190034839790e+06 2.457340264676309656e+06 2.457340339317779522e+06 2.457340413959249388e+06 2.457340488600719720e+06 2.457340563242189586e+06 2.457340637883659452e+06 2.457340712525129318e+06 2.457340787166599184e+06 2.457340861808069050e+06 2.457340936449538916e+06 2.457341011091008782e+06 2.457341085732478648e+06 2.457341160373948514e+06 2.457341235015418846e+06 2.457341309656888712e+06 2.457341384298358578e+06 2.457341458939828444e+06 2.457341533581298310e+06 2.457341608222768176e+06
3.219921875000000000e+02 2.706328125000000000e+02 4.634042968750000000e+02 6.414316406250000000e+02 6.620253906250000000e+02 6.288925781250000000e+02 6.861796875000000000e+02 6.478417968750000000e+02 3.613789062500000000e+02 3.309785156250000000e+02 6.009492187500000000e+02 2.199765625000000000e+02 4.402832031250000000e+02 9.885820312500000000e+02 3.800800781250000000e+02 7.615058593750000000e+02 1.492949218750000000e+02 4.289648437500000000e+01 1.640039062500000000e+02 -1.963964843750000000e+02 -2.589433593750000000e+02 -3.160898437500000000e+02
1.516932678222656250e+02 1.519619293212890625e+02 1.527156829833984375e+02 1.533896484375000000e+02 1.532325439453125000e+02 1.538184967041015625e+02 1.538014831542968750e+02 1.543120880126953125e+02 1.536976470947265625e+02 1.539774780273437500e+02 1.537599334716796875e+02 1.529479827880859375e+02 1.537587432861328125e+02 1.550926818847656250e+02 1.534762115478515625e+02 1.539932556152343750e+02 1.535543518066406250e+02 1.534993438720703125e+02 1.531449584960937500e+02 1.528748016357421875e+02 1.529135284423828125e+02 1.528158721923828125e+02
