# jd flux flux_err
2.457368006551600061e+06 9.021376778236928658e+03 2.012263369612342103e+02
2.457368006563599687e+06 1.458701306726195071e+04 2.096370021548008253e+02
2.457368006575599313e+06 1.708737061811690364e+04 2.125972290539621952e+02
2.457368006587598473e+06 1.776128602069676344e+04 2.131948031652398754e+02
2.457368006599598099e+06 1.941746265171541381e+04 2.161163721803868611e+02
2.457368006611597724e+06 2.415494700141906651e+04 2.227278616906128832e+02
2.457368006623597350e+06 2.665536820247542346e+04 2.262615252866237938e+02
2.457368006635596510e+06 2.397379564578670033e+04 2.230299370892060722e+02
2.457368006647596136e+06 2.193095799938041091e+04 2.198356720553057642e+02
2.457368006659595761e+06 2.508991378267909386e+04 2.244280666095604317e+02
2.457368006671595387e+06 3.159936925305306431e+04 2.330301672430642839e+02
2.457368006683595013e+06 3.434762616175640142e+04 2.367690804165578413e+02
2.457368006695594173e+06 3.344065128692637518e+04 2.359301513429941508e+02
2.457368006707593799e+06 3.168323144062800930e+04 2.335241775081864546e+02
2.457368006719593424e+06 2.882375949392389884e+04 2.299551285166797356e+02
2.457368006731593050e+06 2.593582830488488617e+04 2.257000672778993078e+02
2.457368006743592210e+06 2.202827479100876008e+04 2.203747320048337599e+02
2.457368006755591836e+06 1.946281134823713728e+04 2.168876131661710644e+02
2.457368006767591462e+06 1.936724187894748320e+04 2.163419753689318554e+02
2.457368006779591087e+06 2.050932566907180444e+04 2.177204881226348334e+02
2.457368006791590713e+06 2.172709122286731872e+04 2.192737598621255017e+02
2.457368006803589873e+06 2.334603484644833588e+04 2.211133498267349751e+02
2.457368006815589499e+06 2.540901534892663039e+04 2.231683509985844864e+02
2.457368006827589124e+06 2.841764106346931658e+04 2.270255080093358799e+02
2.457368006839588750e+06 3.036301867304932966e+04 2.296001069367948162e+02
2.457368006851587910e+06 3.161873513576304686e+04 2.309978519114561379e+02
2.457368006863587536e+06 2.864016135860557188e+04 2.272272390284786354e+02
2.457368006875587162e+06 2.269894396086499546e+04 2.187240430397956459e+02
2.457368006887586787e+06 2.198176524961530231e+04 2.179851838992103978e+02
2.457368006899585947e+06 2.443892109924643228e+04 2.214108281965616811e+02
2.457368006911585573e+06 2.843131973536944133e+04 2.264359578092428364e+02
2.457368006923585199e+06 2.829121755326584389e+04 2.263272887624090401e+02
2.457368006935584825e+06 2.579092641646840639e+04 2.232775845301121080e+02
2.457368006947584450e+06 2.566213057018514155e+04 2.232567650600389584e+02
2.457368006959583610e+06 2.859694376286669285e+04 2.269364188082392673e+02
2.457368006971583236e+06 3.323154789434769918e+04 2.326224117842697581e+02
2.457368006983582862e+06 2.933738139153436350e+04 2.282389649032690784e+02
2.457368006995582487e+06 2.355517269072799536e+04 2.197125808141352934e+02
2.457368007007581647e+06 3.031375558580002689e+04 2.288237811510749680e+02
2.457368007019581273e+06 3.317227732376287895e+04 2.329518040011889752e+02
2.457368007031580899e+06 2.698221620038168840e+04 2.244947216412624869e+02
2.457368007043580525e+06 2.555222179679999681e+04 2.229493583451854306e+02
2.457368007055580150e+06 2.485009304295245965e+04 2.219891258838313206e+02
2.457368007067579310e+06 2.580649272840401318e+04 2.231050429956542303e+02
2.457368007079578936e+06 2.638587523984644213e+04 2.240746394078002197e+02
2.457368007091578562e+06 2.708788900978368110e+04 2.246686264842631999e+02
2.457368007103578188e+06 2.819079334351009311e+04 2.260022333395738769e+02
2.457368007115577348e+06 2.658096018048444239e+04 2.244005967580519041e+02
2.457368007127576973e+06 2.636640584463462437e+04 2.237015714251612621e+02
2.457368007139576599e+06 2.587884366380511347e+04 2.233838932416393561e+02
2.457368007151576225e+06 2.655625949454843430e+04 2.241878268863089261e+02
2.457368007163575850e+06 2.765684982736043821e+04 2.258524054870873954e+02
2.457368007175575010e+06 2.568774176527042073e+04 2.228818037803296477e+02
2.457368007187574636e+06 2.261506836999315055e+04 2.189686842666438338e+02
2.457368007199574262e+06 2.284531048941173140e+04 2.187934353693233049e+02
2.457368007211573888e+06 2.147807154296246154e+04 2.172225355224592249e+02
2.457368007223573048e+06 1.931409679617541042e+04 2.142384869548354231e+02
2.457368007235572673e+06 1.741962684569388512e+04 2.112258736324016297e+02
2.457368007247572299e+06 1.261412716580135384e+04 2.037784353660204602e+02
