# jd flux flux_err mag mag_err
2.457368006331641227e+06 6.473387936282466399e+03 1.120281022489111962e+02 -9.527829085341220861e+00 1.878975784132974267e-02
2.457368006388435606e+06 7.054574903612012349e+03 1.135615473438543717e+02 -9.621177122625697464e+00 1.747778088655440806e-02
2.457368006445229985e+06 7.066143345424110521e+03 1.139534769870309105e+02 -9.622956108467150216e+00 1.750938836869477683e-02
2.457368006502024829e+06 6.918052138291395750e+03 1.132296603901021399e+02 -9.599959576939035344e+00 1.777060493538177091e-02
2.457368006558819208e+06 6.905026912540579360e+03 1.131973918097879590e+02 -9.597913438982892842e+00 1.779905244979548828e-02
2.457368006615613587e+06 6.956957272219971856e+03 1.137721887674129420e+02 -9.606048340111792427e+00 1.775589692430485853e-02
2.457368006672408432e+06 7.331338049157871865e+03 1.145251878773101026e+02 -9.662958113387723813e+00 1.696069348489444295e-02
2.457368006729202811e+06 7.695146243405031782e+03 1.157613143461044984e+02 -9.715542194629367856e+00 1.633324247032429122e-02
2.457368006785997190e+06 6.887851182021102431e+03 1.137168230173887338e+02 -9.595209388098155046e+00 1.792531519048742514e-02
2.457368006842791568e+06 6.607300920758929351e+03 1.134345260736515399e+02 -9.550060216562583193e+00 1.864004739851623724e-02
2.457368006899585947e+06 7.229457690746750814e+03 1.152749906890422693e+02 -9.647764301068397330e+00 1.731231770688912777e-02
2.457368006956380792e+06 7.156150048194000192e+03 1.152752405783189715e+02 -9.636698595396348210e+00 1.748970310328951464e-02
2.457368007013175171e+06 6.590444564224826536e+03 1.138913538041144022e+02 -9.547286778244369998e+00 1.876298287228271924e-02
2.457368007069969550e+06 6.241965801288562943e+03 1.131538436564492258e+02 -9.488303462268193655e+00 1.968220559397992897e-02
2.457368007126764394e+06 6.054618100649342523e+03 1.128393583764858619e+02 -9.455216887272703374e+00 2.023483610808523431e-02
2.457368007183558773e+06 6.605413390320622057e+03 1.139662754733419234e+02 -9.549750006245437461e+00 1.873277819579738726e-02
2.457368007240353152e+06 7.012092805144082377e+03 1.149829250117871595e+02 -9.614619138382989760e+00 1.780375195700687613e-02
2.457368007297147531e+06 6.857548650568172889e+03 1.147466353612648362e+02 -9.590422243425049231e+00 1.816757244103800115e-02
2.457368007353941910e+06 6.285870878145298775e+03 1.134701560906439255e+02 -9.495913639172506748e+00 1.959936652567809134e-02
2.457368007410736755e+06 6.164935420048695960e+03 1.130944466937791759e+02 -9.474821328905454365e+00 1.991767247941972699e-02
2.457368007467531133e+06 6.009365969967537239e+03 1.126576820127386043e+02 -9.447071633305549554e+00 2.035438551750769209e-02
