# jd flux flux_err
2.457368858005799819e+06 1.620906529017855291e+03 1.617705934477780261e+02
2.457368858022749424e+06 2.389312918526782596e+03 1.633960036305789174e+02
2.457368858039699495e+06 3.597757812500000000e+03 1.651133178896476466e+02
2.457368858056649100e+06 4.777218982514878007e+03 1.673968579096282099e+02
2.457368858073599171e+06 5.868443498883927532e+03 1.689981841120976185e+02
2.457368858090548776e+06 6.134913550967263291e+03 1.700592508629281099e+02
2.457368858107498847e+06 6.708091564360118355e+03 1.705194073753283703e+02
2.457368858124448452e+06 6.516329845610118355e+03 1.707013841694477208e+02
2.457368858141398523e+06 6.256535760788683547e+03 1.703124014101931607e+02
2.457368858158348128e+06 6.129371000744045887e+03 1.700843647072362046e+02
2.457368858175297733e+06 6.436969912574404589e+03 1.706390821013460766e+02
2.457368858192247804e+06 7.070765392485118355e+03 1.715890714547803952e+02
2.457368858209197409e+06 7.765679780505950475e+03 1.726054417035790038e+02
2.457368858226147480e+06 8.261722656250003638e+03 1.734659430256398878e+02
2.457368858243097086e+06 7.925169968377980695e+03 1.727379191671864476e+02
2.457368858260047156e+06 7.057472516741072468e+03 1.715706260788052475e+02
2.457368858276996762e+06 7.593974237351189913e+03 1.724934521075154237e+02
2.457368858293946367e+06 7.508549618675577221e+03 1.719155592775574348e+02
2.457368858310896438e+06 7.756615699404777843e+03 1.725141664008029636e+02
2.457368858327846043e+06 7.830003580729156965e+03 1.731027686812255411e+02
2.457368858344796114e+06 6.896060407366087020e+03 1.712888440294841530e+02
2.457368858361745719e+06 6.391499209449393675e+03 1.702224963134109998e+02
2.457368858378695790e+06 6.355646577380965027e+03 1.698561231712526762e+02
2.457368858395645395e+06 6.363945172991061554e+03 1.701380942010699755e+02
2.457368858412595466e+06 6.989138346354179703e+03 1.708628569184514845e+02
2.457368858429545071e+06 6.862022367931534973e+03 1.714270273656474899e+02
2.457368858446494676e+06 6.572785714285724680e+03 1.707543204743270451e+02
2.457368858463444747e+06 5.895298549107134022e+03 1.697855270431353745e+02
2.457368858480394352e+06 5.864347330729178793e+03 1.699073950972738771e+02
2.457368858497344423e+06 6.198694661458321207e+03 1.702128084255289764e+02
2.457368858514294028e+06 6.698420991443461389e+03 1.712125988710861577e+02
2.457368858531244099e+06 6.931933593749989086e+03 1.712296303791801506e+02
2.457368858548193704e+06 6.524632021949415503e+03 1.708222636240389818e+02
2.457368858565143310e+06 6.986258696056537701e+03 1.715034783140334014e+02
2.457368858582093380e+06 7.530899879092247829e+03 1.723672024539948779e+02
2.457368858599042986e+06 7.089379092261897313e+03 1.717095526445280314e+02
2.457368858615993056e+06 6.354151227678605210e+03 1.708222168631751288e+02
2.457368858632942662e+06 5.857931501116061554e+03 1.701894769031800081e+02
2.457368858649892733e+06 5.088852120535706490e+03 1.682206963197462244e+02
2.457368858666842338e+06 4.202500000000000000e+03 1.660948271911163374e+02
2.457368858683792409e+06 2.217769763764896197e+03 1.632748710845471010e+02
2.457368858700742014e+06 9.011812686011871847e+02 1.607044308347339268e+02
