# jd flux flux_err
2.457373935425099917e+06 1.479184962456597168e+04 1.473630588675644049e+02
2.457373935434888583e+06 6.005702664930554420e+03 9.541031152427893858e+01
2.457373935444677249e+06 5.953213097873260267e+03 9.521580548390338095e+01
2.457373935454465915e+06 1.438139567599826660e+04 1.464242056051568852e+02
2.457373935464255046e+06 5.687977240668404193e+03 9.423674663252289463e+01
2.457373935474043712e+06 5.583939960937495016e+03 9.381097754767388608e+01
2.457373935483832378e+06 1.357012019911024254e+04 1.442437726353030598e+02
2.457373935493621044e+06 5.404508037651911764e+03 9.306425618581177162e+01
2.457373935503409710e+06 5.346249738498264378e+03 9.283454891121327535e+01
2.457373935513198376e+06 1.296241362304687573e+04 1.427130312141962634e+02
2.457373935522987042e+06 5.339853604058154815e+03 9.312596945981763952e+01
2.457373935532776173e+06 5.468126942816834344e+03 9.351674266606029562e+01
2.457373935542564839e+06 5.620251282009548959e+03 9.396245535256186088e+01
2.457373935552353505e+06 1.463524585883246800e+04 1.471719920954598422e+02
2.457373935562142171e+06 6.180401166449653829e+03 9.613129858231921787e+01
2.457373935571930837e+06 6.344204592013889851e+03 9.670177464911989773e+01
2.457373935581719503e+06 1.602091563042534654e+04 1.503499344929850565e+02
2.457373935591508169e+06 6.859948462456599373e+03 9.840442920719914355e+01
2.457373935601297300e+06 6.945239360894099264e+03 9.872474875037610786e+01
2.457373935611085966e+06 1.676416488823785039e+04 1.521688552874065579e+02
2.457373935620874632e+06 6.949839484591997461e+03 9.864926395659041702e+01
2.457373935630663298e+06 6.906442811414931384e+03 9.846261437494072766e+01
2.457373935640451964e+06 1.663761907769097525e+04 1.514149523498589360e+02
2.457373935650240630e+06 6.739781668836791141e+03 9.814533727219355796e+01
2.457373935660029296e+06 6.733705666775193095e+03 9.810915945349485412e+01
2.457373935669818427e+06 6.708753430447034589e+03 9.798940484759116032e+01
2.457373935679607093e+06 1.574140927517362798e+04 1.494955953834227955e+02
2.457373935689395759e+06 6.430160837673596689e+03 9.698220443037618566e+01
2.457373935699184425e+06 6.411843128797760983e+03 9.686926449004121764e+01
2.457373935708973091e+06 1.558270426595050412e+04 1.485808750002585441e+02
2.457373935718761757e+06 6.299123869357655167e+03 9.636330109506690178e+01
2.457373935728550423e+06 6.333265958116304319e+03 9.645380546081706541e+01
2.457373935738339555e+06 1.577302386881509119e+04 1.490115618813976539e+02
2.457373935748128220e+06 6.861527771809914157e+03 9.786630050219140742e+01
2.457373935757916886e+06 7.056701022135400308e+03 9.861834007816601400e+01
2.457373935767705552e+06 7.236172363281270009e+03 9.936372617466994939e+01
2.457373935777494218e+06 1.889017192220050492e+04 1.553290470986630112e+02
2.457373935787282884e+06 7.997703557400195677e+03 1.016294000030984819e+02
2.457373935797071550e+06 8.269908703341994624e+03 1.025569422249928806e+02
2.457373935806860216e+06 2.145251104275176476e+04 1.603128313301253627e+02
2.457373935816649348e+06 8.889379945746510202e+03 1.039806410056421981e+02
2.457373935826438013e+06 8.847044411892340577e+03 1.038063114600802379e+02
2.457373935836226679e+06 2.090564094618058152e+04 1.590293636801756350e+02
2.457373935846015345e+06 8.065694542100677609e+03 1.014145536306113655e+02
2.457373935855804011e+06 7.750479488932312051e+03 1.003911185304688871e+02
2.457373935865592677e+06 1.808843543945310739e+04 1.531367729764289720e+02
2.457373935875381343e+06 6.846466011827243165e+03 9.781578681651966178e+01
2.457373935885170475e+06 6.638020993381063818e+03 9.705459975214051838e+01
2.457373935894959141e+06 6.455232031250050568e+03 9.633959328213251183e+01
2.457373935904747806e+06 1.514348192708331771e+04 1.475716947103251186e+02
2.457373935914536472e+06 6.302705566406234539e+03 9.594783747151473108e+01
2.457373935924325138e+06 6.318478556857624426e+03 9.597542257858977166e+01
2.457373935934113804e+06 1.479622089409727232e+04 1.470902132898835362e+02
2.457373935943902470e+06 6.051467446831583402e+03 9.547169421370766429e+01
2.457373935953691602e+06 6.023387671440958911e+03 9.541275019073313501e+01
2.457373935963480268e+06 1.455152570855033082e+04 1.467565401793925730e+02
2.457373935973268934e+06 5.982340197482624717e+03 9.542396067145810434e+01
2.457373935983057600e+06 5.977050434027825759e+03 9.543491790121386487e+01
2.457373935992846265e+06 1.455167556098088971e+04 1.470050512831555238e+02
2.457373936002634931e+06 6.049336576605888695e+03 9.557220797125121692e+01
2.457373936012423597e+06 6.101731528862833329e+03 9.574500540521826508e+01
2.457373936022212729e+06 6.159246406250049404e+03 9.592671644445421464e+01
2.457373936032001395e+06 1.537763094997828557e+04 1.483682973065186843e+02
2.457373936041790061e+06 6.282346481662312726e+03 9.609428858166879195e+01
2.457373936051578727e+06 6.261197233072904055e+03 9.594645300365465346e+01
2.457373936061367393e+06 1.518049203559026682e+04 1.475275742175225275e+02
2.457373936071156058e+06 6.295860958116369147e+03 9.580706923927583318e+01
2.457373936080944724e+06 6.358800343967000117e+03 9.586462931974190838e+01
2.457373936090733856e+06 1.572007876790363116e+04 1.478526881693888413e+02
2.457373936100522522e+06 6.566561078016477040e+03 9.625950946598547375e+01
2.457373936110311188e+06 6.643570730251789428e+03 9.660221582753359826e+01
2.457373936120099854e+06 6.720078694661443478e+03 9.698083847045508321e+01
