2.457483001938899979e+06 2.457483001963724848e+06 2.457483001988549251e+06 2.457483002013374120e+06 2.457483002038198989e+06 2.457483002063023858e+06 2.457483002087848261e+06 2.457483002112673130e+06 2.457483002137497999e+06 2.457483002162322402e+06 2.457483002187147271e+06 2.457483002211972140e+06 2.457483002236797009e+06 2.457483002261621412e+06 2.457483002286446281e+06 2.457483002311271150e+06 2.457483002336095553e+06 2.457483002360920422e+06 2.457483002385745291e+06 2.457483002410570160e+06 2.457483002435394563e+06 2.457483002460219432e+06 2.457483002485044301e+06 2.457483002509868704e+06 2.457483002534693573e+06 2.457483002559518442e+06 2.457483002584343310e+06 2.457483002609167714e+06 2.457483002633992583e+06
9.799804687500000000e+01 5.380136718750000000e+02 5.561582031250000000e+02 6.296523437500000000e+02 7.560664062500000000e+02 6.350488281250000000e+02 6.183808593750000000e+02 5.889824218750000000e+02 6.551308593750000000e+02 6.761953125000000000e+02 6.688496093750000000e+02 5.536992187500000000e+02 5.409589843750000000e+02 4.321796875000000000e+02 6.213183593750000000e+02 5.747675781250000000e+02 5.238066406250000000e+02 4.424785156250000000e+02 -8.917968750000000000e+01 6.801171875000000000e+02 4.684433593750000000e+02 3.753417968750000000e+02 6.713027343750000000e+02 5.693750000000000000e+02 5.791835937500000000e+02 5.492988281250000000e+02 6.688457031250000000e+02 1.602285156250000000e+02 1.259277343750000000e+02
1.443023223876953125e+02 1.446706390380859375e+02 1.449433593750000000e+02 1.447905731201171875e+02 1.451983795166015625e+02 1.449739837646484375e+02 1.451729125976562500e+02 1.449867248535156250e+02 1.446240997314453125e+02 1.448585052490234375e+02 1.453669738769531250e+02 1.447251586914062500e+02 1.446841125488281250e+02 1.450793457031250000e+02 1.450457611083984375e+02 1.450112304687500000e+02 1.452469940185546875e+02 1.449245910644531250e+02 1.466538085937500000e+02 1.449554748535156250e+02 1.451315612792968750e+02 1.449032897949218750e+02 1.450373535156250000e+02 1.446683807373046875e+02 1.450480804443359375e+02 1.445211791992187500e+02 1.444815216064453125e+02 1.443954010009765625e+02 1.439931640625000000e+02
