# jd flux flux_err mag mag_err
2.457482922033708077e+06 4.432310546875000000e+03 5.725399398803710938e+01 -9.116575453347259383e+00 1.402495397719805137e-02
2.457482922044408042e+06 4.147345214843750000e+03 5.580289840698242188e+01 -9.044425466190276097e+00 1.460872818099365894e-02
2.457482922055108007e+06 4.057537841796875000e+03 5.522721099853515625e+01 -9.020656447189562499e+00 1.477802411400192840e-02
2.457482922065807972e+06 4.048803955078125000e+03 5.514223480224609375e+01 -9.018316871354825182e+00 1.478711507854062711e-02
2.457482922076507937e+06 3.783204101562500000e+03 5.373398590087890625e+01 -8.944649429620477932e+00 1.542109182740756743e-02
2.457482922087208368e+06 3.773952636718750000e+03 5.363170623779296875e+01 -8.941991113617879350e+00 1.542946993135803704e-02
2.457482922097908333e+06 3.868694824218750000e+03 5.425145721435546875e+01 -8.968911181123271348e+00 1.522554241993209073e-02
2.457482922108608298e+06 4.151889160156250000e+03 5.569651794433593750e+01 -9.045614377409860296e+00 1.456492094567561277e-02
2.457482922119308263e+06 4.298392578125000000e+03 5.657410049438476562e+01 -9.083265194202786219e+00 1.429017074507591377e-02
2.457482922130008228e+06 4.416083496093750000e+03 5.720078659057617188e+01 -9.112593190307139324e+00 1.406340756187860960e-02
2.457482922140708193e+06 4.155459960937500000e+03 5.577400207519531250e+01 -9.046547755282979608e+00 1.457265034012280441e-02
2.457482922151408158e+06 4.198795898437500000e+03 5.597926330566406250e+01 -9.057811910733521543e+00 1.447532264288182817e-02
2.457482922162108123e+06 4.402013183593750000e+03 5.714100646972656250e+01 -9.109128347220652344e+00 1.409361439344713335e-02
2.457482922172808088e+06 4.624582031250000000e+03 5.830717086791992188e+01 -9.162681218512263470e+00 1.368911336642978337e-02
2.457482922183508053e+06 4.659056640625000000e+03 5.847578430175781250e+01 -9.170744975606151428e+00 1.362711444505503543e-02
2.457482922194208484e+06 4.686827148437500000e+03 5.862876129150390625e+01 -9.177197342268607727e+00 1.358180902956043941e-02
2.457482922204908449e+06 5.034838867187500000e+03 6.039039611816406250e+01 -9.254963940346684126e+00 1.302291302878623783e-02
2.457482922215608414e+06 5.156628417968750000e+03 6.102035522460937500e+01 -9.280914594155767361e+00 1.284797645118374368e-02
2.457482922226308379e+06 5.165515625000000000e+03 6.105598831176757812e+01 -9.282784198915617679e+00 1.283336138386349974e-02
2.457482922237008344e+06 5.520394531250000000e+03 6.271801376342773438e+01 -9.354925292430745998e+00 1.233525174297369492e-02
2.457482922247708309e+06 5.720958984375000000e+03 6.371981048583984375e+01 -9.393672085406365113e+00 1.209292834048413152e-02
2.457482922258408275e+06 5.486327148437500000e+03 6.257135391235351562e+01 -9.348204252304078921e+00 1.238282369219394219e-02
2.457482922269108240e+06 5.342090332031250000e+03 6.191695022583007812e+01 -9.319278068615773236e+00 1.258415814032691135e-02
2.457482922279808205e+06 5.118957031250000000e+03 6.079802322387695312e+01 -9.272953710196507160e+00 1.289537015687216084e-02
2.457482922290508170e+06 4.855817382812500000e+03 5.948043823242187500e+01 -9.215655863656394331e+00 1.329957160972653277e-02
2.457482922301208600e+06 4.513186035156250000e+03 5.773590850830078125e+01 -9.136208089160765766e+00 1.388956378387629260e-02
2.457482922311908565e+06 4.568408203125000000e+03 5.798768997192382812e+01 -9.149412256726341397e+00 1.378150806818212101e-02
2.457482922322608531e+06 4.494141601562500000e+03 5.760787200927734375e+01 -9.131616880159040051e+00 1.391749003493941879e-02
2.457482922333308496e+06 4.401565429687500000e+03 5.711367797851562500e+01 -9.109017905172343887e+00 1.408830692601930647e-02
2.457482922344008461e+06 4.386216796875000000e+03 5.701773071289062500e+01 -9.105225234199409101e+00 1.411385570095843520e-02
2.457482922354708426e+06 4.282879882812500000e+03 5.648501968383789062e+01 -9.079339735977864478e+00 1.431934748337069553e-02
2.457482922365408391e+06 4.298924316406250000e+03 5.660334396362304688e+01 -9.083399498314459919e+00 1.429578893504214465e-02
2.457482922376108356e+06 4.218606445312500000e+03 5.617255020141601562e+01 -9.062922529618854028e+00 1.445709275001299220e-02
2.457482922386808321e+06 4.206306640625000000e+03 5.610503768920898438e+01 -9.059752324155059711e+00 1.448194076778733068e-02
2.457482922397508286e+06 4.102822265625000000e+03 5.551221847534179688e+01 -9.032706759313333222e+00 1.469033562394303147e-02
