# jd flux flux_err
2.457308727792299818e+06 1.912213992674180190e+05 3.742607556865088441e+02
2.457308727821253706e+06 1.998991754918032675e+05 3.811035578275336775e+02
2.457308727850207593e+06 1.943309880865778832e+05 3.767548548209035744e+02
2.457308727879161946e+06 1.948073257287397282e+05 3.770997927643938397e+02
2.457308727908115834e+06 1.911946357274589827e+05 3.742370843914611100e+02
2.457308727937069722e+06 1.949630761168034223e+05 3.764431785488055766e+02
2.457308727966023609e+06 1.848545630046105071e+05 3.682430978353506248e+02
2.457308727994977497e+06 1.814613297259222018e+05 3.658118382396707489e+02
2.457308728023931850e+06 1.958677767763832817e+05 3.768553869265059575e+02
2.457308728052885737e+06 1.921369969544055639e+05 3.749416601080540090e+02
2.457308728081839625e+06 1.986256696900615352e+05 3.801552356305106173e+02
2.457308728110793512e+06 1.896588307082480460e+05 3.730277480908694088e+02
2.457308728139747865e+06 1.953861598437498033e+05 3.775577246712033457e+02
2.457308728168701753e+06 1.925658545517416205e+05 3.754428413393526967e+02
2.457308728197655641e+06 1.997554858401643287e+05 3.810439565321066198e+02
2.457308728226609528e+06 1.968561254713112430e+05 3.788099656181701107e+02
2.457308728255563416e+06 1.925983163268440694e+05 3.754619915997369617e+02
2.457308728284517769e+06 1.930551805635250057e+05 3.757515674468012890e+02
2.457308728313471656e+06 1.945232695543030859e+05 3.769451996045567626e+02
2.457308728342425544e+06 1.897076979149588442e+05 3.730530381007650931e+02
2.457308728371379431e+06 1.844932795491807046e+05 3.689385006267465315e+02
2.457308728400333319e+06 1.895302116086063907e+05 3.730084310971494688e+02
2.457308728429287672e+06 1.869210775845285098e+05 3.709390684401246858e+02
2.457308728458241560e+06 1.873826382914962596e+05 3.719967377977607725e+02
2.457308728487195447e+06 1.868367101793031325e+05 3.708198833931264744e+02
