# jd flux flux_err
2.457546871495999862e+06 -1.602443359374992724e+02 1.759498172132066429e+02
2.457546871501000598e+06 2.050332238963273994e+02 1.764510420653679148e+02
2.457546871506000869e+06 6.925559089781381772e+01 1.763810686222527693e+02
2.457546871511001606e+06 3.387661476934554230e+02 1.773008765961647839e+02
2.457546871516002342e+06 1.450468774801593099e+02 1.766604280108361991e+02
2.457546871521002613e+06 3.909718991815534537e+02 1.775333093221964305e+02
2.457546871526003350e+06 1.885024479166713718e+02 1.767962817018964756e+02
2.457546871531004086e+06 2.631964620535763402e+02 1.765830326215060495e+02
2.457546871536004357e+06 1.520189508928524447e+02 1.767025868734607172e+02
2.457546871541005094e+06 3.410312112475221511e+02 1.772690914014656016e+02
2.457546871546005830e+06 4.704071031746025255e+02 1.765173722195567052e+02
2.457546871551006101e+06 -3.647690538194729015e+01 1.763030541265365514e+02
2.457546871556006838e+06 3.900457335069440887e+02 1.767536398325365496e+02
2.457546871561007574e+06 1.663312010168629058e+02 1.762083271048061590e+02
2.457546871566007845e+06 1.098306560019846074e+02 1.761582211189333407e+02
2.457546871571008582e+06 7.754176060268218862e+01 1.762558080395158129e+02
2.457546871576009318e+06 5.164975744047587796e+02 1.768524599920716867e+02
2.457546871581009589e+06 3.359008265128941275e+02 1.766550251900471835e+02
2.457546871586010326e+06 3.199351078869076446e+02 1.766136926329069752e+02
2.457546871591011062e+06 2.507065835813482408e+02 1.773721589293327554e+02
2.457546871596011333e+06 2.860636108010912722e+02 1.770084387640026762e+02
2.457546871601012070e+06 2.599077108134915761e+02 1.768157508994009390e+02
2.457546871606012806e+06 2.326758169022796210e+02 1.768838621929939166e+02
2.457546871611013077e+06 8.640328652034077095e+01 1.767234973821979906e+02
2.457546871616013814e+06 6.011758537946443539e+02 1.771429931088014769e+02
2.457546871621014550e+06 1.556519717261908227e+02 1.768864133588971583e+02
2.457546871626014821e+06 1.822632707093252975e+02 1.767147519799378301e+02
2.457546871631015558e+06 2.809165969122004753e+02 1.764913153584256520e+02
2.457546871636016294e+06 3.132374544270860497e+02 1.769581750852275661e+02
2.457546871641016565e+06 2.316398859126966272e+02 1.765652740968393459e+02
2.457546871646017302e+06 1.057066232638899237e+02 1.765895057383514484e+02
2.457546871651018038e+06 4.776316592261937330e+02 1.765408478437648228e+02
2.457546871656018309e+06 2.757867218501996831e+02 1.768305916568900784e+02
2.457546871661019046e+06 1.557234198288715561e+02 1.766298981845313847e+02
2.457546871666019782e+06 1.452530592757975683e+02 1.768552123677177121e+02
2.457546871671020053e+06 3.207197380332290777e+02 1.768574375658815256e+02
2.457546871676020790e+06 4.065893126860137272e+02 1.767349969396614426e+02
2.457546871681021526e+06 2.868405797371015069e+02 1.770321362494258040e+02
2.457546871686021797e+06 7.263538349454393028e+01 1.768767315882847129e+02
