1891529o22.flt, 2016 CE3, 18.4, 2.579741838061111, 0.1071751789236102, 2.928419068267647, 2457422.8626815, 107.322917, 48.8935, g.MP9402, -0.6004516666666666, 0.17935433333333334 
1891530o22.flt, 2016 CE3, 18.4, 2.579741844539238, 0.1071751804194649, 2.928419069285414, 2457422.8639558, 107.236333, 48.905194, g.MP9402, -0.6005516666666666, 0.17932083333333332 
1891531o22.flt, 2016 CE3, 18.4, 2.579741855439158, 0.1071751829363429, 2.928419070998038, 2457422.8660999, 107.09075, 48.924861, r.MP9602, -0.6007166666666667, 0.17926433333333333 
1891532o22.flt, 2016 CE3, 18.4, 2.579741861897471, 0.1071751844276146, 2.928419072012872, 2457422.8673703, 107.004125, 48.936556, r.MP9602, -0.6008116666666666, 0.17923050000000001 
1891533o22.flt, 2016 CE3, 18.4, 2.579741872932127, 0.1071751869755916, 2.928419073746981, 2457422.8695409, 106.856958, 48.956444, i.MP9703, -0.6009716666666667, 0.17917249999999998 
1891534o22.flt, 2016 CE3, 18.4, 2.579741879398076, 0.1071751884686189, 2.928419074763205, 2457422.8708128, 106.770375, 48.968139, i.MP9703, -0.6010633333333334, 0.17913833333333334 
