1837290o31.flt, 2015 TG24, 26.7, 0.7458773560619979, 0.4446525748057695, 3.98409622523242, 2457308.7230423, 311.288542, -39.999167, g.MP9402 
1837291o31.flt, 2015 TG24, 26.7, 0.7458778122923612, 0.4446519797465124, 3.984107986167612, 2457308.7243586, 311.242917, -39.991694, g.MP9402 
1837292o31.flt, 2015 TG24, 26.7, 0.7458785372862482, 0.4446510337513902, 3.98412665635038, 2457308.7264517, 311.169917, -39.979694, r.MP9602 
1837293o31.flt, 2015 TG24, 26.7, 0.7458790013268136, 0.4446504280060176, 3.984138594126444, 2457308.7277923, 311.123042, -39.972, r.MP9602 
1837294o31.flt, 2015 TG24, 26.7, 0.7458797408161749, 0.44464946229369, 3.984157598207232, 2457308.7299301, 311.048792, -39.959806, i.MP9703 
1837295o31.flt, 2015 TG24, 26.7, 0.745880208206873, 0.4446488516638753, 3.984169597090113, 2457308.7312822, 311.001583, -39.952056, i.MP9703 
1845926o00.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o01.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o02.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o03.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o04.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o05.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o06.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o07.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o08.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o09.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o10.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o11.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o12.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o13.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o14.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o15.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o16.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o17.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o18.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o19.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o20.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o21.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o22.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o23.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o24.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o25.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o26.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o27.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
1845926o28.flt, 2015 VH1, 27.4, 1.660739610889993, 0.3909513211063608, 1.137728034628707, 2457332.7257375, 38.719583, 11.311611, g.MP9402 
