2.457481060525999870e+06 2.457481060544787440e+06 2.457481060563575011e+06 2.457481060582362581e+06 2.457481060601150151e+06 2.457481060619937722e+06 2.457481060638725292e+06 2.457481060657512397e+06 2.457481060676299967e+06 2.457481060695087537e+06 2.457481060713875107e+06 2.457481060732662678e+06 2.457481060751450248e+06 2.457481060770237818e+06 2.457481060789025389e+06 2.457481060807812959e+06 2.457481060826600529e+06 2.457481060845388100e+06 2.457481060864175670e+06 2.457481060882962774e+06 2.457481060901750345e+06 2.457481060920537915e+06 2.457481060939325485e+06 2.457481060958113056e+06 2.457481060976900626e+06 2.457481060995688196e+06 2.457481061014475767e+06 2.457481061033263337e+06 2.457481061052050907e+06 2.457481061070838477e+06 2.457481061089626048e+06 2.457481061108413152e+06 2.457481061127200723e+06 2.457481061145988293e+06 2.457481061164775863e+06 2.457481061183563434e+06 2.457481061202351004e+06 2.457481061221138574e+06
3.645031250000000000e+03 3.705627441406250000e+03 3.744918701171875000e+03 3.719319335937500000e+03 3.761221923828125000e+03 3.634204345703125000e+03 3.748952392578125000e+03 3.716151611328125000e+03 3.886239013671875000e+03 3.709941650390625000e+03 3.689635742187500000e+03 3.709706542968750000e+03 3.793858886718750000e+03 3.628955322265625000e+03 3.541779296875000000e+03 3.656666748046875000e+03 3.784288330078125000e+03 3.612477783203125000e+03 3.720971435546875000e+03 3.741442138671875000e+03 3.810955566406250000e+03 3.605245605468750000e+03 3.686470703125000000e+03 3.659704589843750000e+03 3.624736083984375000e+03 3.615062744140625000e+03 3.696821777343750000e+03 3.735795898437500000e+03 3.699787841796875000e+03 3.680713867187500000e+03 3.714961669921875000e+03 3.696046386718750000e+03 3.589592529296875000e+03 3.538909912109375000e+03 3.647319824218750000e+03 3.747275878906250000e+03 3.752880859375000000e+03 3.678835449218750000e+03
6.928323364257812500e+01 6.961447143554687500e+01 6.965196990966796875e+01 6.963068389892578125e+01 6.962795257568359375e+01 6.921720123291015625e+01 6.957819366455078125e+01 6.947389221191406250e+01 7.015187072753906250e+01 6.981783294677734375e+01 6.937722778320312500e+01 6.929936218261718750e+01 6.959492492675781250e+01 6.925936889648437500e+01 6.901010131835937500e+01 6.932643127441406250e+01 6.976403045654296875e+01 6.917824554443359375e+01 6.947149658203125000e+01 6.966930389404296875e+01 6.985484313964843750e+01 6.907192230224609375e+01 6.927107238769531250e+01 6.924272155761718750e+01 6.877152252197265625e+01 6.899678039550781250e+01 6.951655578613281250e+01 6.966725921630859375e+01 6.945722961425781250e+01 6.941852569580078125e+01 6.950746154785156250e+01 6.947529602050781250e+01 6.897142791748046875e+01 6.907082366943359375e+01 6.918171691894531250e+01 6.961162567138671875e+01 6.956945037841796875e+01 6.932494354248046875e+01
