# jd flux flux_err
2.457424073621300049e+06 1.092878903089641244e+04 8.551181179790715703e+01
2.457424073625731282e+06 1.121815186611990066e+04 8.652095762528372802e+01
2.457424073630162515e+06 1.069121574484095618e+04 8.461098974805182138e+01
2.457424073634594213e+06 1.058366374043884389e+04 8.420606228335242349e+01
2.457424073639025446e+06 1.084447969290720539e+04 8.512883281402919522e+01
2.457424073643456679e+06 1.079488450943380485e+04 8.494144098124283460e+01
2.457424073647887912e+06 1.071920966816700093e+04 8.465501842160550439e+01
2.457424073652319144e+06 1.052780187169036981e+04 8.395914410569518793e+01
2.457424073656750843e+06 1.092486518335443907e+04 8.540151641853573494e+01
2.457424073661182076e+06 1.091305064239636522e+04 8.537812492445971202e+01
2.457424073665613309e+06 1.038562415288393458e+04 8.343675614114320638e+01
2.457424073670044541e+06 1.078972267747454498e+04 8.490658378676690177e+01
2.457424073674475774e+06 1.140853310100614362e+04 8.714257343854929161e+01
2.457424073678907007e+06 1.063717647485739326e+04 8.436993237740045970e+01
2.457424073683338705e+06 1.035013349516469862e+04 8.331832081963425196e+01
2.457424073687769938e+06 1.056840949319662832e+04 8.408650801032086974e+01
2.457424073692201171e+06 1.034424487508768834e+04 8.326631949380147546e+01
2.457424073696632404e+06 1.010767097342312445e+04 8.237035797878171195e+01
2.457424073701063637e+06 1.049352359186392096e+04 8.384116206731270893e+01
2.457424073705495335e+06 1.081503481327526970e+04 8.501371626681560656e+01
2.457424073709926568e+06 1.019700629292333724e+04 8.272386995683775979e+01
2.457424073714357801e+06 1.011029244919560915e+04 8.240334162568045429e+01
2.457424073718789034e+06 1.020427492419025657e+04 8.274417005387611823e+01
2.457424073723220266e+06 1.044303572981816615e+04 8.363065010173092162e+01
2.457424073727651965e+06 1.026307913831672522e+04 8.297160064819919967e+01
2.457424073732083198e+06 1.106297630885496437e+04 8.589313207738442202e+01
2.457424073736514430e+06 1.143272023453285328e+04 8.719166804763980849e+01
2.457424073740945663e+06 1.074873430984917468e+04 8.473534254326976622e+01
2.457424073745376896e+06 1.057017353704545894e+04 8.409344279997070259e+01
2.457424073749808595e+06 1.040638540535470929e+04 8.350596181961148545e+01
2.457424073754239827e+06 1.049500343812428946e+04 8.381376539083044008e+01
2.457424073758671060e+06 1.092310660449661009e+04 8.539618832804457327e+01
2.457424073763102293e+06 1.084361412059154100e+04 8.509107521831941767e+01
2.457424073767533526e+06 1.013948725005173401e+04 8.250012593484251511e+01
2.457424073771964759e+06 1.034239753349361126e+04 8.325983302203816550e+01
2.457424073776396457e+06 1.098301006420693557e+04 8.560829988540278634e+01
2.457424073780827690e+06 1.083438064936472438e+04 8.507593086350227907e+01
2.457424073785258923e+06 1.062993197798263100e+04 8.428794630022395040e+01
2.457424073789690156e+06 1.079949673826098842e+04 8.496406271451583336e+01
2.457424073794121388e+06 1.044122571971827165e+04 8.362473216376750429e+01
2.457424073798553087e+06 1.060741166016094758e+04 8.423248665756504749e+01
2.457424073802984320e+06 1.100203571644588010e+04 8.568000244707342006e+01
2.457424073807415552e+06 1.046836404267101352e+04 8.371786000009889506e+01
2.457424073811846785e+06 1.056240787309494954e+04 8.407672824650381926e+01
2.457424073816278018e+06 1.060533775686364788e+04 8.423089917241759395e+01
2.457424073820709717e+06 1.155103597526106932e+04 8.762316270181764821e+01
2.457424073825140949e+06 1.081247778228956668e+04 8.500054767530932054e+01
2.457424073829572182e+06 1.081219254022793575e+04 8.498180839260311359e+01
2.457424073834003415e+06 1.082110020852150592e+04 8.501115414267074755e+01
2.457424073838434648e+06 1.040359264574030385e+04 8.348289863928650334e+01
2.457424073842866346e+06 1.017202185899220785e+04 8.262115019035218211e+01
2.457424073847297579e+06 9.949439949258512570e+03 8.180387063054179464e+01
2.457424073851728812e+06 1.027387304131621750e+04 8.303026615531049970e+01
2.457424073856160045e+06 1.045707203864674557e+04 8.369836732412299796e+01
2.457424073860591277e+06 1.028527628092871055e+04 8.305158932671483285e+01
2.457424073865022976e+06 1.013599233480850489e+04 8.248084360815123262e+01
2.457424073869454209e+06 1.096359951563327377e+04 8.562302156711764667e+01
2.457424073873885442e+06 1.097264768517520133e+04 8.584506206421391994e+01
2.457424073878316674e+06 1.092063372577761038e+04 8.540306800048414004e+01
2.457424073882747907e+06 1.030535656301936797e+04 8.312583587823131381e+01
2.457424073887179140e+06 1.029020665659390215e+04 8.308462759944046638e+01
2.457424073891610838e+06 1.056857726050781457e+04 8.407671298397313819e+01
2.457424073896042071e+06 1.000695729818947621e+04 8.199701314919443007e+01
2.457424073900473304e+06 9.855824712920506499e+03 8.143441619348077154e+01
2.457424073904904537e+06 1.029166149613716152e+04 8.307542415981495765e+01
2.457424073909335770e+06 1.068358052156650228e+04 8.450463926627733713e+01
2.457424073913767468e+06 1.078178961756459830e+04 8.487750024643845848e+01
2.457424073918198701e+06 1.110421656523201091e+04 8.603456390104462059e+01
2.457424073922629934e+06 1.074302111716311629e+04 8.475126031992557785e+01
2.457424073927061167e+06 9.989000765288854382e+03 8.190674635992138519e+01
2.457424073931492399e+06 1.016405438534174755e+04 8.255257551812985639e+01
2.457424073935924098e+06 1.012150645094116408e+04 8.245085721579015114e+01
2.457424073940355331e+06 1.101190367570710441e+04 8.571824134342423918e+01
2.457424073944786564e+06 1.096792796840872688e+04 8.554777528778153339e+01
2.457424073949217796e+06 1.050333346571468428e+04 8.386011188611351486e+01
2.457424073953649029e+06 1.096341070696099814e+04 8.553292679042010604e+01
2.457424073958080728e+06 1.079317864759429904e+04 8.490223432075920584e+01
2.457424073962511960e+06 1.068518137467661109e+04 8.451588589894514314e+01
2.457424073966943193e+06 1.024162204115792883e+04 8.289170416382481221e+01
2.457424073971374426e+06 1.042746250185814824e+04 8.356672556667723484e+01
2.457424073975805659e+06 1.040952639498158169e+04 8.352696470010256746e+01
2.457424073980236892e+06 1.064132638773569488e+04 8.434997104293141490e+01
2.457424073984668590e+06 1.071473129786784193e+04 8.464325859665574114e+01
2.457424073989099823e+06 1.024703364506989965e+04 8.290826877511709370e+01
2.457424073993531056e+06 9.835264087464140175e+03 8.135759234923197880e+01
2.457424073997962289e+06 9.840221505634561254e+03 8.138423909230601794e+01
2.457424074002393521e+06 1.032233278903640530e+04 8.319324736927353570e+01
2.457424074006825220e+06 1.034736036505138873e+04 8.329290260513646160e+01
2.457424074011256453e+06 1.030139944127334275e+04 8.311682847529570495e+01
2.457424074015687685e+06 1.033942388680352087e+04 8.322644232914180407e+01
2.457424074020118918e+06 1.042157147778997751e+04 8.353743487453800753e+01
2.457424074024550151e+06 1.076814272389803227e+04 8.482316136649508564e+01
2.457424074028981850e+06 1.063743138324821302e+04 8.435386729605176015e+01
2.457424074033413082e+06 1.070888343965420790e+04 8.459965274902050680e+01
2.457424074037844315e+06 1.076787459323504299e+04 8.483892357796311501e+01
2.457424074042275548e+06 1.046870153965059581e+04 8.372412327630514994e+01
2.457424074046706781e+06 1.014688619451143677e+04 8.253006047700361592e+01
2.457424074051138479e+06 9.976905478510987450e+03 8.189382761494677254e+01
