5.737343542509999679e+04 3.002042368821561922e+03 5.599265863766371609e+01
5.737343543613174552e+04 3.455494499703971087e+03 5.851805432588722056e+01
5.737343544716348697e+04 3.898139695705338454e+03 6.086403015712581777e+01
5.737343545819523570e+04 4.418055426897459256e+03 6.345168727387373053e+01
5.737343546922698442e+04 4.946267902857151967e+03 6.603255065273702940e+01
5.737343548025872587e+04 5.450643512119025218e+03 6.828999038116174347e+01
5.737343549129047460e+04 5.879267885752461552e+03 7.030496336460771545e+01
5.737343550232221605e+04 6.238187213583543780e+03 7.190341200034781366e+01
5.737343551335396478e+04 6.592684951151419227e+03 7.323557395210345078e+01
5.737343552438571351e+04 6.866593771941541490e+03 7.447132444463282752e+01
5.737343553541745496e+04 6.793677566201636182e+03 7.425169690744222351e+01
5.737343554644920368e+04 6.694125283046046206e+03 7.385528528879638088e+01
5.737343555748095241e+04 6.617934029121575804e+03 7.351484506867430468e+01
5.737343556851269386e+04 6.346073448649505735e+03 7.239801266935225499e+01
5.737343557954444259e+04 6.182624445733496941e+03 7.165712476548685572e+01
5.737343559057619132e+04 6.284346570335796059e+03 7.206813445772907301e+01
5.737343560160793277e+04 6.412789658077104832e+03 7.271669987122389500e+01
5.737343561263968149e+04 6.336876180864774142e+03 7.233593079246104196e+01
5.737343562367142295e+04 6.462771758997886536e+03 7.296496787058133293e+01
5.737343563470317167e+04 6.637529732705413153e+03 7.368652895287455351e+01
5.737343564573492040e+04 6.842650868398149214e+03 7.452353568059039901e+01
5.737343565676666185e+04 6.901181589682868434e+03 7.478783128268884184e+01
5.737343566779841058e+04 7.005220730628615456e+03 7.513838380423490548e+01
5.737343567883015930e+04 7.085578003590751905e+03 7.554075023549059154e+01
5.737343568986190076e+04 7.055828029847514699e+03 7.530174836355395485e+01
5.737343570089364948e+04 7.268745337775902954e+03 7.625010370368607937e+01
5.737343571192539821e+04 7.250780095472012363e+03 7.612011496203064098e+01
5.737343572295713966e+04 7.107886917262144379e+03 7.553088082581282947e+01
5.737343573398888839e+04 6.969985057087567839e+03 7.506152020824073645e+01
5.737343574502062984e+04 6.832836244587517285e+03 7.449485486381563248e+01
5.737343575605237857e+04 6.912211722408302194e+03 7.481447921990229588e+01
5.737343576708412729e+04 7.095682076572706137e+03 7.554952702800787279e+01
5.737343577811586874e+04 7.435090025983850865e+03 7.686330925208849862e+01
5.737343578914761747e+04 7.957948944864313489e+03 7.888453851084675250e+01
5.737343580017936620e+04 8.511185497911859784e+03 8.112745549686670188e+01
5.737343581121110765e+04 8.696712285631894702e+03 8.189800950911859445e+01
5.737343582224285637e+04 8.559773492889147747e+03 8.133748785270081783e+01
5.737343583327459783e+04 8.159254337269251664e+03 7.975239927273396745e+01
5.737343584430634655e+04 7.639192849140074941e+03 7.769194862033278071e+01
5.737343585533809528e+04 7.172524063606488198e+03 7.581886852685032352e+01
5.737343586636983673e+04 7.066165203303631642e+03 7.541159377108745332e+01
5.737343587740158546e+04 6.975101297350652203e+03 7.510076340550176610e+01
5.737343588843333418e+04 6.871492599379051171e+03 7.450524109483910706e+01
5.737343589946507564e+04 6.776973583654257709e+03 7.425347140277931146e+01
5.737343591049682436e+04 6.535753541812957337e+03 7.316235020314792337e+01
5.737343592152857309e+04 6.414442177439303123e+03 7.262760296206694477e+01
5.737343593256031454e+04 6.289667014466615910e+03 7.216016511063062921e+01
5.737343594359206327e+04 6.395758192478443561e+03 7.270447370088221817e+01
5.737343595462380472e+04 6.543224787162494977e+03 7.326689510338808020e+01
5.737343596565555345e+04 6.652174523326934832e+03 7.362514939571730110e+01
5.737343597668730217e+04 6.686433909730257255e+03 7.382552362917128619e+01
5.737343598771904362e+04 6.564234447711254688e+03 7.322338320881054585e+01
5.737343599875079235e+04 6.362230911135721726e+03 7.234844610766226936e+01
5.737343600978254108e+04 6.450017833678396528e+03 7.267461540284240584e+01
5.737343602081428253e+04 6.491868115532244701e+03 7.292021563684127727e+01
5.737343603184603126e+04 6.523470390319189391e+03 7.312386173535716694e+01
5.737343604287777998e+04 6.665529515589548282e+03 7.371595673543788507e+01
5.737343605390952143e+04 6.532175100696743357e+03 7.315040171728304585e+01
5.737343606494127016e+04 6.193346310944003562e+03 7.157948093022349667e+01
5.737343607597301161e+04 5.413818852934498864e+03 6.814581977306471572e+01
5.737343608700476034e+04 4.852989059919428655e+03 6.542215801512141127e+01
5.737343609803650907e+04 4.180524096790579279e+03 6.220315947062837125e+01
5.737343610906825052e+04 3.642882640023743079e+03 5.960516704938950738e+01
5.737343612009999924e+04 3.216788002486159712e+03 5.727960631826703519e+01
