# jd flux flux_err
2.457340031799499877e+06 4.322527064887152665e+04 1.972618300606868615e+02
2.457340204967760015e+06 4.271382624782986386e+04 1.957558110015011721e+02
2.457340378136020154e+06 4.285030210503472335e+04 1.959179271660231905e+02
2.457340551304279827e+06 4.201510175781250291e+04 1.943533053070555070e+02
2.457340724472539965e+06 4.356393999565971899e+04 1.971253647613882265e+02
2.457340897640800104e+06 4.125722573784722044e+04 1.934641741546283242e+02
2.457341070809060242e+06 4.273429466145833430e+04 1.959553033355842615e+02
2.457341243977319915e+06 4.130386611328124854e+04 1.934885834804947820e+02
2.457341417145580053e+06 4.074842017144097190e+04 1.924875598915651267e+02
2.457341590313840192e+06 4.351527309027777665e+04 1.968245678796126583e+02
