# jd flux flux_err
2.457459878240399994e+06 4.976688425164472392e+03 1.632823882558812727e+02
2.457459878252829891e+06 2.480153095446132284e+03 1.122778084551494828e+02
2.457459878265259787e+06 2.495167287726151699e+03 1.123025450512611911e+02
2.457459878277689684e+06 2.344686491313734223e+03 1.121055906613287902e+02
2.457459878290119581e+06 2.228386281866774880e+03 1.119268792545176865e+02
2.457459878302549478e+06 2.385535554584705096e+03 1.120791510291253843e+02
2.457459878314979840e+06 5.231857331928455096e+03 1.632912537586279598e+02
2.457459878327409737e+06 2.407783344469571603e+03 1.120678486373115703e+02
2.457459878339839634e+06 2.407614958110607404e+03 1.123126069886635179e+02
2.457459878352269530e+06 2.360937500000001819e+03 1.122742700646061564e+02
2.457459878364699427e+06 2.324456157483557035e+03 1.120668023945671621e+02
2.457459878377129324e+06 2.355485454358549759e+03 1.119869317154632284e+02
2.457459878389559221e+06 5.322026045949831314e+03 1.637367903836767198e+02
2.457459878401989117e+06 2.389018657483557035e+03 1.121159153619979350e+02
2.457459878414419014e+06 2.420954152960528518e+03 1.121468191319344783e+02
2.457459878426848911e+06 2.441934583162003037e+03 1.119888039804843629e+02
2.457459878439278807e+06 2.510869616056739687e+03 1.120888193586710599e+02
2.457459878451709170e+06 2.594438200298111042e+03 1.124326069426377188e+02
2.457459878464139067e+06 2.511279810855265168e+03 1.122294971760601641e+02
2.457459878476568963e+06 5.230014776932563109e+03 1.630845248822229507e+02
2.457459878488998860e+06 2.364078208521788838e+03 1.119227133328867012e+02
2.457459878501428757e+06 2.376805651212998782e+03 1.120904469461356854e+02
2.457459878513858654e+06 2.394036646792759711e+03 1.120085793508396677e+02
2.457459878526288550e+06 2.425440044202301578e+03 1.119888820683955544e+02
2.457459878538718447e+06 2.503175543534125609e+03 1.126316718026915424e+02
2.457459878551148344e+06 5.680034886410358013e+03 1.643464098818130026e+02
2.457459878563578241e+06 2.445205540707245746e+03 1.123343075205080623e+02
2.457459878576008137e+06 2.488855455900489687e+03 1.120207700293826178e+02
2.457459878588438034e+06 2.515682771381574639e+03 1.122618226992763795e+02
2.457459878600868396e+06 2.480848067434219047e+03 1.125148475537318262e+02
2.457459878613298293e+06 2.427636384662826458e+03 1.122908700940495805e+02
2.457459878625728190e+06 5.573352885999174759e+03 1.636841133895762255e+02
2.457459878638158087e+06 2.549220664576476793e+03 1.128029465958938857e+02
2.457459878650587983e+06 2.573493086965458133e+03 1.125640814279814208e+02
2.457459878663017880e+06 2.616889969675172779e+03 1.124016618412477158e+02
2.457459878675447777e+06 2.605256026418584952e+03 1.124185128257990556e+02
2.457459878687877674e+06 2.524901469983549759e+03 1.125119405873787173e+02
2.457459878700307570e+06 2.459220600328955697e+03 1.123927595607365930e+02
2.457459878712737467e+06 5.339535040604430833e+03 1.637339669412919818e+02
2.457459878725167364e+06 2.503863641036190984e+03 1.123005266668633766e+02
2.457459878737597726e+06 2.489000925164482396e+03 1.121669936874175306e+02
2.457459878750027623e+06 2.443893162777538237e+03 1.118499698648692799e+02
2.457459878762457520e+06 2.370322625411192348e+03 1.116675517210778139e+02
2.457459878774887417e+06 2.266931801243839800e+03 1.120889682459720404e+02
2.457459878787317313e+06 5.331034192536998489e+03 1.640916828313220890e+02
2.457459878799747210e+06 2.449236456620074023e+03 1.125198776128916052e+02
2.457459878812177107e+06 2.460982010690773677e+03 1.122876677542861472e+02
2.457459878824607003e+06 2.393471011513167468e+03 1.119984451926620892e+02
2.457459878837036900e+06 2.360622166683808246e+03 1.118015603518772849e+02
2.457459878849466797e+06 2.440106856496697219e+03 1.118468849901919242e+02
2.457459878861896694e+06 5.233978496350748173e+03 1.636824730167094231e+02
2.457459878874327056e+06 2.338138691149248189e+03 1.121832987621866380e+02
2.457459878886756953e+06 2.435405864514808854e+03 1.123094045567966504e+02
2.457459878899186850e+06 2.397648893657491499e+03 1.121027586645776353e+02
2.457459878911616746e+06 2.350529142680907171e+03 1.119527636025895418e+02
2.457459878924046643e+06 2.352914345189152300e+03 1.120120043750693952e+02
2.457459878936476540e+06 2.302534333881585553e+03 1.119373544662418709e+02
