# jd flux flux_err
2.457459878240399994e+06 -1.878382581018740893e+01 1.714680211019238243e+02
2.457459878249806352e+06 -7.897481770833292103e+01 1.165535557742208113e+02
2.457459878259212710e+06 1.290651053240744659e+02 1.169301897211081069e+02
2.457459878268619534e+06 3.348984626736109931e+02 1.173255148495082523e+02
2.457459878278025892e+06 4.002571255787024711e+02 1.174655482683910748e+02
2.457459878287432250e+06 8.155859343171287037e+02 1.727593961208916369e+02
2.457459878296838608e+06 6.298207936921298824e+02 1.182469634565804455e+02
2.457459878306244966e+06 7.395200624999997672e+02 1.186648291515541160e+02
2.457459878315651324e+06 7.517766412037053669e+02 1.183440338118314941e+02
2.457459878325058147e+06 6.571474363425913907e+02 1.179710013847232517e+02
2.457459878334464505e+06 4.871109042245370802e+02 1.180203612672702889e+02
2.457459878343870863e+06 8.922854398148119799e+02 1.727846480218259444e+02
2.457459878353277221e+06 4.804460671296292844e+02 1.181086618636741434e+02
2.457459878362683579e+06 6.529719707754629781e+02 1.182025701428982813e+02
2.457459878372089937e+06 6.138499178240745096e+02 1.182330798087906913e+02
2.457459878381496761e+06 5.234124846643517230e+02 1.182136248313752276e+02
2.457459878390903119e+06 5.969676927083328337e+02 1.181689559244893957e+02
2.457459878400309477e+06 1.238561740162036585e+03 1.733503357773341804e+02
2.457459878409715835e+06 6.259721452546309592e+02 1.183055557151646013e+02
2.457459878419122193e+06 6.397897986111111095e+02 1.183726957867395555e+02
2.457459878428529017e+06 6.578858451967607834e+02 1.183330289372738093e+02
2.457459878437935375e+06 6.389612499999984720e+02 1.182357904118000391e+02
2.457459878447341733e+06 5.016782442129624542e+02 1.182267330350777712e+02
2.457459878456748091e+06 1.300188193287034665e+03 1.736448097601745530e+02
2.457459878466154449e+06 5.932949496527780866e+02 1.179612495655479592e+02
2.457459878475560807e+06 5.935814267939822457e+02 1.180948285366671229e+02
2.457459878484967630e+06 5.854291886574101227e+02 1.182284037358817699e+02
2.457459878494373988e+06 5.342693032407405553e+02 1.181605440163273926e+02
2.457459878503780346e+06 7.789549646990744804e+02 1.731317637272890408e+02
2.457459878513186704e+06 3.952490532407427963e+02 1.185517803146598368e+02
2.457459878522593062e+06 2.991872303240743349e+02 1.185206290472868886e+02
2.457459878531999420e+06 3.123544797453705542e+02 1.186516802577021394e+02
2.457459878541406244e+06 3.102400868055574392e+02 1.187821411043564126e+02
2.457459878550812602e+06 2.680127008101844694e+02 1.188622643310120850e+02
2.457459878560218960e+06 1.085855538483800046e+03 1.748646408241620804e+02
2.457459878569625318e+06 4.086433770254625415e+02 1.184745624684602063e+02
2.457459878579031676e+06 3.840228217592612054e+02 1.186389727023865106e+02
2.457459878588438034e+06 4.272415245949068776e+02 1.187461535028717492e+02
2.457459878597844858e+06 4.437117847222216369e+02 1.188115425428096898e+02
2.457459878607251216e+06 3.549056524884254031e+02 1.189332333048117363e+02
2.457459878616657574e+06 6.315574337384314276e+02 1.742060690878021205e+02
2.457459878626063932e+06 2.683591568287047266e+02 1.187730704071797874e+02
2.457459878635470290e+06 4.524625792824099335e+02 1.190969461817451673e+02
2.457459878644877113e+06 4.786489473379624542e+02 1.193692393460752186e+02
2.457459878654283471e+06 3.906908310185190203e+02 1.193666015918848160e+02
2.457459878663689829e+06 3.768131018518488418e+02 1.189736982328697934e+02
2.457459878673096187e+06 6.696049421296229411e+02 1.747475729506132609e+02
2.457459878682502545e+06 4.307257815393513738e+02 1.189876692597026704e+02
2.457459878691908903e+06 4.800264531249994775e+02 1.188650289921542225e+02
2.457459878701315727e+06 4.792318119212978331e+02 1.190391930138393519e+02
2.457459878710722085e+06 4.704514068286989641e+02 1.193419396406861068e+02
2.457459878720128443e+06 1.156793789641204057e+03 1.748014173259622623e+02
2.457459878729534801e+06 3.582765616319447872e+02 1.192362824652550586e+02
2.457459878738941159e+06 3.910432615740755864e+02 1.190013517535514325e+02
2.457459878748347517e+06 3.575380228587964666e+02 1.189749557090533472e+02
2.457459878757754341e+06 4.071952187500010041e+02 1.189636478998696418e+02
2.457459878767160699e+06 5.547042089120332093e+02 1.189687743436607406e+02
2.457459878776567057e+06 1.169973181712965015e+03 1.751752462134512029e+02
2.457459878785973415e+06 4.446434056712987513e+02 1.192395424999289020e+02
2.457459878795379773e+06 3.976132615740734764e+02 1.192933087646591162e+02
2.457459878804786596e+06 3.945647343750006257e+02 1.190756094902110789e+02
2.457459878814192954e+06 3.743733712384237151e+02 1.188025033095736092e+02
2.457459878823599312e+06 3.074823969907411083e+02 1.187632353861509955e+02
2.457459878833005670e+06 7.896504785879587871e+02 1.749576202658666659e+02
2.457459878842412028e+06 4.623766027199072255e+02 1.196712367247746585e+02
2.457459878851818386e+06 3.072440185185187147e+02 1.192390403091372235e+02
2.457459878861225210e+06 1.985344774305558531e+02 1.188179018038734256e+02
2.457459878870631568e+06 1.840520555555576721e+02 1.186503850970704264e+02
2.457459878880037926e+06 2.375642829861099017e+02 1.187872123680483298e+02
2.457459878889444284e+06 6.118879837962995225e+02 1.736726976967770497e+02
2.457459878898850642e+06 1.351292430555567989e+02 1.186955993959597180e+02
2.457459878908257000e+06 1.141693234953691132e+02 1.184843381518468135e+02
2.457459878917663824e+06 9.193521990740919136e+01 1.183732012086262557e+02
2.457459878927070182e+06 3.469341493055617320e+01 1.183530114656958290e+02
2.457459878936476540e+06 -4.561653587962973688e+01 1.180724170883451620e+02
