# jd flux flux_err mag mag_err
2.457368842829361558e+06 1.083308105468750000e+02 5.397661972045898438e+01 -5.086879981532756112e+00 5.409779064648722047e-01
2.457368842857245356e+06 3.092333984375000000e+01 5.386565399169921875e+01 -3.725715983279014321e+00 1.891260629041267238e+00
2.457368842885128688e+06 9.229614257812500000e+01 5.389545059204101562e+01 -4.912958876290619337e+00 6.340074990270668787e-01
2.457368842913012486e+06 1.350539550781250000e+02 5.393465423583984375e+01 -5.326268267744324270e+00 4.335971608987383985e-01
2.457368842940895818e+06 1.138767089843750000e+02 5.397404098510742188e+01 -5.141087269067114107e+00 5.146072079340759942e-01
2.457368842968779616e+06 1.611552734375000000e+02 5.447137069702148438e+01 -5.518111303434648285e+00 3.669861045131777022e-01
2.457368842996662948e+06 2.419121093750000000e+02 5.478242492675781250e+01 -5.959144020874873604e+00 2.458722310083946150e-01
2.457368843024546746e+06 2.669807128906250000e+02 5.481367111206054688e+01 -6.066199720942110574e+00 2.229127139142432767e-01
2.457368843052430078e+06 2.732629394531250000e+02 5.522573471069335938e+01 -6.091451839180534122e+00 2.194252514621499450e-01
2.457368843080313876e+06 3.673908691406250000e+02 5.581388854980468750e+01 -6.412820896179789898e+00 1.649452298469331613e-01
2.457368843108197674e+06 3.217631835937500000e+02 5.565799713134765625e+01 -6.268840875691013892e+00 1.878092861043012540e-01
2.457368843136081006e+06 4.295068359375000000e+02 5.604057312011718750e+01 -6.582425200897253248e+00 1.416636168936086793e-01
2.457368843163964804e+06 3.152360839843750000e+02 5.553791427612304688e+01 -6.246589809625948675e+00 1.912843678426948413e-01
2.457368843191848136e+06 4.627160644531250000e+02 5.635340118408203125e+01 -6.663286443704561357e+00 1.322304248803609916e-01
2.457368843219731934e+06 2.558864746093750000e+02 5.545158004760742188e+01 -6.020118327479274001e+00 2.352840204344411046e-01
2.457368843247615267e+06 3.557934570312500000e+02 5.551674270629882812e+01 -6.377994893087084449e+00 1.694149991652113552e-01
2.457368843275499064e+06 1.752668457031250000e+02 5.487535095214843750e+01 -5.609249426715323672e+00 3.399408673315521545e-01
2.457368843303382397e+06 1.568403320312500000e+02 5.481863021850585938e+01 -5.488644382578250713e+00 3.794864420561261942e-01
2.457368843331266195e+06 1.561469726562500000e+02 5.473712158203125000e+01 -5.483833921600773209e+00 3.806047685426953153e-01
2.457368843359149992e+06 1.579277343750000000e+02 5.485624313354492188e+01 -5.496146012613076337e+00 3.771320956102018340e-01
2.457368843387033325e+06 1.576259765625000000e+02 5.471482086181640625e+01 -5.494069475588708507e+00 3.768799464278246303e-01
2.457368843414917123e+06 1.751484375000000000e+02 5.521249389648437500e+01 -5.608515668319907554e+00 3.422606217835596487e-01
2.457368843442800455e+06 2.260676269531250000e+02 5.510832977294921875e+01 -5.885595938788733328e+00 2.646699962046679122e-01
2.457368843470684253e+06 2.325822753906250000e+02 5.511902999877929688e+01 -5.916441537445489729e+00 2.573065188667720826e-01
2.457368843498567585e+06 2.294409179687500000e+02 5.548278808593750000e+01 -5.901677178893223186e+00 2.625507379840176791e-01
2.457368843526451383e+06 1.511066894531250000e+02 5.511574172973632812e+01 -5.448209227165765611e+00 3.960206238533693912e-01
2.457368843554334715e+06 1.805278320312500000e+02 5.504877090454101562e+01 -5.641360416792460697e+00 3.310772186725767230e-01
2.457368843582218513e+06 1.631923828125000000e+02 5.499099349975585938e+01 -5.531749709272204996e+00 3.658621821278514319e-01
2.457368843610102311e+06 8.755737304687500000e+01 5.477742767333984375e+01 -4.855731807766208163e+00 6.792579796816400339e-01
2.457368843637985643e+06 7.771240234375000000e+01 5.467548370361328125e+01 -4.726225836565522087e+00 7.638852729552165766e-01
2.457368843665869441e+06 8.992944335937500000e+01 5.448947525024414062e+01 -4.884754763120549903e+00 6.578646619859521705e-01
2.457368843693752773e+06 1.631296386718750000e+02 5.509455108642578125e+01 -5.531332185590274619e+00 3.666921497747983594e-01
2.457368843721636571e+06 2.571198730468750000e+02 5.517013931274414062e+01 -6.025339112465262659e+00 2.329669284120192974e-01
2.457368843749519903e+06 2.597648925781250000e+02 5.538927078247070312e+01 -6.036451138687529472e+00 2.315106797631360513e-01
2.457368843777403701e+06 3.443066406250000000e+02 5.526936721801757812e+01 -6.342363497503638925e+00 1.742869746989516022e-01
2.457368843805287033e+06 3.444467773437500000e+02 5.546902084350585938e+01 -6.342805314581545062e+00 1.748454003694304981e-01
2.457368843833170831e+06 2.619018554687500000e+02 5.523770141601562500e+01 -6.045346438092337849e+00 2.289933449615474126e-01
