# jd flux flux_err
2.457463935327399988e+06 6.586472656250007276e+02 1.614606064874270999e+02
2.457463935335673392e+06 7.146820312499985448e+02 1.614127594219066850e+02
2.457463935343946796e+06 8.819236902573502448e+02 1.623493549923478270e+02
2.457463935352220200e+06 1.513854227941174031e+03 1.632738153823374603e+02
2.457463935360493604e+06 2.311518129595591745e+03 1.646656855434293334e+02
2.457463935368767008e+06 2.479985684742649028e+03 1.650691392479660635e+02
2.457463935377040412e+06 2.924819301470586652e+03 1.655067276848609765e+02
2.457463935385313816e+06 3.293570886948527914e+03 1.665812506223130356e+02
2.457463935393587220e+06 3.503995105698522821e+03 1.672364699189111263e+02
2.457463935401860625e+06 4.278296415441174759e+03 1.681911897641049336e+02
2.457463935410134029e+06 4.360594738051477179e+03 1.686639404394148301e+02
2.457463935418407433e+06 4.723640441176463355e+03 1.693009470110579571e+02
2.457463935426680837e+06 4.411088740808820148e+03 1.686057770324626972e+02
2.457463935434954241e+06 4.745701125919131300e+03 1.689660153725191094e+02
2.457463935443227645e+06 4.632564338235286414e+03 1.686606840346162528e+02
2.457463935451501049e+06 4.735186282169113838e+03 1.690002709470709874e+02
2.457463935459774453e+06 4.694998000919113110e+03 1.689971422765573834e+02
2.457463935468047857e+06 4.719406066176466993e+03 1.693880808434528831e+02
2.457463935476321261e+06 4.866878010110303876e+03 1.693607536189697953e+02
2.457463935484594665e+06 4.768888832720585924e+03 1.691565144404015371e+02
2.457463935492868070e+06 4.897123874080880341e+03 1.690531225040347181e+02
2.457463935501141474e+06 4.715757284007366252e+03 1.694062989182903323e+02
2.457463935509414878e+06 4.859109007352937624e+03 1.691627077766338232e+02
2.457463935517688282e+06 4.914832238051469176e+03 1.690652510021192256e+02
2.457463935525961686e+06 4.638174149816171848e+03 1.688972300849644910e+02
2.457463935534235090e+06 4.215305514705880341e+03 1.699498815624347401e+02
2.457463935542508494e+06 4.628614545036776690e+03 1.695560775160016647e+02
2.457463935550781898e+06 4.699753446691185673e+03 1.692013467722339328e+02
2.457463935559055302e+06 4.915544829963218945e+03 1.693853189405701869e+02
2.457463935567328706e+06 5.209773736213242955e+03 1.700132133161496313e+02
2.457463935575602110e+06 5.081550781249978172e+03 1.700456795606749836e+02
2.457463935583875515e+06 5.209397357536774507e+03 1.699950115856776733e+02
2.457463935592148919e+06 4.560722058823539555e+03 1.688928715663079743e+02
2.457463935600422323e+06 4.487431158088220400e+03 1.689066242389532704e+02
2.457463935608695727e+06 4.634562706801477361e+03 1.688206112095697620e+02
2.457463935616969131e+06 4.494599954044100741e+03 1.687616892057142195e+02
2.457463935625242535e+06 5.348708524816185673e+03 1.706935634125727006e+02
2.457463935633515939e+06 5.099394347426481545e+03 1.699134303395731536e+02
2.457463935641789343e+06 5.030668612132336420e+03 1.698822285249758863e+02
2.457463935650062747e+06 4.994141659007364069e+03 1.695917151484379133e+02
2.457463935658336151e+06 4.929088304227949266e+03 1.696351113952479182e+02
2.457463935666609555e+06 4.622714981617627927e+03 1.690822291113819631e+02
2.457463935674882494e+06 4.589312867647066014e+03 1.689817166790239185e+02
2.457463935683155898e+06 4.627380606617658486e+03 1.690712534073988991e+02
2.457463935691429302e+06 4.252375597426453169e+03 1.682988387700896453e+02
2.457463935699702706e+06 4.506854986213245866e+03 1.682956408407042375e+02
2.457463935707976110e+06 4.240322104779399524e+03 1.681593972547721307e+02
2.457463935716249514e+06 4.306439453125007276e+03 1.683214528964292356e+02
2.457463935724522918e+06 4.222704319852949993e+03 1.682010241217591897e+02
2.457463935732796323e+06 4.330899034926456807e+03 1.683047013225505850e+02
2.457463935741069727e+06 4.402209283088242955e+03 1.682977479273810104e+02
2.457463935749343131e+06 4.442638097426457534e+03 1.683245236785617749e+02
2.457463935757616535e+06 4.719275988051478635e+03 1.688887790881750561e+02
2.457463935765889939e+06 4.516774471507364069e+03 1.686724230389807246e+02
2.457463935774163343e+06 4.321922472426482273e+03 1.686479133933726189e+02
2.457463935782436747e+06 4.692613235294127662e+03 1.689216061463646668e+02
2.457463935790710151e+06 4.541634926470542268e+03 1.691595836909263539e+02
2.457463935798983555e+06 4.642891084558832517e+03 1.692338163640025357e+02
2.457463935807256959e+06 4.673151677389716497e+03 1.694435180789442938e+02
2.457463935815530363e+06 4.480597977941182762e+03 1.686781854714896838e+02
2.457463935823803768e+06 4.189777688419126207e+03 1.681243630391307136e+02
2.457463935832077172e+06 4.159967325367604644e+03 1.685111366061951514e+02
2.457463935840350576e+06 4.286625367647069652e+03 1.681795358895585366e+02
2.457463935848623980e+06 4.656529756433832517e+03 1.688540853222918088e+02
2.457463935856897384e+06 4.513670749080891255e+03 1.687582104085509798e+02
2.457463935865170788e+06 4.696882996323541192e+03 1.689972423474959271e+02
2.457463935873444192e+06 4.721693658088188386e+03 1.691222591229642092e+02
2.457463935881717596e+06 4.656179871323540283e+03 1.694040129970576629e+02
2.457463935889991000e+06 4.681522954963245866e+03 1.695610442981507333e+02
2.457463935898264404e+06 4.917147219669124752e+03 1.696301291313097011e+02
2.457463935906537808e+06 5.105738143382361159e+03 1.699169480410282915e+02
2.457463935914811213e+06 5.036454825367599369e+03 1.696252167453854724e+02
2.457463935923084617e+06 4.897913924632364797e+03 1.700619049604660518e+02
2.457463935931358021e+06 5.048215395220599021e+03 1.695057215749165493e+02
2.457463935939631425e+06 4.982804204963249504e+03 1.693556778968579692e+02
2.457463935947904829e+06 4.848391819852953631e+03 1.693640977960288012e+02
2.457463935956178233e+06 4.962313442095597566e+03 1.694180663937699194e+02
2.457463935964451637e+06 4.663516222426424065e+03 1.691312703190887419e+02
2.457463935972725041e+06 4.414061351102955086e+03 1.684097830636024469e+02
2.457463935980998445e+06 3.992300459558828152e+03 1.680126589859642081e+02
2.457463935989271849e+06 3.705640602022060193e+03 1.669588928520618651e+02
2.457463935997545253e+06 2.979184329044121114e+03 1.659950750130290373e+02
2.457463936005818658e+06 2.254164958639685210e+03 1.645307146130423632e+02
2.457463936014092062e+06 1.947645312500004366e+03 1.632163615561173060e+02
2.457463936022365466e+06 1.212823897058828152e+03 1.622483798641552255e+02
