# jd flux flux_err
2.457429884402699769e+06 5.472713360993239621e+04 1.917430098160639886e+02
2.457429884411611129e+06 5.100715239214734174e+04 1.858357454440258323e+02
2.457429884420522489e+06 5.567369776308375003e+04 1.931797077511912164e+02
2.457429884429433849e+06 6.323729610199105082e+04 2.040630014368906302e+02
2.457429884438344743e+06 6.466573598694621614e+04 2.059265374652641754e+02
2.457429884447256103e+06 6.533190555348277121e+04 2.067880741361419155e+02
2.457429884456167463e+06 6.464771615347503393e+04 2.060279522124361904e+02
2.457429884465078823e+06 6.445223981123538397e+04 2.063281739882486079e+02
2.457429884473990183e+06 6.473090939238106512e+04 2.067431123225930776e+02
2.457429884482901543e+06 6.447753548229533772e+04 2.063329703875006658e+02
2.457429884491812903e+06 6.501051991033750528e+04 2.070160674884995444e+02
2.457429884500723798e+06 6.606274313327095297e+04 2.084333930289410262e+02
2.457429884509635158e+06 6.423105824373088399e+04 2.057196701196457695e+02
2.457429884518546518e+06 6.540508905875403434e+04 2.074095527718897642e+02
2.457429884527457878e+06 6.714584050752787152e+04 2.099384686189825686e+02
2.457429884536369238e+06 6.532526567909111327e+04 2.072758150062424818e+02
2.457429884545280598e+06 6.375276059512258507e+04 2.050433068928908540e+02
2.457429884554191958e+06 6.392527157083078055e+04 2.052415783941712846e+02
2.457429884563102853e+06 6.468769884355827526e+04 2.063379903541733427e+02
2.457429884572014213e+06 6.534554810081639152e+04 2.072729391790018383e+02
2.457429884580925573e+06 6.535715929184031847e+04 2.072912210870704257e+02
2.457429884589836933e+06 6.318290869563921297e+04 2.041330946750008195e+02
2.457429884598748293e+06 6.451447331703113741e+04 2.060976801808963899e+02
2.457429884607659653e+06 6.385279284947962151e+04 2.051387111834753512e+02
2.457429884616571013e+06 6.367150860199110321e+04 2.048906605928791862e+02
2.457429884625481907e+06 6.445468873975121824e+04 2.061162719277851636e+02
2.457429884634393267e+06 6.432519633978237107e+04 2.058648103311761588e+02
2.457429884643304627e+06 6.229397999256793992e+04 2.029358334400078832e+02
2.457429884652215987e+06 6.626255511633348942e+04 2.086749477396623149e+02
2.457429884661127347e+06 6.429329762942924572e+04 2.058109826784314009e+02
2.457429884670038708e+06 6.387235050450116978e+04 2.052400283465750590e+02
2.457429884678950068e+06 6.458564533662359463e+04 2.062277558183252495e+02
2.457429884687860962e+06 6.400442761525444803e+04 2.054212385126757283e+02
2.457429884696772322e+06 6.532332231671970658e+04 2.073485071822035479e+02
2.457429884705683682e+06 6.497876174631984031e+04 2.070232658395291878e+02
2.457429884714595042e+06 6.384593901814809942e+04 2.058345267239106136e+02
2.457429884723506402e+06 6.337522142818642169e+04 2.051717150154412366e+02
2.457429884732417762e+06 6.413334534351610637e+04 2.064710364178360464e+02
2.457429884741329122e+06 6.289683192516527197e+04 2.045483545326269734e+02
2.457429884750240017e+06 6.261691137862035248e+04 2.040485631426390398e+02
2.457429884759151377e+06 6.347580022250775801e+04 2.055482094076318447e+02
2.457429884768062737e+06 6.413672294273815351e+04 2.063547522703818515e+02
2.457429884776974097e+06 6.379796258780475182e+04 2.057755214027886552e+02
2.457429884785885457e+06 6.306035212438852614e+04 2.048287229647544905e+02
2.457429884794796817e+06 6.499593015633974574e+04 2.075986820574287322e+02
2.457429884803708177e+06 6.523412593108726287e+04 2.079492115473379101e+02
2.457429884812619537e+06 6.357792268681659334e+04 2.055657791382239168e+02
2.457429884821530432e+06 6.365163420838113234e+04 2.056752597887789591e+02
2.457429884830441792e+06 6.313742835155379726e+04 2.049613796231163576e+02
2.457429884839353152e+06 6.590998866183577047e+04 2.089183123361697199e+02
2.457429884848264512e+06 6.371062905653677444e+04 2.057454620269527084e+02
2.457429884857175872e+06 6.250249446831832029e+04 2.039772660172083363e+02
2.457429884866087232e+06 6.601069475091085769e+04 2.091682836345412966e+02
2.457429884874998592e+06 6.510753704539489991e+04 2.079562597921780878e+02
2.457429884883909486e+06 6.556293514246483392e+04 2.085773780527312624e+02
2.457429884892820846e+06 6.393828978081831156e+04 2.063069837583583137e+02
2.457429884901732206e+06 6.544845837528797711e+04 2.085133952217252045e+02
2.457429884910643566e+06 6.442286037021705124e+04 2.069394391682416483e+02
2.457429884919554926e+06 6.414713050021560775e+04 2.065637316360234479e+02
2.457429884928466287e+06 6.427948417481808428e+04 2.068924265427307319e+02
2.457429884937377647e+06 6.491194813348063326e+04 2.077621871493237222e+02
2.457429884946288541e+06 6.477289150963780412e+04 2.074817046363611439e+02
2.457429884955199901e+06 6.458999446067620011e+04 2.071349411511210121e+02
2.457429884964111261e+06 6.408781224138165999e+04 2.064692892601494520e+02
2.457429884973022621e+06 6.473919116845900135e+04 2.073982522758268203e+02
2.457429884981933981e+06 6.569190486355785106e+04 2.088055617403409769e+02
2.457429884990845341e+06 6.406970826650632807e+04 2.063143941244296968e+02
2.457429884999756701e+06 6.472837333621049765e+04 2.073902989925560689e+02
2.457429885008667596e+06 6.420100587270990218e+04 2.066430212197126650e+02
2.457429885017578956e+06 6.305282970847746037e+04 2.049728465722411954e+02
2.457429885026490316e+06 6.426353208609062858e+04 2.068419556341908390e+02
2.457429885035401676e+06 6.462649049299304897e+04 2.072772972323889462e+02
2.457429885044313036e+06 6.559385827639557829e+04 2.085704891662137186e+02
2.457429885053224396e+06 6.332578284546441137e+04 2.056500248948595697e+02
2.457429885062135756e+06 6.397505752990688779e+04 2.064531632659192155e+02
2.457429885071046650e+06 6.351674316758395435e+04 2.059298377884488787e+02
2.457429885079958010e+06 6.397270491435347503e+04 2.066274140945583042e+02
2.457429885088869371e+06 6.347943915457423282e+04 2.058732530727960182e+02
2.457429885097780731e+06 5.910660009814349905e+04 1.995048708933466344e+02
