# jd flux flux_err
2.457430067392400000e+06 3.135828613713782761e+04 1.454460787441616390e+02
2.457430067407210823e+06 3.241132087367100394e+04 1.475886799994557634e+02
2.457430067422021646e+06 3.170849309213392553e+04 1.460601964217991053e+02
2.457430067436832469e+06 3.237817482375098552e+04 1.474129354658443276e+02
2.457430067451643292e+06 3.190341779245292491e+04 1.463861124421673594e+02
2.457430067466454580e+06 3.282873344177084073e+04 1.483000340960174697e+02
2.457430067481265403e+06 3.118781379391330120e+04 1.448553856835222291e+02
2.457430067496076226e+06 3.220746384876480079e+04 1.469088576747479635e+02
2.457430067510887049e+06 3.186651458932469541e+04 1.461699052164200907e+02
2.457430067525697872e+06 3.268846713473104683e+04 1.478679754897808891e+02
2.457430067540508695e+06 3.207361149673259933e+04 1.465382114756142755e+02
2.457430067555319518e+06 3.314086480624780233e+04 1.487248870514210921e+02
2.457430067570130341e+06 3.220151112081375322e+04 1.468003622042647578e+02
2.457430067584941164e+06 3.202910840236235526e+04 1.463360640733275204e+02
2.457430067599751987e+06 3.310861207111983822e+04 1.485478732999841611e+02
2.457430067614563275e+06 3.181461467784974593e+04 1.458474594669619933e+02
2.457430067629374098e+06 3.145112468841635564e+04 1.450833790497784719e+02
2.457430067644184921e+06 3.168200961487932364e+04 1.454848558533821574e+02
2.457430067658995744e+06 3.188165622356747917e+04 1.459035663253387725e+02
2.457430067673806567e+06 3.178466813775814080e+04 1.456689733264366851e+02
2.457430067688617390e+06 3.304340814369175496e+04 1.482138572013840303e+02
2.457430067703428213e+06 3.247943572966009742e+04 1.470079496135764998e+02
2.457430067718239035e+06 3.214193742783116249e+04 1.463264814607383357e+02
2.457430067733049858e+06 3.154354384094393026e+04 1.450830617959307745e+02
2.457430067747861147e+06 3.320461396737498580e+04 1.484138984684167326e+02
2.457430067762671970e+06 3.179734773170285916e+04 1.455227765863997433e+02
2.457430067777482793e+06 3.355266435053461464e+04 1.490665155941782132e+02
2.457430067792293616e+06 3.175924800714619050e+04 1.453925032566501443e+02
2.457430067807104439e+06 3.247920514276453832e+04 1.468046651490634531e+02
2.457430067821915261e+06 3.283442413001668319e+04 1.475262405641190355e+02
2.457430067836726084e+06 3.148017707908821831e+04 1.446791152685240434e+02
2.457430067851536907e+06 3.199125334211529116e+04 1.457040490920646789e+02
2.457430067866347730e+06 3.258562279424386361e+04 1.469073208223503002e+02
2.457430067881159019e+06 3.284271257007039821e+04 1.474253017025454255e+02
2.457430067895969842e+06 3.218102583757528919e+04 1.460281510704457730e+02
2.457430067910780665e+06 3.312166852911996102e+04 1.479525403131130759e+02
2.457430067925591487e+06 3.275068699033253142e+04 1.471448910873155000e+02
2.457430067940402310e+06 3.216119252226416211e+04 1.459208593971202106e+02
2.457430067955213133e+06 3.282828502376680990e+04 1.471927586695486809e+02
2.457430067970023956e+06 3.352944011826414499e+04 1.486342877605806905e+02
2.457430067984834779e+06 3.110683333133080669e+04 1.435779276886558478e+02
2.457430067999645602e+06 3.233633778337287731e+04 1.461261569479158879e+02
2.457430068014456425e+06 3.237069336049650155e+04 1.461600161545896412e+02
2.457430068029267713e+06 3.286425378562140395e+04 1.471443760390567377e+02
2.457430068044078536e+06 3.186759888063760445e+04 1.450349483188190902e+02
2.457430068058889359e+06 3.348255864869778452e+04 1.483254350595692301e+02
2.457430068073700182e+06 3.332226051879236184e+04 1.479839848110923413e+02
2.457430068088511005e+06 3.255234875272008503e+04 1.463815088715605839e+02
