# jd flux flux_err mag mag_err
2.457430067279849667e+06 1.149755859375000000e+03 3.556539916992187500e+01 -7.651514078747925218e+00 3.358519652662759342e-02
2.457430067304747179e+06 1.202854736328125000e+03 3.591688537597656250e+01 -7.700532956503495896e+00 3.241987411310738587e-02
2.457430067329644691e+06 1.211451904296875000e+03 3.591369247436523438e+01 -7.708265442359843789e+00 3.218694223750364486e-02
2.457430067354542669e+06 1.169885131835937500e+03 3.551904678344726562e+01 -7.670358053812326382e+00 3.296430461864202632e-02
2.457430067379440181e+06 1.161842285156250000e+03 3.539469528198242188e+01 -7.662867946351212822e+00 3.307629352661357186e-02
2.457430067404337693e+06 1.237120727539062500e+03 3.615026473999023438e+01 -7.731030208542536641e+00 3.172672445386513079e-02
2.457430067429235205e+06 1.254655029296875000e+03 3.638743591308593750e+01 -7.746310829547732091e+00 3.148857155613071085e-02
2.457430067454133183e+06 1.234240600585937500e+03 3.607282638549804688e+01 -7.728499571288160119e+00 3.173263827263282655e-02
2.457430067479030695e+06 1.116230957031250000e+03 3.519077301025390625e+01 -7.619385157173103273e+00 3.422950210032868479e-02
2.457430067503928207e+06 1.087002197265625000e+03 3.482842254638671875e+01 -7.590576054924502714e+00 3.478798073328397827e-02
2.457430067528825719e+06 1.167831420898437500e+03 3.567233276367187500e+01 -7.668450389780105070e+00 3.316478550048997109e-02
2.457430067553723231e+06 1.234048095703125000e+03 3.617766189575195312e+01 -7.728330215473663500e+00 3.182982475599006184e-02
2.457430067578621209e+06 1.203314575195312500e+03 3.583591461181640625e+01 -7.700947942855576933e+00 3.233442587057355072e-02
2.457430067603518721e+06 1.151673095703125000e+03 3.545039367675781250e+01 -7.653323053447294022e+00 3.342086445729113703e-02
2.457430067628416233e+06 1.033766601562500000e+03 3.457543182373046875e+01 -7.536056242699188168e+00 3.631373783168937580e-02
2.457430067653313745e+06 1.144639770507812500e+03 3.562202072143554688e+01 -7.646672078489772595e+00 3.378901709918129270e-02
2.457430067678211257e+06 1.109775024414062500e+03 3.519978332519531250e+01 -7.613087366880158413e+00 3.443744173975778894e-02
2.457430067703109235e+06 1.119409301757812500e+03 3.540410995483398438e+01 -7.622472278414686109e+00 3.433923434618554177e-02
2.457430067728006747e+06 1.185434082031250000e+03 3.617377471923828125e+01 -7.684693523356122213e+00 3.313158846957330039e-02
2.457430067752904259e+06 1.390448242187500000e+03 3.786558151245117188e+01 -7.857887068489981530e+00 2.956757053153569528e-02
2.457430067777801771e+06 1.494453125000000000e+03 3.866048431396484375e+01 -7.936205743782672961e+00 2.808735418787001656e-02
2.457430067802699748e+06 1.404204589843750000e+03 3.785272598266601562e+01 -7.868575970636676686e+00 2.926797064022765987e-02
2.457430067827597260e+06 1.093823120117187500e+03 3.541350173950195312e+01 -7.597367747023312745e+00 3.515180349682816424e-02
2.457430067852494773e+06 1.076583862304687500e+03 3.506235122680664062e+01 -7.580119663934747010e+00 3.536054974806888268e-02
2.457430067877392285e+06 1.088635742187500000e+03 3.501030731201171875e+01 -7.592206472527456285e+00 3.491718082355285691e-02
2.457430067902289797e+06 1.177385620117187500e+03 3.574753952026367188e+01 -7.677296818239609522e+00 3.296501409187245490e-02
2.457430067927187774e+06 1.284927856445312500e+03 3.665942001342773438e+01 -7.772196861138595203e+00 3.097652407932915963e-02
2.457430067952085286e+06 1.272799560546875000e+03 3.644261550903320312e+01 -7.761900041729679955e+00 3.108675284722532337e-02
2.457430067976982798e+06 1.195944335937500000e+03 3.583935928344726562e+01 -7.694277415774443796e+00 3.253682030101071737e-02
2.457430068001880310e+06 1.180625976562500000e+03 3.577436065673828125e+01 -7.680280836238947195e+00 3.289920356702469989e-02
2.457430068026777823e+06 1.255052246093750000e+03 3.634388351440429688e+01 -7.746654513183935720e+00 3.144092862248997616e-02
2.457430068051675800e+06 1.301027343750000000e+03 3.681700134277343750e+01 -7.785716060610243794e+00 3.072471245891355424e-02
2.457430068076573312e+06 1.269077270507812500e+03 3.656479644775390625e+01 -7.758720164640831030e+00 3.128246247708675598e-02
2.457430068101470824e+06 1.144102050781250000e+03 3.540357971191406250e+01 -7.646161910168948417e+00 3.359759962860432714e-02
2.457430068126368336e+06 1.262698486328125000e+03 3.641197967529296875e+01 -7.753249149633343329e+00 3.130909179088006700e-02
2.457430068151266314e+06 1.332956787109375000e+03 3.699046325683593750e+01 -7.812040175814943588e+00 3.013002819361583484e-02
2.457430068176163826e+06 1.235505737304687500e+03 3.605911254882812500e+01 -7.729611916178473763e+00 3.168809312385222760e-02
2.457430068201061338e+06 1.206057373046875000e+03 3.591771316528320312e+01 -7.703419920018214739e+00 3.233452965305896876e-02
