# jd flux flux_err mag mag_err
2.457463942434586119e+06 5.931085937500000000e+03 6.478273010253906250e+01 -9.432835541794537093e+00 1.185907641917905743e-02
2.457463942436734214e+06 5.865771484375000000e+03 6.452332305908203125e+01 -9.420812849898039687e+00 1.194310977929822354e-02
2.457463942438882776e+06 5.833914062500000000e+03 6.433756256103515625e+01 -9.414900068453430748e+00 1.197375628551578496e-02
2.457463942441030871e+06 5.945057128906250000e+03 6.485152435302734375e+01 -9.435390080797008139e+00 1.184377080393339034e-02
2.457463942443179432e+06 5.973514160156250000e+03 6.496488952636718750e+01 -9.440574743802406132e+00 1.180795378787767060e-02
2.457463942445327528e+06 5.989257324218750000e+03 6.509516906738281250e+01 -9.443432431603284272e+00 1.180053302726300456e-02
2.457463942447476089e+06 5.784085937500000000e+03 6.413104248046875000e+01 -9.405586842244876067e+00 1.203814030689168667e-02
2.457463942449624185e+06 5.904600097656250000e+03 6.467340850830078125e+01 -9.427976223433386593e+00 1.189216973079595258e-02
2.457463942451772746e+06 5.914600097656250000e+03 6.473360443115234375e+01 -9.429813465287136154e+00 1.188311339982738545e-02
2.457463942453920841e+06 6.036799804687500000e+03 6.526582336425781250e+01 -9.452016934514773538e+00 1.173829137161150164e-02
2.457463942456068937e+06 5.827257324218750000e+03 6.431972503662109375e+01 -9.413660491003973618e+00 1.198411094204142845e-02
2.457463942458217498e+06 5.916600097656250000e+03 6.472356414794921875e+01 -9.430180540882910023e+00 1.187725406113414491e-02
2.457463942460365593e+06 5.835285644531250000e+03 6.435173797607421875e+01 -9.415155300399643323e+00 1.197357940062854231e-02
2.457463942462514155e+06 5.943000000000000000e+03 6.486155700683593750e+01 -9.435014325645523670e+00 1.184970333242504545e-02
2.457463942464662250e+06 5.862114257812500000e+03 6.446152496337890625e+01 -9.420135697425052967e+00 1.193911497382785930e-02
2.457463942466810811e+06 5.884885742187500000e+03 6.457683563232421875e+01 -9.424345088076419685e+00 1.191419113149636173e-02
2.457463942468958907e+06 5.917742675781250000e+03 6.474729919433593750e+01 -9.430390191467598271e+00 1.187931555641316868e-02
2.457463942471107468e+06 5.910485839843750000e+03 6.468171691894531250e+01 -9.429057953003066928e+00 1.188185357862768000e-02
2.457463942473255564e+06 5.923828613281250000e+03 6.477473449707031250e+01 -9.431506212830665703e+00 1.187213959485125189e-02
2.457463942475404125e+06 5.890971679687500000e+03 6.462357330322265625e+01 -9.425467337274115565e+00 1.191049665374778986e-02
2.457463942477552220e+06 5.908514160156250000e+03 6.469174957275390625e+01 -9.428695701705873233e+00 1.188766215621024636e-02
2.457463942479700316e+06 5.986171386718750000e+03 6.505288696289062500e+01 -9.442872866810338550e+00 1.179894742870102667e-02
2.457463942481848877e+06 6.025085937500000000e+03 6.523031616210937500e+01 -9.449908114389408809e+00 1.175471424051345755e-02
2.457463942483996972e+06 5.957885742187500000e+03 6.489657592773437500e+01 -9.437730425607561813e+00 1.182647861956276532e-02
2.457463942486145534e+06 5.972828613281250000e+03 6.503671264648437500e+01 -9.440450132768354763e+00 1.182236507369023581e-02
2.457463942488293629e+06 6.007028320312500000e+03 6.516280364990234375e+01 -9.446649198615871157e+00 1.177784732520861452e-02
2.457463942490442190e+06 5.801314453125000000e+03 6.420949554443359375e+01 -9.408816016261546622e+00 1.201707272648528183e-02
2.457463942492590286e+06 5.951028320312500000e+03 6.487893676757812500e+01 -9.436480042577706229e+00 1.183688818377715869e-02
