# jd flux flux_err
2.457422870000000112e+06 2.278725822406740917e+03 2.672987186682996708e+02
2.457422870005355217e+06 3.515387798811127141e+03 2.681354207862495969e+02
2.457422870010710321e+06 2.483564822044754692e+03 2.685766917201958108e+02
2.457422870016065426e+06 3.286932770961844653e+03 2.683406348059153856e+02
2.457422870021420531e+06 3.588061743437116093e+03 2.691736209551340835e+02
2.457422870026775636e+06 2.700833881396451034e+03 2.688889080002106766e+02
2.457422870032130275e+06 3.235005363032294554e+03 2.682676632384785762e+02
2.457422870037485380e+06 3.146082448538472818e+03 2.694555744646004882e+02
2.457422870042840485e+06 2.858858093835988257e+03 2.687556327119880279e+02
2.457422870048195589e+06 1.379272788423128077e+03 2.689843384857318256e+02
2.457422870053550694e+06 6.869019481841096422e+03 2.725489148208129677e+02
2.457422870058905799e+06 3.806727611008791428e+03 2.683726673883901981e+02
2.457422870064260904e+06 3.575999430324103741e+03 2.687247105532233604e+02
2.457422870069616009e+06 2.601978728690039134e+03 2.681298551611703829e+02
2.457422870074971113e+06 3.044599907215277199e+03 2.690685564300621877e+02
2.457422870080325752e+06 3.488984012321365299e+03 2.691600124980790270e+02
2.457422870085680857e+06 3.147608155380396056e+03 2.686107197442861434e+02
2.457422870091035962e+06 3.249997743487030675e+03 2.687366378997934930e+02
2.457422870096391067e+06 4.222760363212590164e+03 2.696388442851576315e+02
2.457422870101746172e+06 3.705072380392346531e+03 2.690762114301454062e+02
2.457422870107101277e+06 3.491847968132824462e+03 2.691412661877898813e+02
2.457422870112456381e+06 3.653470408231900365e+03 2.686954429337133661e+02
2.457422870117811486e+06 3.087265045268955873e+03 2.682490754637424857e+02
2.457422870123166591e+06 2.774609798182878876e+03 2.687999604471220323e+02
2.457422870128521696e+06 2.537124353696970502e+03 2.685084263703888041e+02
2.457422870133876801e+06 3.575905596415643231e+03 2.687597601243455188e+02
2.457422870139231440e+06 2.898665051371375739e+03 2.691833054634996074e+02
2.457422870144586544e+06 2.936851962105276471e+03 2.680847631138992710e+02
2.457422870149941649e+06 3.414052432373966440e+03 2.692267745365883798e+02
