# jd flux flux_err
2.457369925446900073e+06 1.820760841630144569e+04 1.397857847447488950e+02
2.457369925455486868e+06 1.827526450552591268e+04 1.399718268927958604e+02
2.457369925464074127e+06 1.834511223323171362e+04 1.404698258083435292e+02
2.457369925472660922e+06 1.833762290396341268e+04 1.403845555695546068e+02
2.457369925481247716e+06 1.831068796446264969e+04 1.401735642500468089e+02
2.457369925489834975e+06 1.845315245688835421e+04 1.402540768038284114e+02
2.457369925498421770e+06 1.846972582412347037e+04 1.401119665757787232e+02
2.457369925507009029e+06 1.848579615448741970e+04 1.403896787354540550e+02
2.457369925515595824e+06 1.852641948123093971e+04 1.401379694530516815e+02
2.457369925524182618e+06 1.848667881812118503e+04 1.399545105798313216e+02
2.457369925532769877e+06 1.833874689167303222e+04 1.396780485006875381e+02
2.457369925541356672e+06 1.841739512671495686e+04 1.399207989439667585e+02
2.457369925549943466e+06 1.856337632193214085e+04 1.402208774377148472e+02
2.457369925558530726e+06 1.873639203029726923e+04 1.405019005818749349e+02
2.457369925567117520e+06 1.862449127048396622e+04 1.402254466540569524e+02
2.457369925575704314e+06 1.844700185785062422e+04 1.399133867434792649e+02
2.457369925584291574e+06 1.839192819883767152e+04 1.398078168697512638e+02
2.457369925592878368e+06 1.877983668778579886e+04 1.405477696404023220e+02
2.457369925601465162e+06 1.903593452267532484e+04 1.410189161262773325e+02
2.457369925610052422e+06 1.851394469321643555e+04 1.400706267128578588e+02
2.457369925618639216e+06 1.843829916158538254e+04 1.398047373016090660e+02
2.457369925627226476e+06 1.860834757883957718e+04 1.403050139549101232e+02
2.457369925635813270e+06 1.856595913919589657e+04 1.402967364219913122e+02
2.457369925644400064e+06 1.867557290872715384e+04 1.402319934645489923e+02
2.457369925652987324e+06 1.858306335746944023e+04 1.402376372648830625e+02
2.457369925661574118e+06 1.861392563833843087e+04 1.402023235655317990e+02
2.457369925670160912e+06 1.855916441977897921e+04 1.400375382824445580e+02
2.457369925678748172e+06 1.857495166015626455e+04 1.400520611323609899e+02
2.457369925687334966e+06 1.845215327862997219e+04 1.399152130913877272e+02
2.457369925695921760e+06 1.855767303020191321e+04 1.402678814287085913e+02
2.457369925704509020e+06 1.859006061237616086e+04 1.402691800918748015e+02
2.457369925713095814e+06 1.860934206483423623e+04 1.402774972375015352e+02
2.457369925721682608e+06 1.887422591344323155e+04 1.407215566927606289e+02
2.457369925730269868e+06 1.864080945121953118e+04 1.402438260396708358e+02
2.457369925738856662e+06 1.869721884527432121e+04 1.401045689197597426e+02
2.457369925747443922e+06 1.864957071741617256e+04 1.402073428116988509e+02
2.457369925756030716e+06 1.877639069050115722e+04 1.405176484378462192e+02
2.457369925764617510e+06 1.881042559070123752e+04 1.406479500059691077e+02
2.457369925773204770e+06 1.871188891006099220e+04 1.403760281387815212e+02
2.457369925781791564e+06 1.861511305497325520e+04 1.401575206763507992e+02
2.457369925790378358e+06 1.867954084889483420e+04 1.402996832583535252e+02
2.457369925798965618e+06 1.874992076148057822e+04 1.406208723270095504e+02
2.457369925807552412e+06 1.869584316644437786e+04 1.404628109169294419e+02
2.457369925816139206e+06 1.879250528772867256e+04 1.407143684262943282e+02
2.457369925824726466e+06 1.861754070598324688e+04 1.403661551672100529e+02
2.457369925833313260e+06 1.855605621189025987e+04 1.400808796331836561e+02
2.457369925841900054e+06 1.845088848728088487e+04 1.399773201634161524e+02
2.457369925850487314e+06 1.857288371760672453e+04 1.402151114101507403e+02
2.457369925859074108e+06 1.861836924185388489e+04 1.402749444895037527e+02
2.457369925867661368e+06 1.860541683736662890e+04 1.402899640281877396e+02
2.457369925876248162e+06 1.837846959556022921e+04 1.397760414542059380e+02
2.457369925884834956e+06 1.856487233231708888e+04 1.402136315992145796e+02
2.457369925893422216e+06 1.875977505716465021e+04 1.404938517177911592e+02
2.457369925902009010e+06 1.842030298447029054e+04 1.398696860329054914e+02
2.457369925910595804e+06 1.852393451076602651e+04 1.402664515687257278e+02
2.457369925919183064e+06 1.852123165372524454e+04 1.401705605620848303e+02
2.457369925927769858e+06 1.860988881478660187e+04 1.403524847056391707e+02
2.457369925936356653e+06 1.835219354992379522e+04 1.399499487839636913e+02
2.457369925944943912e+06 1.845846632050289918e+04 1.398686169835351052e+02
2.457369925953530706e+06 1.841663180020961954e+04 1.400344198098496520e+02
2.457369925962117501e+06 1.837886897984948155e+04 1.399041024179167039e+02
2.457369925970704760e+06 1.829133803353660187e+04 1.396624587252602510e+02
2.457369925979291555e+06 1.857435808284109953e+04 1.402324287704970232e+02
2.457369925987878814e+06 1.823072377572409823e+04 1.396174221596728842e+02
