# jd flux flux_err
2.457363079782399815e+06 2.653365382926173334e+04 1.720631974320113216e+02
2.457363079809154384e+06 2.624918143652860454e+04 1.717377261543483655e+02
2.457363079835908487e+06 2.624191527674436657e+04 1.720082994741039215e+02
2.457363079862663057e+06 2.620164069217097494e+04 1.718246266895742735e+02
2.457363079889417160e+06 2.645939966595361693e+04 1.720420033018116612e+02
2.457363079916171730e+06 2.597565555503883297e+04 1.714559865907861251e+02
2.457363079942925833e+06 2.625779354099496413e+04 1.718007321352451697e+02
2.457363079969680402e+06 2.690865022786458940e+04 1.732698078868909590e+02
2.457363079996434506e+06 2.679309380166995470e+04 1.728626136126542008e+02
2.457363080023189075e+06 2.636091206028855231e+04 1.720565058803426837e+02
2.457363080049943179e+06 2.675705146458538002e+04 1.727124246280427542e+02
2.457363080076697748e+06 2.632269206633389695e+04 1.720160391616120990e+02
2.457363080103451852e+06 2.632992581741900358e+04 1.719383750915084477e+02
2.457363080130206421e+06 2.619016806175593229e+04 1.716656450816527979e+02
2.457363080156960990e+06 2.591603825128143944e+04 1.712518545723419834e+02
2.457363080183715094e+06 2.652628676060266298e+04 1.723290450453254437e+02
2.457363080210469663e+06 2.637531473601813559e+04 1.721691162012407688e+02
2.457363080237223767e+06 2.658186755952374006e+04 1.726868976828569942e+02
2.457363080263978336e+06 2.654091337012238000e+04 1.721997911281125084e+02
2.457363080290732440e+06 2.593004634667454957e+04 1.713779184116164913e+02
2.457363080317487009e+06 2.589242351810509717e+04 1.710398044752531916e+02
2.457363080344241112e+06 2.618150053478424888e+04 1.717355080096066047e+02
2.457363080370995682e+06 2.593904139281583775e+04 1.713386004270370506e+02
2.457363080397749785e+06 2.636514764953284248e+04 1.721412674311370381e+02
2.457363080424504355e+06 2.602607374338627415e+04 1.714033870806192681e+02
2.457363080451258458e+06 2.654305497814362388e+04 1.722806301664346051e+02
2.457363080478013027e+06 2.652488603153938675e+04 1.722253256841206621e+02
