# jd flux flux_err
2.457481054957800079e+06 1.733304601151317911e+03 1.349916799417935351e+02
2.457481054986761883e+06 1.885118891858556026e+03 1.355307177911841734e+02
2.457481055015723687e+06 2.037110353618425279e+03 1.353811652729197306e+02
2.457481055044685025e+06 1.955516278782891959e+03 1.353798355691876054e+02
2.457481055073646829e+06 1.665444601151313691e+03 1.351385537493529228e+02
2.457481055102608632e+06 1.692339013157896261e+03 1.352000531674879369e+02
2.457481055131570436e+06 1.959014103618419540e+03 1.358789596123867227e+02
2.457481055160532240e+06 2.093627164884870581e+03 1.357936370482681809e+02
2.457481055189493578e+06 1.932632995476971928e+03 1.357928010216992618e+02
2.457481055218455382e+06 2.012983577302629556e+03 1.357929767690938831e+02
2.457481055247417185e+06 1.992635160361842281e+03 1.357387946922490585e+02
2.457481055276378989e+06 1.941802280016450823e+03 1.359136460801445594e+02
2.457481055305340327e+06 1.844651875000001382e+03 1.354850553530039008e+02
2.457481055334302131e+06 1.795625550986842427e+03 1.355312999027064791e+02
2.457481055363263935e+06 1.674238248355262840e+03 1.352248911694745459e+02
2.457481055392225739e+06 1.651540643503285537e+03 1.352871263461459534e+02
2.457481055421187542e+06 1.507481681743423906e+03 1.349828831771978059e+02
2.457481055450148880e+06 1.762627292351973665e+03 1.355113756171477633e+02
2.457481055479110684e+06 1.787233569078951405e+03 1.353832068699491629e+02
2.457481055508072488e+06 2.056131348684208206e+03 1.355627731886955871e+02
2.457481055537034292e+06 1.909278118832238533e+03 1.355550313796562421e+02
2.457481055565996096e+06 1.956128986430918076e+03 1.352649952468032382e+02
2.457481055594957434e+06 1.727992368421055289e+03 1.357705558394619629e+02
2.457481055623919237e+06 1.697365024671054925e+03 1.358226863517299705e+02
2.457481055652881041e+06 1.435213071546049832e+03 1.350965683215967772e+02
