# jd flux flux_err mag mag_err
2.457363085410322994e+06 -9.751251953125000000e+03 1.295641937255859375e+02 nan -1.442615044425510362e-02
2.457363085497167893e+06 -9.744115234375000000e+03 1.298757781982421875e+02 nan -1.447143470999849232e-02
2.457363085584013257e+06 -9.671226562500000000e+03 1.302556304931640625e+02 nan -1.462314498969715694e-02
2.457363085670858156e+06 -9.756850585937500000e+03 1.299104919433593750e+02 nan -1.445640847732937960e-02
2.457363085757703055e+06 -9.587612304687500000e+03 1.301890869140625000e+02 nan -1.474313882685533011e-02
2.457363085844548419e+06 -9.538921875000000000e+03 1.302610626220703125e+02 nan -1.482658606335284651e-02
2.457363085931393318e+06 -9.572638671875000000e+03 1.299582824707031250e+02 nan -1.474002210323725401e-02
2.457363086018238217e+06 -9.714876953125000000e+03 1.303085174560546875e+02 nan -1.456335169507487481e-02
2.457363086105083115e+06 -9.878866210937500000e+03 1.298540344238281250e+02 nan -1.427164983560876357e-02
2.457363086191928480e+06 -9.781011718750000000e+03 1.295753479003906250e+02 nan -1.438349551914752840e-02
2.457363086278773379e+06 -9.986320312500000000e+03 1.295584716796875000e+02 nan -1.408595064444603459e-02
2.457363086365618277e+06 -9.920541015625000000e+03 1.292234191894531250e+02 nan -1.414267981249988683e-02
2.457363086452463642e+06 -1.000742968750000000e+04 1.293278808593750000e+02 nan -1.403122057801195997e-02
2.457363086539308541e+06 -9.847521484375000000e+03 1.293807067871093750e+02 nan -1.426488978063414521e-02
