# jd flux flux_err
2.457546870230500121e+06 3.714994755497682490e+02 1.816416598554296229e+02
2.457546870235686190e+06 -9.500896990740875481e+01 1.814170649478115536e+02
2.457546870240872726e+06 4.962951931423594942e+02 1.818631643983236472e+02
2.457546870246058796e+06 1.959974681712992606e+02 1.817406389970405769e+02
2.457546870251244865e+06 1.850932255497718870e+02 1.820837056190709404e+02
2.457546870256431401e+06 -1.334099754050912452e+02 1.814684235822339815e+02
2.457546870261617471e+06 3.134251302083357587e+02 1.816332637736077231e+02
2.457546870266803540e+06 3.019826208043996303e+02 1.815673310762372523e+02
2.457546870271990076e+06 8.146225766781935818e+01 1.811545971719980344e+02
2.457546870277176145e+06 1.670744357638868678e+02 1.820029001715253401e+02
2.457546870282362215e+06 1.002848126446770038e+02 1.817080846371973735e+02
2.457546870287548751e+06 -1.255081741898538894e+01 1.816708315376776568e+02
2.457546870292734820e+06 1.326889105902737356e+02 1.816899034951827332e+02
2.457546870297920890e+06 -8.681817853009489738e+01 1.810091578419468021e+02
2.457546870303107426e+06 8.685810908565325406e+01 1.814816876141720456e+02
2.457546870308293495e+06 1.913901548032299615e+01 1.814693693288419922e+02
2.457546870313479565e+06 -9.319816984953648387e+01 1.820119720569737183e+02
2.457546870318666101e+06 2.108088288483777433e+02 1.819271739430288619e+02
2.457546870323852170e+06 -4.102961154513905058e+02 1.814126575112317994e+02
2.457546870329038240e+06 1.619486942997682490e+02 1.817565834603041992e+02
2.457546870334224775e+06 -6.294646990740511683e+01 1.817906301774358724e+02
2.457546870339410845e+06 -1.860725549768540077e+02 1.817093746950941977e+02
2.457546870344596915e+06 2.457022931134270038e+02 1.822305422213250949e+02
2.457546870349783450e+06 -7.284827112268612836e+01 1.814804233934718809e+02
2.457546870354969520e+06 2.427648292824087548e+02 1.824460781883195182e+02
2.457546870360155590e+06 3.273592845775383466e+02 1.823991595735187161e+02
2.457546870365342125e+06 9.692082971643503697e+02 1.834842133765357346e+02
