# jd flux flux_err
2.457483003203699831e+06 1.431348090610047802e+05 5.257437394468400953e+02
2.457483003236790188e+06 1.477728995215311006e+05 5.292141804617506295e+02
2.457483003269880544e+06 1.502573962320573919e+05 5.308931048729386930e+02
2.457483003302970435e+06 1.521252342628588958e+05 5.325185091273617672e+02
2.457483003336060792e+06 1.523426965647428879e+05 5.330434779098361560e+02
2.457483003369151149e+06 1.555792228618420195e+05 5.347119085741911704e+02
2.457483003402241506e+06 1.579784851973685436e+05 5.364075618148950753e+02
2.457483003435331862e+06 1.603978058649820159e+05 5.377005573911163765e+02
2.457483003468421753e+06 1.612499699461722048e+05 5.382883496701638251e+02
2.457483003501512110e+06 1.632885904979068146e+05 5.396950822511975048e+02
2.457483003534602467e+06 1.643577372345992480e+05 5.403986766347657067e+02
2.457483003567692824e+06 1.622230453610943805e+05 5.409632874343164985e+02
2.457483003600783180e+06 1.605158155651913257e+05 5.413251362467246963e+02
2.457483003633873537e+06 1.619250106160289433e+05 5.423378556912985005e+02
2.457483003666963428e+06 1.654352993794856011e+05 5.426174882034530356e+02
2.457483003700053785e+06 1.637604237440190918e+05 5.411946672792478239e+02
2.457483003733144142e+06 1.607465056070573628e+05 5.394852781293091084e+02
2.457483003766234498e+06 1.626834272203947185e+05 5.410185974981467325e+02
2.457483003799324855e+06 1.621356206078052928e+05 5.403118913074812326e+02
2.457483003832414746e+06 1.633066514279305120e+05 5.398183296222562149e+02
2.457483003865505103e+06 1.634897106384568615e+05 5.414899964346853949e+02
2.457483003898595460e+06 1.625407776614832110e+05 5.415673522117580205e+02
