2.457483003203699831e+06 -1.815487292664161942e+03 2.534031062756386348e+02
2.457483003224757500e+06 -1.536214581908345281e+03 2.531392149069075117e+02
2.457483003245814703e+06 -1.136593725953316607e+03 2.531754381347996912e+02
2.457483003266872372e+06 7.279366503505516448e+02 2.553523127633391994e+02
2.457483003287929576e+06 3.249981470695114695e+03 2.576437680579223866e+02
2.457483003308987245e+06 2.924754969647743565e+03 2.569376480700935872e+02
2.457483003330044448e+06 2.299568188376360922e+03 2.566034422053624553e+02
2.457483003351102117e+06 1.968552202676124580e+03 2.557363455545568343e+02
2.457483003372159321e+06 4.111029019002220593e+03 2.581255537954420447e+02
2.457483003393216990e+06 2.423480051940830890e+03 2.560587034794601777e+02
2.457483003414274193e+06 4.880115942416210601e+03 2.581997631978082381e+02
2.457483003435331862e+06 2.370616802753080265e+03 2.551460772934713361e+02
2.457483003456389066e+06 4.087040139257020201e+03 2.573676775214535724e+02
2.457483003477446735e+06 2.789652626966475509e+03 2.555457570644760210e+02
2.457483003498503938e+06 4.167172021951948409e+03 2.572285545491740208e+02
2.457483003519561607e+06 3.323335974905960029e+03 2.561323233808045643e+02
2.457483003540618811e+06 4.811212201286769414e+03 2.570843060507035034e+02
2.457483003561676480e+06 2.769432145605329424e+03 2.544992453567034261e+02
2.457483003582733683e+06 3.210986272016067232e+03 2.550374898651226090e+02
2.457483003603791352e+06 4.253251653877407080e+03 2.561672886911989622e+02
2.457483003624848556e+06 3.762658269921346800e+03 2.552232299009336600e+02
2.457483003645906225e+06 4.648641886114899535e+03 2.561836602632311610e+02
2.457483003666963428e+06 4.307972597469226457e+03 2.558866522456814323e+02
2.457483003688021097e+06 3.782791544652020093e+03 2.556818547395664041e+02
2.457483003709078301e+06 3.783534114227091777e+03 2.554624348825364848e+02
2.457483003730135970e+06 4.220617134062937112e+03 2.557593486637373417e+02
2.457483003751193173e+06 4.145434731959619967e+03 2.563596212538615191e+02
2.457483003772250842e+06 3.776821103368682088e+03 2.554720613822826465e+02
2.457483003793308046e+06 3.463357066518474312e+03 2.561289758404862482e+02
2.457483003814365715e+06 3.518216331972464104e+03 2.544361995677773791e+02
2.457483003835422918e+06 2.219332335841318127e+03 2.535949070898974185e+02
2.457483003856480587e+06 2.101086065748982946e+03 2.531147225626317265e+02
2.457483003877537791e+06 -3.203316839089529822e+01 2.506375443957085167e+02
2.457483003898595460e+06 -2.480801892741103075e+03 2.515875252563163826e+02
