# jd flux flux_err
2.457431959371100180e+06 4.943959010768594453e+02 1.324538775491035381e+02
2.457431959386900533e+06 6.961626829954948334e+02 1.331569818583085691e+02
2.457431959402700886e+06 1.169031842975788095e+03 1.340985980115485177e+02
2.457431959418501705e+06 1.847944955306869815e+03 1.360841171749210048e+02
2.457431959434302058e+06 2.789244226844035438e+03 1.382159913913639571e+02
2.457431959450102411e+06 3.721225223465649833e+03 1.396861482426265297e+02
2.457431959465902764e+06 3.678852762528153107e+03 1.395763641420025181e+02
2.457431959481703117e+06 3.110103103885134260e+03 1.392127133354517809e+02
2.457431959497503936e+06 2.936147612260701862e+03 1.387035402087151397e+02
2.457431959513304289e+06 3.296284482333896449e+03 1.396870188264190062e+02
2.457431959529104643e+06 4.055267502463403162e+03 1.413525849592756458e+02
2.457431959544904996e+06 4.725462748099656892e+03 1.420900231773279074e+02
2.457431959560705349e+06 4.948810601421733736e+03 1.423547228893272631e+02
2.457431959576506168e+06 4.678328976632885315e+03 1.417440536070771770e+02
2.457431959592306521e+06 4.456499716708894994e+03 1.410255061215492844e+02
2.457431959608106874e+06 3.725808613105293261e+03 1.401353998526469411e+02
2.457431959623907227e+06 4.218577234656533619e+03 1.408342282498769578e+02
2.457431959639707580e+06 4.876206202491555814e+03 1.422894861373517301e+02
2.457431959655508399e+06 5.036623384712840561e+03 1.427883364757690288e+02
2.457431959671308752e+06 4.112668591638514044e+03 1.406312227464502485e+02
2.457431959687109105e+06 3.946292762880066221e+03 1.402020102041303460e+02
2.457431959702909458e+06 4.276172665047861301e+03 1.412388649994065304e+02
2.457431959718709812e+06 4.788969693130629821e+03 1.422774180323656878e+02
2.457431959734510630e+06 4.981006153223519505e+03 1.424542626202471354e+02
2.457431959750310984e+06 4.550297701998875709e+03 1.418313638157034973e+02
2.457431959766111337e+06 4.430947950098539877e+03 1.414173851485857654e+02
2.457431959781911690e+06 4.049567096002253038e+03 1.406817494976029934e+02
2.457431959797712509e+06 3.997324463330520302e+03 1.404896907648323463e+02
2.457431959813512862e+06 3.926599560106980789e+03 1.406821287864321164e+02
2.457431959829313215e+06 3.612693918918921554e+03 1.397477419099412259e+02
2.457431959845113568e+06 3.232669075520836486e+03 1.389875519394501850e+02
2.457431959860913921e+06 3.179098439259572842e+03 1.387261728808983889e+02
2.457431959876714740e+06 3.805858567356419371e+03 1.403812009221707910e+02
2.457431959892515093e+06 4.308942085444819895e+03 1.409530900017316242e+02
2.457431959908315446e+06 4.613933196086696626e+03 1.418522008050514955e+02
2.457431959924115799e+06 4.572824623451597290e+03 1.418036226487238878e+02
2.457431959939916153e+06 4.277874757179039079e+03 1.416453768472619004e+02
2.457431959955716971e+06 4.345773152449342888e+03 1.411983968794804412e+02
2.457431959971517324e+06 4.160081075802349005e+03 1.405265251550874268e+02
2.457431959987317678e+06 3.859312953969611044e+03 1.401665188111055613e+02
2.457431960003118031e+06 3.575900709107530929e+03 1.398408915653152462e+02
2.457431960018918384e+06 2.961463548704965433e+03 1.384395835299550299e+02
2.457431960034719203e+06 2.426746334811368797e+03 1.369473608206425297e+02
2.457431960050519556e+06 1.734850846354171154e+03 1.351268922905814236e+02
2.457431960066319909e+06 1.253272936021952773e+03 1.339783874267215822e+02
