# jd flux flux_err
2.457577817741699982e+06 2.341420859936325360e+04 1.675493658111319917e+02
2.457577817757145502e+06 2.375564051921173086e+04 1.683909214903521558e+02
2.457577817772591487e+06 2.329426874035671062e+04 1.683068143709539299e+02
2.457577817788037006e+06 2.282936094311324996e+04 1.708293595609096371e+02
2.457577817803482991e+06 1.323188354510179124e+04 1.795087438203997579e+02
2.457577817818928510e+06 1.057943254450303357e+04 1.869163982479667823e+02
2.457577817834374495e+06 2.056636424701777287e+04 1.961909872415368454e+02
2.457577817849820014e+06 4.652455699037396698e+04 2.272677787506838172e+02
2.457577817865265999e+06 6.088558905213704566e+04 2.438289011731564528e+02
2.457577817880711518e+06 9.118529505285095365e+04 2.742355010382942169e+02
2.457577817896157037e+06 1.066067596317704301e+05 2.844129203321208479e+02
2.457577817911603022e+06 1.280511318107498228e+05 3.053079746152679945e+02
2.457577817927048542e+06 1.253480461668660864e+05 3.021453311218494946e+02
2.457577817942494527e+06 1.217663500512391329e+05 2.983439288345086879e+02
2.457577817957940046e+06 1.173264394948647387e+05 2.935525602432104506e+02
2.457577817973386031e+06 1.112537289171885059e+05 2.869997844192346861e+02
2.457577817988831550e+06 1.303814214029105933e+05 3.069641954253169160e+02
2.457577818004277535e+06 1.307436614487382467e+05 3.072228810517696616e+02
2.457577818019723054e+06 1.239010123779478599e+05 3.002515812107218949e+02
2.457577818035168573e+06 1.306287479705921141e+05 3.069512281804281315e+02
2.457577818050614558e+06 1.329100000518144225e+05 3.094454790485988269e+02
2.457577818066060077e+06 1.230466370843314944e+05 2.995004471926661722e+02
2.457577818081506062e+06 1.033533104504422809e+05 2.784878480711229258e+02
2.457577818096951582e+06 1.131144645933122665e+05 2.889414963443423403e+02
2.457577818112397566e+06 1.316450516275559785e+05 3.080680176599202014e+02
2.457577818127843086e+06 1.327748823778324004e+05 3.092855305998170934e+02
2.457577818143289071e+06 1.188829139358424436e+05 2.952029694249251293e+02
2.457577818158734590e+06 1.204114752527402597e+05 2.967946535481967203e+02
2.457577818174180109e+06 1.260969552925799508e+05 3.025721509566814120e+02
2.457577818189626094e+06 1.309341860088896065e+05 3.074383995859162155e+02
2.457577818205071613e+06 1.164426955370300275e+05 2.924514371581936985e+02
2.457577818220517598e+06 1.155034928150329797e+05 2.914914684500948283e+02
2.457577818235963117e+06 1.122454497512894595e+05 2.882554438469564388e+02
2.457577818251409102e+06 1.233470241053332575e+05 2.999160832747865584e+02
2.457577818266854621e+06 1.045333646485819336e+05 2.801540545426017843e+02
2.457577818282300606e+06 1.001109822736272763e+05 2.759895777925970037e+02
2.457577818297746126e+06 1.155230989660094783e+05 2.944018344354356032e+02
2.457577818313191645e+06 7.826315062523068627e+04 2.600891806811110882e+02
2.457577818328637630e+06 3.646675811043427530e+04 2.208165432221896936e+02
2.457577818344083149e+06 1.485459004813006322e+04 1.908928441858960809e+02
2.457577818359529134e+06 7.297422882507380564e+03 1.837975210669912371e+02
2.457577818374974653e+06 4.950071967690644669e+03 1.828100549436867084e+02
2.457577818390420638e+06 1.729395189224278511e+04 1.735873011914086135e+02
2.457577818405866157e+06 2.298256081602336053e+04 1.690051456456766346e+02
2.457577818421312142e+06 2.301930534525834810e+04 1.678686021341757737e+02
2.457577818436757661e+06 2.307947895389080441e+04 1.677035774674038464e+02
