# jd flux flux_err
2.457577817741699982e+06 -1.662358902469757595e+03 2.057656635029611607e+02
2.457577817753094248e+06 -1.453045835433469620e+03 2.053469598357296775e+02
2.457577817764488980e+06 -1.139869329637098417e+03 2.049018464136322564e+02
2.457577817775883246e+06 -1.010986013104833546e+03 2.056520008088729980e+02
2.457577817787277512e+06 -7.162350680443560123e+02 2.054419272124977738e+02
2.457577817798671778e+06 -7.505552545362879755e+02 2.059292582270578578e+02
2.457577817810066510e+06 -6.593417023689471534e+02 2.046024851757575789e+02
2.457577817821460776e+06 -5.435647366431439877e+02 2.044925328728280647e+02
2.457577817832855042e+06 -2.652450856854848098e+02 2.047998807221475204e+02
2.457577817844249308e+06 -3.521012789818560123e+02 2.046928827111205180e+02
2.457577817855644040e+06 -3.981493195564471534e+02 2.047295138823538139e+02
2.457577817867038306e+06 -1.079461000504015971e+02 2.048524086571746068e+02
2.457577817878432572e+06 -4.808027343750000568e+02 2.046429161626975599e+02
2.457577817889826838e+06 -6.037494959677424049e+02 2.050560335661307079e+02
2.457577817901221570e+06 -4.520463394657272147e+02 2.065078146563405426e+02
2.457577817912615836e+06 -3.829520539314398775e+01 2.071121843338227393e+02
2.457577817924010102e+06 5.088199344758031657e+02 2.080328218285079629e+02
2.457577817935404368e+06 3.048351499495984172e+02 2.087700655242511232e+02
2.457577817946799099e+06 -5.816566910281834879e+01 2.082414325872987888e+02
2.457577817958193365e+06 4.112995526713639265e+02 2.085680364144207601e+02
2.457577817969587632e+06 4.307262159778183559e+02 2.078121641179178880e+02
2.457577817980982363e+06 3.327927797379015828e+02 2.082494283739578407e+02
2.457577817992376629e+06 2.119089591733936970e+02 2.080431684560064696e+02
2.457577818003770895e+06 1.877380607358863926e+02 2.073829161541807764e+02
2.457577818015165161e+06 3.895715725806439877e+02 2.078978272623118926e+02
2.457577818026559893e+06 3.476525642641063314e+02 2.084313637859635548e+02
2.457577818037954159e+06 6.255102066532272147e+02 2.083454586630925860e+02
2.457577818049348425e+06 8.899621975806439877e+02 2.081477124221869701e+02
2.457577818060742691e+06 1.003356854838712025e+03 2.083772209851758248e+02
2.457577818072137423e+06 6.523877268145151902e+02 2.094213719277584005e+02
2.457577818083531689e+06 -6.379022807459841715e+01 2.105060374427674788e+02
2.457577818094925955e+06 4.968537676411287407e+02 2.103524549511235193e+02
2.457577818106320221e+06 5.873542716733863926e+02 2.099957813909314268e+02
2.457577818117714953e+06 1.573579133064515190e+03 2.115476660115007235e+02
2.457577818129109219e+06 2.404776398689515190e+03 2.112375284218452691e+02
2.457577818140503485e+06 3.373962323588712479e+03 2.101429655699452326e+02
2.457577818151897751e+06 4.427668126260083227e+03 2.108498996882897814e+02
2.457577818163292482e+06 4.274501606602818356e+03 2.103279237780955384e+02
2.457577818174686749e+06 4.482231508316530380e+03 2.103879364011526718e+02
2.457577818186081015e+06 4.105296748991931963e+03 2.100096177962397235e+02
2.457577818197475281e+06 4.436053049395159178e+03 2.103105097328765112e+02
2.457577818208870012e+06 3.956797064012097962e+03 2.098051092322246802e+02
2.457577818220264278e+06 4.515177891885075951e+03 2.105770754695930691e+02
2.457577818231658544e+06 4.615613816784272785e+03 2.105678465600702225e+02
2.457577818243053276e+06 4.500627772177424049e+03 2.106013218252840602e+02
2.457577818254447542e+06 5.529776713709688920e+03 2.127652273148633242e+02
2.457577818265841808e+06 1.621472602696577269e+04 2.284224101328491656e+02
2.457577818277236074e+06 2.284194871471761871e+04 2.379235895763696078e+02
2.457577818288630806e+06 2.070145939390121202e+04 2.348210225094913142e+02
2.457577818300025072e+06 2.376244603704637120e+04 2.385016564601242806e+02
2.457577818311419338e+06 2.256003112399194652e+04 2.375909107717475592e+02
2.457577818322813604e+06 2.459132872353831772e+04 2.397753319759443968e+02
2.457577818334208336e+06 2.174105197832674457e+04 2.359204662623306206e+02
2.457577818345602602e+06 2.402274612525188422e+04 2.385391394358404682e+02
2.457577818356996868e+06 2.504770337701628159e+04 2.388944271780706856e+02
2.457577818368391134e+06 2.455509041078615701e+04 2.380000427662877485e+02
2.457577818379785866e+06 2.359650598538319900e+04 2.369741410837935689e+02
2.457577818391180132e+06 2.344807226562487631e+04 2.367553640991148995e+02
2.457577818402574398e+06 2.263725327620982716e+04 2.360074930723393152e+02
2.457577818413968664e+06 2.590992710433453612e+04 2.404608037061315144e+02
2.457577818425363395e+06 2.322164960307472211e+04 2.376425393095661605e+02
2.457577818436757661e+06 2.035746446572569403e+04 2.394347016366837408e+02
