2.457422862999999896e+06 2.878342089718163334e+04 1.398344582548484425e+02
2.457422863007330336e+06 2.809820330659842875e+04 1.382726286952922408e+02
2.457422863014660776e+06 2.931624945507913071e+04 1.410126656326463603e+02
2.457422863021991216e+06 2.772117675894278000e+04 1.374250519547540819e+02
2.457422863029321656e+06 2.858283161800682865e+04 1.393951999859183672e+02
2.457422863036652096e+06 2.873932520692927210e+04 1.397283509247814095e+02
2.457422863043982536e+06 2.814033257296840748e+04 1.383616642141671207e+02
2.457422863051312976e+06 2.896828484812293027e+04 1.402313528902500934e+02
2.457422863058642950e+06 2.854945341108659704e+04 1.393086358818556505e+02
2.457422863065973390e+06 2.763652348660441567e+04 1.371969929276278606e+02
2.457422863073303830e+06 2.894921531218854579e+04 1.402046605720404671e+02
2.457422863080634270e+06 2.823380184660232771e+04 1.385781335923525717e+02
2.457422863087964710e+06 2.936191085419831506e+04 1.411633740210450298e+02
2.457422863095295150e+06 2.876108296567814978e+04 1.399966080443252565e+02
2.457422863102625590e+06 2.856177006179118689e+04 1.393442257814328968e+02
2.457422863109956030e+06 2.776633318457583664e+04 1.375093209468088844e+02
2.457422863117286470e+06 2.814402262803065969e+04 1.383886329628589920e+02
2.457422863124616910e+06 2.834604922064636048e+04 1.388328821702500875e+02
2.457422863131947350e+06 2.862382616760504970e+04 1.394761939565533169e+02
2.457422863139277790e+06 2.857753376500008017e+04 1.393663170708038024e+02
2.457422863146608230e+06 2.818023691737799163e+04 1.384449416539707443e+02
2.457422863153938670e+06 2.873923425807874446e+04 1.397675063225594272e+02
2.457422863161269110e+06 2.836325810116112552e+04 1.388998788156301885e+02
2.457422863168599550e+06 2.748260296260378527e+04 1.368516813507398808e+02
2.457422863175929524e+06 2.938656286878546598e+04 1.412057809053656285e+02
2.457422863183259964e+06 2.852546241735136573e+04 1.392641837151296045e+02
2.457422863190590404e+06 2.819517848839779617e+04 1.385280138464559627e+02
2.457422863197920844e+06 2.873047928697876341e+04 1.397212871892205612e+02
2.457422863205251284e+06 2.828993087636688506e+04 1.386855674963168781e+02
2.457422863212581724e+06 2.764742681426374111e+04 1.372716182401576361e+02
2.457422863219912164e+06 2.890971299128277315e+04 1.401196936008402645e+02
2.457422863227242604e+06 2.793074130745090952e+04 1.378937346370435364e+02
2.457422863234573044e+06 2.852717668673040316e+04 1.392418812759132152e+02
2.457422863241903484e+06 2.880666596162270071e+04 1.398915971909593736e+02
2.457422863249233924e+06 2.845716458092206813e+04 1.391095782932289069e+02
2.457422863256564364e+06 2.790828905923474304e+04 1.378382001911007535e+02
2.457422863263894804e+06 2.914493047957557792e+04 1.406580958520555669e+02
2.457422863271225244e+06 2.785071491345063987e+04 1.377022902623313882e+02
2.457422863278555684e+06 2.837728913948467380e+04 1.389236878511715645e+02
2.457422863285886124e+06 2.892235206823780754e+04 1.401871055662976460e+02
2.457422863293216098e+06 2.833274729184751050e+04 1.387926728451886049e+02
2.457422863300546538e+06 2.825375102378311567e+04 1.386351578031802489e+02
2.457422863307876978e+06 2.846274865998946916e+04 1.390889586830295741e+02
2.457422863315207418e+06 2.766788485403806408e+04 1.372895284158851723e+02
2.457422863322537858e+06 2.867617850629390523e+04 1.396202791372465128e+02
2.457422863329868298e+06 2.857010782318743077e+04 1.393491774577965714e+02
2.457422863337198738e+06 2.817089309290505116e+04 1.384496000149209465e+02
2.457422863344529178e+06 2.783248348396207075e+04 1.376550953163436475e+02
2.457422863351859618e+06 2.788739023618344800e+04 1.377751398696679246e+02
2.457422863359190058e+06 2.800431171658990934e+04 1.380498344264242689e+02
2.457422863366520498e+06 2.851117371886453475e+04 1.392122913813951470e+02
2.457422863373850938e+06 2.873426309593420592e+04 1.397118554464674389e+02
2.457422863381181378e+06 2.923941490154501662e+04 1.408513489410137822e+02
