# jd flux flux_err
2.457481059260999784e+06 -6.478731884765625182e+03 1.544981190264096824e+02
2.457481059278818313e+06 -5.209083251953128638e+03 1.537393611365912705e+02
2.457481059296636842e+06 -3.901245507812502183e+03 1.523499876585337347e+02
2.457481059314454906e+06 -3.930827685546875728e+03 1.527644357351485098e+02
2.457481059332273435e+06 -4.595382177734372817e+03 1.530025800990980258e+02
2.457481059350091964e+06 -4.907233886718756366e+03 1.529419774163871466e+02
2.457481059367910493e+06 -4.426722753906251455e+03 1.523697354005804812e+02
2.457481059385729022e+06 -4.327727734375002910e+03 1.528761142563784858e+02
2.457481059403547086e+06 -4.587616552734372817e+03 1.527398897115788543e+02
2.457481059421365615e+06 -4.111176123046872817e+03 1.520971431438715626e+02
2.457481059439184144e+06 -4.054232519531258731e+03 1.521373674834766803e+02
2.457481059457002673e+06 -6.123441845703135186e+03 1.545480175355194490e+02
2.457481059474821202e+06 -5.252654882812490541e+03 1.540746933395608949e+02
2.457481059492639266e+06 -4.713065625000006548e+03 1.529765833116298950e+02
2.457481059510457795e+06 -2.642337792968744907e+03 1.504553175650386549e+02
2.457481059528276324e+06 6.814225048828131548e+03 1.408772470711530502e+02
2.457481059546094853e+06 9.284897583007821595e+03 1.380808846326900152e+02
2.457481059563913383e+06 9.754275781249987631e+03 1.375424599170730460e+02
2.457481059581731446e+06 9.898731347656259459e+03 1.372522121169243690e+02
2.457481059599549975e+06 1.012841564941404795e+04 1.375768066392207913e+02
2.457481059617368504e+06 9.949949072265631912e+03 1.370802631984297761e+02
2.457481059635187034e+06 9.998299755859383367e+03 1.371804117317830105e+02
2.457481059653005097e+06 9.935202636718757276e+03 1.371967947327890158e+02
2.457481059670823626e+06 9.921251635742199142e+03 1.371337843457876033e+02
2.457481059688642155e+06 9.883909570312463984e+03 1.368687362306876594e+02
2.457481059706460685e+06 9.980418164062508367e+03 1.371188967353308499e+02
2.457481059724279214e+06 9.988123828125009823e+03 1.372551060829437688e+02
2.457481059742097277e+06 1.022540566406250946e+04 1.375070966277105242e+02
2.457481059759915806e+06 1.005509550781250618e+04 1.371265003136300322e+02
2.457481059777734336e+06 9.899486376953092986e+03 1.369503804957378463e+02
2.457481059795552865e+06 9.754871313476571231e+03 1.366903281086060247e+02
2.457481059813371394e+06 9.983549291992199869e+03 1.368611132853348522e+02
2.457481059831189457e+06 1.021510234375000437e+04 1.372749171425896861e+02
2.457481059849007986e+06 9.784293505859381185e+03 1.364790599712108019e+02
2.457481059866826516e+06 9.829654980468716531e+03 1.366471873989871710e+02
2.457481059884645045e+06 9.994234252929696595e+03 1.370693565541357088e+02
2.457481059902463574e+06 9.805646264648445140e+03 1.366418032229084929e+02
2.457481059920281637e+06 9.960227343750004366e+03 1.368467141895708039e+02
2.457481059938100167e+06 9.903633374023445867e+03 1.369273620245385246e+02
2.457481059955918696e+06 1.012706223144527576e+04 1.372417988229402681e+02
