# jd flux flux_err
2.457369921863799915e+06 8.393909090909073711e+02 1.419684483666117956e+02
2.457369921870181803e+06 9.753865767045426765e+02 1.425978686019641088e+02
2.457369921876564156e+06 1.370507705965908826e+03 1.429327816994052114e+02
2.457369921882946044e+06 2.120542205255678709e+03 1.445787654595099525e+02
2.457369921889328398e+06 2.254043252840911009e+03 1.447308953046406259e+02
2.457369921895710286e+06 2.064384712357954413e+03 1.447515971841707483e+02
2.457369921902092639e+06 2.297696324573866150e+03 1.450751002930782363e+02
2.457369921908474527e+06 2.229298206676139671e+03 1.453055511389100900e+02
2.457369921914856881e+06 2.299871661931818380e+03 1.448502643156880083e+02
2.457369921921238769e+06 2.258857936789772793e+03 1.451829853034678592e+02
2.457369921927620657e+06 2.454164648437497817e+03 1.451683447238442852e+02
2.457369921934003010e+06 2.476354900568181620e+03 1.457138906061228738e+02
2.457369921940384898e+06 2.208235955255684530e+03 1.447974691590138434e+02
2.457369921946767252e+06 2.134066548295450048e+03 1.448657224713119547e+02
2.457369921953149140e+06 2.486771875000002183e+03 1.462334766189493962e+02
2.457369921959531493e+06 2.206349343039772066e+03 1.453649528249553384e+02
2.457369921965913381e+06 1.871866885653413192e+03 1.443917072392581247e+02
2.457369921972295269e+06 2.098392187500001455e+03 1.450503128613353852e+02
2.457369921978677623e+06 2.040789843749993452e+03 1.452093441100354880e+02
2.457369921985059511e+06 1.956783824573867605e+03 1.446595688335734167e+02
2.457369921991441865e+06 2.340994460227273521e+03 1.450032063086422056e+02
2.457369921997823752e+06 2.019945738636361057e+03 1.448224382693258860e+02
2.457369922004206106e+06 1.819028533380682347e+03 1.448242380445689719e+02
2.457369922010587994e+06 2.274736328125000000e+03 1.446550839484031599e+02
2.457369922016970348e+06 2.300758451704547042e+03 1.450071877761972985e+02
2.457369922023352236e+06 2.328374893465912464e+03 1.454147968147222230e+02
2.457369922029734123e+06 2.232860404829549225e+03 1.450404594377708065e+02
2.457369922036116477e+06 2.231292258522720658e+03 1.446328496550763134e+02
2.457369922042498365e+06 2.500051686789774976e+03 1.452903633862269146e+02
2.457369922048880719e+06 2.348915607244318380e+03 1.447430537032377345e+02
2.457369922055262607e+06 2.219314524147732300e+03 1.450475023691003855e+02
2.457369922061644960e+06 2.222377681107958779e+03 1.448119420806704909e+02
2.457369922068026848e+06 2.137740607244319108e+03 1.448075556266520039e+02
2.457369922074409202e+06 2.056720063920456596e+03 1.446436110642736708e+02
2.457369922080791090e+06 2.208263050426139671e+03 1.451962922631326194e+02
2.457369922087172978e+06 2.070576491477273521e+03 1.450603947229292885e+02
2.457369922093555331e+06 1.897132262073853781e+03 1.445763737251101304e+02
2.457369922099937219e+06 1.855005894886366150e+03 1.446270228653850438e+02
2.457369922106319573e+06 1.852615376420453686e+03 1.443627082972283802e+02
2.457369922112701461e+06 2.310180539772729389e+03 1.451940938927060358e+02
2.457369922119083814e+06 2.364264204545455868e+03 1.458123480781604826e+02
2.457369922125465702e+06 2.084004723011363239e+03 1.452528717083199012e+02
2.457369922131847590e+06 2.352918199573861784e+03 1.455616110652832162e+02
2.457369922138229944e+06 2.304452201704534673e+03 1.451043591456462991e+02
2.457369922144611832e+06 1.734829776278409554e+03 1.443239420568298215e+02
2.457369922150994185e+06 1.397573792613638943e+03 1.442341950323509252e+02
2.457369922157376073e+06 1.797311789772742486e+03 1.443927430788703816e+02
2.457369922163758427e+06 2.350093519176127302e+03 1.451688066586075649e+02
2.457369922170140315e+06 2.591290039062485448e+03 1.457441851260371379e+02
2.457369922176522668e+06 2.458380717329557228e+03 1.458121098575302312e+02
2.457369922182904556e+06 1.898525639204537583e+03 1.446332421362810976e+02
2.457369922189286444e+06 1.778923401988646219e+03 1.450069529927226313e+02
2.457369922195668798e+06 1.622498259943171433e+03 1.446500957962437042e+02
2.457369922202050686e+06 1.975953231534098450e+03 1.450298579026616892e+02
2.457369922208433039e+06 2.048711239346579532e+03 1.453657553574649057e+02
2.457369922214814927e+06 2.350211949573851598e+03 1.459577671655149800e+02
2.457369922221197281e+06 2.349325745738649857e+03 1.453032722393956249e+02
2.457369922227579169e+06 2.286207972301130212e+03 1.453040654723682223e+02
2.457369922233961523e+06 1.911900088778420468e+03 1.448489858284212062e+02
2.457369922240343411e+06 1.608594566761355964e+03 1.440747205390950967e+02
2.457369922246725298e+06 1.629266938920463872e+03 1.441392940364320054e+02
2.457369922253107652e+06 1.470146271306810377e+03 1.439902768366500538e+02
2.457369922259489540e+06 1.907419158380693261e+03 1.445705619777751565e+02
2.457369922265871894e+06 1.903031605113628757e+03 1.450439421577844428e+02
2.457369922272253782e+06 2.311283664772719931e+03 1.457673657640307567e+02
2.457369922278636135e+06 1.929494069602282252e+03 1.451022401912607620e+02
2.457369922285018023e+06 1.728763494318172889e+03 1.444756662115953532e+02
2.457369922291400377e+06 1.664781392045464600e+03 1.442685777230822453e+02
2.457369922297782265e+06 1.450433061079536856e+03 1.442489936802297734e+02
2.457369922304164153e+06 1.777235724431830022e+03 1.447007843429362026e+02
2.457369922310546506e+06 2.301454971590901550e+03 1.453659681620367223e+02
2.457369922316928394e+06 2.131976988636379247e+03 1.450648242227173057e+02
2.457369922323310748e+06 2.264732031249986903e+03 1.454630539208964990e+02
2.457369922329692636e+06 1.842762233664765517e+03 1.449514756929986561e+02
2.457369922336074989e+06 2.000580166903419013e+03 1.447644405240394008e+02
2.457369922342456877e+06 2.085649094460219203e+03 1.451415626248378601e+02
2.457369922348838765e+06 1.780326349431827111e+03 1.444470940008754383e+02
2.457369922355221119e+06 1.698107208806810377e+03 1.442483366280795849e+02
2.457369922361603007e+06 2.022216459517054318e+03 1.447757846509805972e+02
2.457369922367985360e+06 1.869053870738629485e+03 1.447155665512577514e+02
2.457369922374367248e+06 2.176689133522715565e+03 1.457169521980769673e+02
2.457369922380749602e+06 2.268077503551150585e+03 1.453949040750405572e+02
2.457369922387131490e+06 2.072492471590900095e+03 1.444878341131810657e+02
2.457369922393513843e+06 1.784565110085237393e+03 1.443176775117464672e+02
2.457369922399895731e+06 1.666075195312492724e+03 1.440173327994376677e+02
2.457369922406277619e+06 1.654586115056830749e+03 1.440691365352772664e+02
2.457369922412659973e+06 1.784592365056811104e+03 1.446596359747103691e+02
2.457369922419041861e+06 2.145932066761353781e+03 1.452712353426806260e+02
2.457369922425424214e+06 2.281875106534105726e+03 1.458295242747646796e+02
2.457369922431806102e+06 2.237550390624990541e+03 1.455676505659557449e+02
2.457369922438188456e+06 2.020856143465920468e+03 1.447159142768249467e+02
2.457369922444570344e+06 1.230178267045448592e+03 1.429855832611078483e+02
2.457369922450952698e+06 1.336610724431808194e+03 1.432060728632158373e+02
2.457369922457334585e+06 2.030180237926168047e+03 1.444053158361396356e+02
2.457369922463716473e+06 2.531077414772720658e+03 1.458386020253531115e+02
2.457369922470098827e+06 2.276443394886351598e+03 1.454780212254579794e+02
2.457369922476480715e+06 1.858240447443175071e+03 1.444806187061950311e+02
2.457369922482863069e+06 1.751303551136355964e+03 1.440480223877897004e+02
2.457369922489244957e+06 1.767759517045480607e+03 1.443327948645153924e+02
2.457369922495627310e+06 1.879111665482945682e+03 1.446230199036360489e+02
2.457369922502009198e+06 1.726276491477266973e+03 1.439258253363418589e+02
2.457369922508391086e+06 1.431999999999992724e+03 1.435728943105421820e+02
2.457369922514773440e+06 2.008698153409121005e+03 1.441414103040492307e+02
2.457369922521155328e+06 2.129628302556811832e+03 1.446244551612880400e+02
2.457369922527537681e+06 1.970001899857947137e+03 1.442457944120264415e+02
2.457369922533919569e+06 1.954700603693174344e+03 1.444438968167618782e+02
2.457369922540301923e+06 1.192570720880681620e+03 1.427364490440370730e+02
2.457369922546683811e+06 3.637840021306874405e+02 1.413076536768887195e+02
2.457369922553066164e+06 1.961504616477250238e+02 1.406209685080848715e+02
2.457369922559448052e+06 -6.363734019886396709e+01 1.400725524858778499e+02
