# jd flux flux_err
2.457482997693600133e+06 7.281850322485901415e+04 4.007592091722526106e+02
2.457482997732213233e+06 7.267728834586462472e+04 4.008059666604360700e+02
2.457482997770826332e+06 7.246038080357144645e+04 4.006575153750978870e+02
2.457482997809439432e+06 7.042949820253757935e+04 3.991479100021019235e+02
2.457482997848052531e+06 6.937934681038532290e+04 3.979074005462842933e+02
2.457482997886665165e+06 7.063044144736844464e+04 3.974599081870444479e+02
2.457482997925278265e+06 7.037715099859022303e+04 3.962178392783730487e+02
2.457482997963891365e+06 6.965619612312027311e+04 3.954817774525646996e+02
2.457482998002504464e+06 6.915184270441724220e+04 3.947600325057501891e+02
2.457482998041117564e+06 6.832888345864659641e+04 3.945953366092353463e+02
2.457482998079730663e+06 6.725859403195496998e+04 3.942752814992301751e+02
2.457482998118343763e+06 6.669916759868418740e+04 3.946318221627630578e+02
2.457482998156956863e+06 6.743330798284770572e+04 3.959835074449941885e+02
2.457482998195569962e+06 6.769148362312040990e+04 3.965083498749822297e+02
2.457482998234182596e+06 6.848378439849620918e+04 3.972092480476696892e+02
2.457482998272795696e+06 6.757021403900373843e+04 3.968760303318035199e+02
2.457482998311408795e+06 6.839352538768792874e+04 3.973269484780375365e+02
2.457482998350021895e+06 6.737427085291349795e+04 3.962888933036678623e+02
2.457482998388634995e+06 6.761581103735911893e+04 3.966625896059572938e+02
