2.457482997693600133e+06 2.457482997715319972e+06 2.457482997737039812e+06 2.457482997758759651e+06 2.457482997780479491e+06 2.457482997802199330e+06 2.457482997823919170e+06 2.457482997845639009e+06 2.457482997867358848e+06 2.457482997889078688e+06 2.457482997910798527e+06 2.457482997932518367e+06 2.457482997954238206e+06 2.457482997975958046e+06 2.457482997997677885e+06 2.457482998019397724e+06 2.457482998041117564e+06 2.457482998062837403e+06 2.457482998084557243e+06 2.457482998106277082e+06 2.457482998127996922e+06 2.457482998149716761e+06 2.457482998171436600e+06 2.457482998193156440e+06 2.457482998214876279e+06 2.457482998236596119e+06 2.457482998258315958e+06 2.457482998280035798e+06 2.457482998301755637e+06 2.457482998323475476e+06 2.457482998345195316e+06 2.457482998366915155e+06 2.457482998388634995e+06
4.383300781250000000e+01 4.002158203125000000e+02 2.296093750000000000e+01 4.371162109375000000e+02 3.986298828125000000e+02 2.880537109375000000e+02 5.694843750000000000e+02 5.863574218750000000e+02 5.463945312500000000e+02 4.741728515625000000e+02 6.389531250000000000e+02 8.640751953125000000e+02 7.921367187500000000e+02 7.739462890625000000e+02 9.450175781250000000e+02 8.438515625000000000e+02 5.172431640625000000e+02 7.216279296875000000e+02 8.722421875000000000e+02 1.105284179687500000e+03 1.140824218750000000e+03 9.361337890625000000e+02 9.851650390625000000e+02 7.386425781250000000e+02 7.064960937500000000e+02 7.050263671875000000e+02 7.505000000000000000e+02 5.969824218750000000e+02 8.558876953125000000e+02 9.246191406250000000e+02 4.360302734375000000e+02 2.270498046875000000e+02 3.677832031250000000e+01
1.218610076904296875e+02 1.224191589355468750e+02 1.218511810302734375e+02 1.228297805786132812e+02 1.227991867065429688e+02 1.226128234863281250e+02 1.237016067504882812e+02 1.242460403442382812e+02 1.243674697875976562e+02 1.247404327392578125e+02 1.249751358032226562e+02 1.255292663574218750e+02 1.247528305053710938e+02 1.243472671508789062e+02 1.242028121948242188e+02 1.236673660278320312e+02 1.232376327514648438e+02 1.234581909179687500e+02 1.236304092407226562e+02 1.240453186035156250e+02 1.241863708496093750e+02 1.243447189331054688e+02 1.244718780517578125e+02 1.236161804199218750e+02 1.236396865844726562e+02 1.238379058837890625e+02 1.236904830932617188e+02 1.234111938476562500e+02 1.234698028564453125e+02 1.236421966552734375e+02 1.229683837890625000e+02 1.227170791625976562e+02 1.220939559936523438e+02
