# id ra dec s L A b x y a flux x_0 y_0
0.000000000000000000e+00 6.649207767645528122e+01 1.836737955729940808e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 4.930000000000000000e+02 1.510000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 4.135237480457670927e+02 1.438049176631313060e+02
1.000000000000000000e+00 6.651559284163403163e+01 1.836849936220029988e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 9.230000000000000000e+02 1.370000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 8.432139232728934530e+02 1.223025151629099270e+02
2.000000000000000000e+00 6.655411256090893346e+01 1.836924009644220490e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.627000000000000000e+03 1.350000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.547071795850118406e+03 1.080163256407495567e+02
3.000000000000000000e+00 6.654748213935172885e+01 1.836965046733376283e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.506000000000000000e+03 1.250000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.425915700671822151e+03 1.001295898680969430e+02
4.000000000000000000e+00 6.648369574488593514e+01 1.837071918655446012e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 3.410000000000000000e+02 8.400000000000000000e+01 -1.000000000000000000e+00 0.000000000000000000e+00 2.603775871506975932e+02 7.946788786612019351e+01
5.000000000000000000e+00 6.649816724697336667e+01 1.837252008419028471e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 6.060000000000000000e+02 5.400000000000000000e+01 -1.000000000000000000e+00 0.000000000000000000e+00 5.248136541740227585e+02 4.484756930554831911e+01
6.000000000000000000e+00 6.649761812705898478e+01 1.837261478805829995e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 5.960000000000000000e+02 5.200000000000000000e+01 -1.000000000000000000e+00 0.000000000000000000e+00 5.147802724095843132e+02 4.302239797960837109e+01
7.000000000000000000e+00 6.651041867425115584e+01 1.836415380558295141e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 8.270000000000000000e+02 2.190000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 7.486596418657370577e+02 2.059654571837132266e+02
8.000000000000000000e+00 6.647518517244702707e+01 1.836335576090258925e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.830000000000000000e+02 2.230000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.048275358107701862e+02 2.212041977099493693e+02
9.000000000000000000e+00 6.649505586817637948e+01 1.836322195375164057e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 5.460000000000000000e+02 2.320000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 4.679293208104757582e+02 2.238676034296229886e+02
1.000000000000000000e+01 6.657822977396598674e+01 1.836132386706248099e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 2.065000000000000000e+03 2.950000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.987797471358583152e+03 2.603478028462419616e+02
1.100000000000000000e+01 6.650821860733356061e+01 1.835881882389075770e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 7.850000000000000000e+02 3.210000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 7.084461841257716515e+02 3.086829231600310095e+02
1.200000000000000000e+01 6.657849643400733441e+01 1.835566632558925804e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 2.068000000000000000e+03 4.040000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.992699326745716007e+03 3.692788443989767870e+02
1.300000000000000000e+01 6.654709238995408782e+01 1.835504777092486606e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.494000000000000000e+03 4.060000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.418821654538822031e+03 3.812962210842902664e+02
1.400000000000000000e+01 6.652001285213435722e+01 1.835439206620486985e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 9.990000000000000000e+02 4.100000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 9.239668550621574923e+02 3.939345530513712106e+02
1.500000000000000000e+01 6.650806908305939658e+01 1.834915467853856086e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 7.790000000000000000e+02 5.070000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 7.056932455521679231e+02 4.947593088977434945e+02
1.600000000000000000e+01 6.648035441315516891e+01 1.834739192664776297e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 2.720000000000000000e+02 5.320000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.992067742688095962e+02 5.286038713403560223e+02
1.700000000000000000e+01 6.651280501443106630e+01 1.834461053396782049e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 8.640000000000000000e+02 5.960000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 7.922335638133795328e+02 5.822622992194932294e+02
1.800000000000000000e+01 6.657327360559206397e+01 1.833885507415634919e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.967000000000000000e+03 7.260000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.897334384407725793e+03 6.929924952895003116e+02
1.900000000000000000e+01 6.656089354546550396e+01 1.833350994498260889e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.739000000000000000e+03 8.250000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.671096898149359731e+03 7.959565657776837497e+02
2.000000000000000000e+01 6.653451091099351800e+01 1.833084181808285251e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.256000000000000000e+03 8.680000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.188920914865625946e+03 8.473795289786165768e+02
2.100000000000000000e+01 6.648003711835414720e+01 1.832920593598161574e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 2.600000000000000000e+02 8.820000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.933169441799821584e+02 8.787599935223403236e+02
2.200000000000000000e+01 6.655198818461596488e+01 1.832671478638762252e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.574000000000000000e+03 9.530000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.508355936472527446e+03 9.268167178198535794e+02
2.300000000000000000e+01 6.657219519544062791e+01 1.832590330720620386e+01 3.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+01 2.409378968148868410e+02 1.943000000000000000e+03 9.750000000000000000e+02 -1.000000000000000000e+00 0.000000000000000000e+00 1.877683688926856121e+03 9.423734291379366823e+02
