# jd flux flux_err
2.457368002996399999e+06 1.184898649684006523e+04 1.333381335437889277e+02
2.457368003026665654e+06 1.192507683681084563e+04 1.335672540752478028e+02
2.457368003056931309e+06 1.189177029046779717e+04 1.335337740087605312e+02
2.457368003087196965e+06 1.158544411660791411e+04 1.329990851222092658e+02
2.457368003117462620e+06 1.137840058315866190e+04 1.326490065098165587e+02
2.457368003147728276e+06 1.163494836723514163e+04 1.331073899592674934e+02
2.457368003177994397e+06 1.111691561567103963e+04 1.322123668179501124e+02
2.457368003208260052e+06 1.120639991723037383e+04 1.325201566550080656e+02
2.457368003238525707e+06 1.164070678810182108e+04 1.331128018307281025e+02
2.457368003268791363e+06 1.140465491119632316e+04 1.322776058166557505e+02
2.457368003299057018e+06 1.155185958242028209e+04 1.328989498342110664e+02
2.457368003329322673e+06 1.185814152712940086e+04 1.337038109520012483e+02
2.457368003359588329e+06 1.246195391498348181e+04 1.351924209792141482e+02
2.457368003389853984e+06 1.206768663260606627e+04 1.342570708728507611e+02
2.457368003420119639e+06 1.221851660453984186e+04 1.343593145274717813e+02
2.457368003450385295e+06 1.187594389430099727e+04 1.338127969193117224e+02
2.457368003480650950e+06 1.220736556088826910e+04 1.341893448821744528e+02
2.457368003510916606e+06 1.204509547585590008e+04 1.338625281574623784e+02
2.457368003541182727e+06 1.200266433641383992e+04 1.338445876094490643e+02
2.457368003571448382e+06 1.232461434911714059e+04 1.349233520581684047e+02
2.457368003601714037e+06 1.252838779455667463e+04 1.351417705302757497e+02
2.457368003631979693e+06 1.251374460111785083e+04 1.348501159958178448e+02
2.457368003662245348e+06 1.270976137834256042e+04 1.350580796204058345e+02
2.457368003692511003e+06 1.310309358227738994e+04 1.355421969830149749e+02
